frame,event,state,gate_enabled,memory_remaining,ready_count,lost_count,screen_x,screen_x_copy,raw_horizontal,normalized,arm_ready,raw_detected,normalized_detected,auto_aim_detected,centered_for_lost,raw_quiet,normalized_quiet,target_lost_candidate
19885,SAMPLE,TARGET_LOCKED,true,0,0,0,191.03497314453,191.03497314453,160.57804870605,-0.16142988204956,false,true,true,true,false,false,false,false
19890,SAMPLE,TARGET_LOCKED,true,0,0,0,191.04406738281,191.04406738281,160.62440490723,-0.16147804260254,false,true,true,true,false,false,false,false
19895,SAMPLE,TARGET_LOCKED,true,0,0,0,191.22627258301,191.22627258301,161.54820251465,-0.16238880157471,false,true,true,true,false,false,false,false
19900,SAMPLE,TARGET_LOCKED,true,0,0,0,190.83773803711,190.83773803711,159.62300109863,-0.16042327880859,false,true,true,true,false,false,false,false
19905,SAMPLE,TARGET_LOCKED,true,0,0,0,189.98780822754,189.98780822754,155.40380859375,-0.15606069564819,false,true,true,true,false,false,false,false
19910,SAMPLE,TARGET_LOCKED,true,0,0,0,189.82014465332,189.82014465332,154.59460449219,-0.155198097229,false,true,true,true,false,false,false,false
19915,SAMPLE,TARGET_LOCKED,true,0,0,0,189.90975952148,189.90975952148,155.08123779297,-0.15562963485718,false,true,true,true,false,false,false,false
19920,SAMPLE,TARGET_LOCKED,true,0,0,0,189.853515625,189.853515625,154.80145263672,-0.1553897857666,false,true,true,true,false,false,false,false
19925,SAMPLE,TARGET_LOCKED,true,0,0,0,189.59112548828,189.59112548828,153.47190856934,-0.15452718734741,false,true,true,true,false,false,false,false
19930,SAMPLE,TARGET_LOCKED,true,0,0,0,189.41220092773,189.41220092773,152.56544494629,-0.15313673019409,false,true,true,true,false,false,false,false
19935,SAMPLE,TARGET_LOCKED,true,0,0,0,189.15522766113,189.15522766113,151.26347351074,-0.15179443359375,false,true,true,true,false,false,false,false
19940,SAMPLE,TARGET_LOCKED,true,0,0,0,188.89828491211,188.89828491211,149.96095275879,-0.15045213699341,false,true,true,true,false,false,false,false
19945,SAMPLE,TARGET_LOCKED,true,0,0,0,188.78363037109,188.78363037109,149.37942504883,-0.14987707138062,false,true,true,true,false,false,false,false
19950,SAMPLE,TARGET_LOCKED,true,0,0,0,188.64810180664,188.64810180664,148.69175720215,-0.14920568466187,false,true,true,true,false,false,false,false
19955,SAMPLE,TARGET_LOCKED,true,0,0,0,188.62103271484,188.62103271484,148.55442810059,-0.14906215667725,false,true,true,true,false,false,false,false
19960,SAMPLE,TARGET_LOCKED,true,0,0,0,188.80726623535,188.80726623535,149.49952697754,-0.15002107620239,false,true,true,true,false,false,false,false
19965,SAMPLE,TARGET_LOCKED,true,0,0,0,189.02142333984,189.02142333984,150.5858001709,-0.15112352371216,false,true,true,true,false,false,false,false
19970,SAMPLE,TARGET_LOCKED,true,0,0,0,188.76580810547,188.76580810547,149.28909301758,-0.14978122711182,false,true,true,true,false,false,false,false
19975,SAMPLE,TARGET_LOCKED,true,0,0,0,188.30152893066,188.30152893066,146.93211364746,-0.14743232727051,false,true,true,true,false,false,false,false
19980,SAMPLE,TARGET_LOCKED,true,0,0,0,188.08866882324,188.08866882324,145.85067749023,-0.14632940292358,false,true,true,true,false,false,false,false
19985,SAMPLE,TARGET_LOCKED,true,0,0,0,187.95492553711,187.95492553711,145.17086791992,-0.14580249786377,false,true,true,true,false,false,false,false
19990,SAMPLE,TARGET_LOCKED,true,0,0,0,187.91925048828,187.91925048828,144.98945617676,-0.14546680450439,false,true,true,true,false,false,false,false
19995,SAMPLE,TARGET_LOCKED,true,0,0,0,187.92663574219,187.92663574219,145.02697753906,-0.14551496505737,false,true,true,true,false,false,false,false
20000,SAMPLE,TARGET_LOCKED,true,0,0,0,188.00489807129,188.00489807129,145.4248046875,-0.14575433731079,false,true,true,true,false,false,false,false
20005,SAMPLE,TARGET_LOCKED,true,0,0,0,188.03147888184,188.03147888184,145.5599822998,-0.14604187011719,false,true,true,true,false,false,false,false
20010,SAMPLE,TARGET_LOCKED,true,0,0,0,188.82023620605,188.82023620605,149.56552124023,-0.15006875991821,false,true,true,true,false,false,false,false
20015,SAMPLE,TARGET_LOCKED,true,0,0,0,193.16641235352,193.16641235352,171.48828125,-0.17231178283691,false,true,true,true,false,false,false,false
20020,SAMPLE,TARGET_LOCKED,true,0,0,0,198.55291748047,198.55291748047,198.30262756348,-0.19958829879761,false,true,true,true,false,false,false,false
20025,SAMPLE,TARGET_LOCKED,true,0,0,0,208.75546264648,208.75546264648,247.89070129395,-0.25049829483032,false,true,true,true,false,false,false,false
20030,SAMPLE,TARGET_LOCKED,true,0,0,0,220.32112121582,220.32112121582,301.82781982422,-0.30658483505249,false,true,true,true,false,false,false,false
20035,SAMPLE,TARGET_LOCKED,true,0,0,0,207.67828369141,207.67828369141,242.75646972656,-0.24517679214478,false,true,true,true,false,false,false,false
20040,SAMPLE,TARGET_LOCKED,true,0,0,0,179.28907775879,179.28907775879,100.72622680664,-0.10088491439819,false,true,true,true,false,false,false,false
20045,SAMPLE,TARGET_LOCKED,true,0,0,0,167.80372619629,167.80372619629,40.924602508545,-0.055295944213867,false,true,true,true,false,false,false,false
20050,SAMPLE,TARGET_LOCKED,true,0,0,0,164.26870727539,164.26870727539,22.399276733398,-0.02231502532959,false,true,true,true,false,false,false,false
20055,SAMPLE,TARGET_LOCKED,true,0,0,0,161.7269744873,161.7269744873,9.0638914108276,-0.0089883804321289,true,false,false,false,true,false,false,false
20060,SAMPLE,TARGET_LOCKED,true,0,0,0,160.94467163086,160.94467163086,4.9581789970398,-0.0049138069152832,true,false,false,false,true,false,false,false
20065,SAMPLE,TARGET_LOCKED,true,0,0,0,160.38218688965,160.38218688965,2.0059566497803,-0.0019412040710449,true,false,false,false,true,false,true,false
20070,SAMPLE,TARGET_LOCKED,true,0,0,5,160.15461730957,160.15461730957,0.81153005361557,-0.00074291229248047,true,false,false,false,true,true,true,true
20075,SAMPLE,TARGET_LOCKED,true,0,0,0,181.80616760254,181.80616760254,113.71035003662,-0.065890312194824,false,true,true,true,false,false,false,false
20080,SAMPLE,TARGET_LOCKED,true,0,0,0,197.54179382324,197.54179382324,193.20779418945,-0.19450712203979,false,true,true,true,false,false,false,false
20085,SAMPLE,TARGET_LOCKED,true,0,0,0,195.13285827637,195.13285827637,180.89059448242,-0.18233060836792,false,true,true,true,false,false,false,false
20090,SAMPLE,TARGET_LOCKED,true,0,0,0,190.87124633789,190.87124633789,158.70191955566,-0.16056728363037,false,true,true,true,false,false,false,false
20095,SAMPLE,TARGET_LOCKED,true,0,0,0,185.82797241211,185.82797241211,132.36967468262,-0.14316558837891,false,true,true,true,false,false,false,false
20100,SAMPLE,TARGET_LOCKED,true,0,0,0,181.55108642578,181.55108642578,110.13909912109,-0.11258172988892,false,true,true,true,false,false,false,false
20105,SAMPLE,TARGET_LOCKED,true,0,0,0,176.27844238281,176.27844238281,82.84204864502,-0.085209369659424,false,true,true,true,false,false,false,false
20110,SAMPLE,TARGET_LOCKED,true,0,0,0,170.17852783203,170.17852783203,51.502208709717,-0.053330898284912,false,true,true,true,false,false,false,false
20115,SAMPLE,TARGET_LOCKED,true,0,0,0,164.20520019531,164.20520019531,21.14376449585,-0.022027492523193,false,true,true,true,false,false,false,false
20120,SAMPLE,TARGET_LOCKED,true,0,0,0,158.76669311523,158.76669311523,-6.1571078300476,0.0063997507095337,true,false,false,false,true,false,false,false
20125,SAMPLE,TARGET_LOCKED,true,0,0,0,152.51766967773,152.51766967773,-36.9909324646,0.039188981056213,false,true,true,true,false,false,false,false
20130,SAMPLE,TARGET_LOCKED,true,0,0,0,149.64443969727,149.64443969727,-50.961387634277,0.0542893409729,false,true,true,true,false,false,false,false
20135,SAMPLE,TARGET_LOCKED,true,0,0,0,148.57052612305,148.57052612305,-56.160762786865,0.059898138046265,false,true,true,true,false,false,false,false
20140,SAMPLE,TARGET_LOCKED,true,0,0,0,147.44261169434,147.44261169434,-61.781150817871,0.065746426582336,false,true,true,true,false,false,false,false
20145,SAMPLE,TARGET_LOCKED,true,0,0,0,146.08166503906,146.08166503906,-68.818183898926,0.072889089584351,false,true,true,true,false,false,false,false
20150,SAMPLE,TARGET_LOCKED,true,0,0,0,143.84622192383,143.84622192383,-80.589149475098,0.084538102149963,false,true,true,true,false,false,false,false
20155,SAMPLE,TARGET_LOCKED,true,0,0,0,141.82815551758,141.82815551758,-91.233825683594,0.095036387443542,false,true,true,true,false,false,false,false
20160,SAMPLE,TARGET_LOCKED,true,0,0,0,140.16426086426,140.16426086426,-100.12939453125,0.1037130355835,false,true,true,true,false,false,false,false
20165,SAMPLE,TARGET_LOCKED,true,0,0,0,138.98809814453,138.98809814453,-106.43208312988,0.10980117321014,false,true,true,true,false,false,false,false
20170,SAMPLE,TARGET_LOCKED,true,0,0,0,138.1729888916,138.1729888916,-110.98338317871,0.11401975154877,false,true,true,true,false,false,false,false
20175,SAMPLE,TARGET_LOCKED,true,0,0,0,137.60816955566,137.60816955566,-114.35522460938,0.11617684364319,false,true,true,true,false,false,false,false
20180,SAMPLE,TARGET_LOCKED,true,0,0,0,137.42567443848,137.42567443848,-115.37136077881,0.11790263652802,false,true,true,true,false,false,false,false
20185,SAMPLE,TARGET_LOCKED,true,0,0,0,137.37118530273,137.37118530273,-115.64804077148,0.11819016933441,false,true,true,true,false,false,false,false
20190,SAMPLE,TARGET_LOCKED,true,0,0,0,137.50267028809,137.50267028809,-114.8240737915,0.11751914024353,false,true,true,true,false,false,false,false
20195,SAMPLE,TARGET_LOCKED,true,0,0,0,137.69303894043,137.69303894043,-113.66139984131,0.11651241779327,false,true,true,true,false,false,false,false
20200,SAMPLE,TARGET_LOCKED,true,0,0,0,137.78773498535,137.78773498535,-113.03365325928,0.11603307723999,false,true,true,true,false,false,false,false
20205,SAMPLE,TARGET_LOCKED,true,0,0,0,137.7366027832,137.7366027832,-113.2248916626,0.11632072925568,false,true,true,true,false,false,false,false
20210,SAMPLE,TARGET_LOCKED,true,0,0,0,137.64379882813,137.64379882813,-113.66563415527,0.11675214767456,false,true,true,true,false,false,false,false
20215,SAMPLE,TARGET_LOCKED,true,0,0,0,137.56521606445,137.56521606445,-114.06122589111,0.11718356609344,false,true,true,true,false,false,false,false
20220,SAMPLE,TARGET_LOCKED,true,0,0,0,137.32661437988,137.32661437988,-115.36374664307,0.1184298992157,false,true,true,true,false,false,false,false
20225,SAMPLE,TARGET_LOCKED,true,0,0,0,135.96617126465,135.96617126465,-122.71767425537,0.12542879581451,false,true,true,true,false,false,false,false
20230,SAMPLE,TARGET_LOCKED,true,0,0,0,135.06901550293,135.06901550293,-127.57312774658,0.13007879257202,false,true,true,true,false,false,false,false
20235,SAMPLE,TARGET_LOCKED,true,0,0,0,133.69270324707,133.69270324707,-135.1128692627,0.13717353343964,false,true,true,true,false,false,false,false
20240,SAMPLE,TARGET_LOCKED,true,0,0,0,132.91961669922,132.91961669922,-139.48542785645,0.14115238189697,false,true,true,true,false,false,false,false
20245,SAMPLE,TARGET_LOCKED,true,0,0,0,132.46676635742,132.46676635742,-142.08462524414,0.14350128173828,false,true,true,true,false,false,false,false
20250,SAMPLE,TARGET_LOCKED,true,0,0,0,132.20739746094,132.20739746094,-143.53294372559,0.14479553699493,false,true,true,true,false,false,false,false
20255,SAMPLE,TARGET_LOCKED,true,0,0,0,131.99896240234,131.99896240234,-144.63990783691,0.14589822292328,false,true,true,true,false,false,false,false
20260,SAMPLE,TARGET_LOCKED,true,0,0,0,131.91856384277,131.91856384277,-145.07487487793,0.14628171920776,false,true,true,true,false,false,false,false
20265,SAMPLE,TARGET_LOCKED,true,0,0,0,131.75155639648,131.75155639648,-145.96640014648,0.14714455604553,false,true,true,true,false,false,false,false
20270,SAMPLE,TARGET_LOCKED,true,0,0,0,131.53732299805,131.53732299805,-147.13104248047,0.14824712276459,false,true,true,true,false,false,false,false
20275,SAMPLE,TARGET_LOCKED,true,0,0,0,131.18035888672,131.18035888672,-149.08673095703,0.15006875991821,false,true,true,true,false,false,false,false
20280,SAMPLE,TARGET_LOCKED,true,0,0,0,131.01547241211,131.01547241211,-150.08807373047,0.15093159675598,false,true,true,true,false,false,false,false
20285,SAMPLE,TARGET_LOCKED,true,0,0,0,131.0927734375,131.0927734375,-149.84776306152,0.1505481004715,false,true,true,true,false,false,false,false
20290,SAMPLE,TARGET_LOCKED,true,0,0,0,130.99438476563,130.99438476563,-150.42465209961,0.15102744102478,false,true,true,true,false,false,false,false
20295,SAMPLE,TARGET_LOCKED,true,0,0,0,131.15893554688,131.15893554688,-149.6226348877,0.15021252632141,false,true,true,true,false,false,false,false
20300,SAMPLE,TARGET_LOCKED,true,0,0,0,131.43879699707,131.43879699707,-148.22676086426,0.14877438545227,false,true,true,true,false,false,false,false
20305,SAMPLE,TARGET_LOCKED,true,0,0,0,131.94744873047,131.94744873047,-145.65832519531,0.14618587493896,false,true,true,true,false,false,false,false
20310,SAMPLE,TARGET_LOCKED,true,0,0,0,131.94912719727,131.94912719727,-145.65715026855,0.14613795280457,false,true,true,true,false,false,false,false
20315,SAMPLE,TARGET_LOCKED,true,0,0,0,131.32258605957,131.32258605957,-148.84069824219,0.14934968948364,false,true,true,true,false,false,false,false
20320,SAMPLE,TARGET_LOCKED,true,0,0,0,129.33210754395,129.33210754395,-158.91816711426,0.15956032276154,false,true,true,true,false,false,false,false
20325,SAMPLE,TARGET_LOCKED,true,0,0,0,127.78353881836,127.78353881836,-166.7233581543,0.16747009754181,false,true,true,true,false,false,false,false
20330,SAMPLE,TARGET_LOCKED,true,0,0,0,126.2829284668,126.2829284668,-174.25914001465,0.1751401424408,false,true,true,true,false,false,false,false
20335,SAMPLE,TARGET_LOCKED,true,0,0,0,123.88290405273,123.88290405273,-186.24826049805,0.1872683763504,false,true,true,true,false,false,false,false
20340,SAMPLE,TARGET_LOCKED,true,0,0,0,121.77795410156,121.77795410156,-196.68096923828,0.19795846939087,false,true,true,true,false,false,false,false
20345,SAMPLE,TARGET_LOCKED,true,0,0,0,119.95816802979,119.95816802979,-205.62548828125,0.20711445808411,false,true,true,true,false,false,false,false
20350,SAMPLE,TARGET_LOCKED,true,0,0,0,118.23875427246,118.23875427246,-213.99584960938,0.21574342250824,false,true,true,true,false,false,false,false
20355,SAMPLE,TARGET_LOCKED,true,0,0,0,116.15021514893,116.15021514893,-224.05477905273,0.22619378566742,false,true,true,true,false,false,false,false
20360,SAMPLE,TARGET_LOCKED,true,0,0,0,114.4528427124,114.4528427124,-232.09623718262,0.23463070392609,false,true,true,true,false,false,false,false
20365,SAMPLE,TARGET_LOCKED,true,0,0,0,112.81071472168,112.81071472168,-239.64155578613,0.24278008937836,false,true,true,true,false,false,false,false
20370,SAMPLE,TARGET_LOCKED,true,0,0,0,111.0697479248,111.0697479248,-247.19296264648,0.2513610124588,false,true,true,true,false,false,false,false
20375,SAMPLE,TARGET_LOCKED,true,0,0,0,109.24460601807,109.24460601807,-254.43095397949,0.26032531261444,false,true,true,true,false,false,false,false
20380,SAMPLE,TARGET_LOCKED,true,0,0,0,108.2653503418,108.2653503418,-258.00891113281,0.26511907577515,false,true,true,true,false,false,false,false
20385,SAMPLE,TARGET_LOCKED,true,0,0,0,107.33915710449,107.33915710449,-261.36172485352,0.26962518692017,false,true,true,true,false,false,false,false
20390,SAMPLE,TARGET_LOCKED,true,0,0,0,106.68444824219,106.68444824219,-263.78875732422,0.27283704280853,false,true,true,true,false,false,false,false
20395,SAMPLE,TARGET_LOCKED,true,0,0,0,106.31246948242,106.31246948242,-265.1139831543,0.27465867996216,false,true,true,true,false,false,false,false
20400,SAMPLE,TARGET_LOCKED,true,0,0,0,106.53993225098,106.53993225098,-264.04296875,0.2735081911087,false,true,true,true,false,false,false,false
20405,SAMPLE,TARGET_LOCKED,true,0,0,0,107.08839416504,107.08839416504,-261.65512084961,0.27087163925171,false,true,true,true,false,false,false,false
20410,SAMPLE,TARGET_LOCKED,true,0,0,0,107.76382446289,107.76382446289,-258.70956420898,0.26756381988525,false,true,true,true,false,false,false,false
20415,SAMPLE,TARGET_LOCKED,true,0,0,0,108.0924987793,108.0924987793,-257.30337524414,0.26598191261292,false,true,true,true,false,false,false,false
20420,SAMPLE,TARGET_LOCKED,true,0,0,0,108.27161407471,108.27161407471,-256.53875732422,0.26507115364075,false,true,true,true,false,false,false,false
20425,SAMPLE,TARGET_LOCKED,true,0,0,0,108.48593139648,108.48593139648,-255.62435913086,0.26440000534058,false,true,true,true,false,false,false,false
20430,SAMPLE,TARGET_LOCKED,true,0,0,0,108.66801452637,108.66801452637,-254.82131958008,0.26358509063721,false,true,true,true,false,false,false,false
20435,SAMPLE,TARGET_LOCKED,true,0,0,0,108.79666137695,108.79666137695,-254.26405334473,0.26253044605255,false,true,true,true,false,false,false,false
20440,SAMPLE,TARGET_LOCKED,true,0,0,0,108.88872528076,108.88872528076,-253.8805847168,0.26209890842438,false,true,true,true,false,false,false,false
20445,SAMPLE,TARGET_LOCKED,true,0,0,0,109.12117767334,109.12117767334,-252.85726928711,0.26094841957092,false,true,true,true,false,false,false,false
20450,SAMPLE,TARGET_LOCKED,true,0,0,0,109.40612792969,109.40612792969,-251.55975341797,0.25951039791107,false,true,true,true,false,false,false,false
20455,SAMPLE,TARGET_LOCKED,true,0,0,0,109.67532348633,109.67532348633,-250.32711791992,0.25821602344513,false,true,true,true,false,false,false,false
20460,SAMPLE,TARGET_LOCKED,true,0,0,0,109.90787506104,109.90787506104,-249.28350830078,0.25706553459167,false,true,true,true,false,false,false,false
20465,SAMPLE,TARGET_LOCKED,true,0,0,0,110.27935791016,110.27935791016,-247.75148010254,0.25610685348511,false,true,true,true,false,false,false,false
20470,SAMPLE,TARGET_LOCKED,true,0,0,0,110.31739044189,110.31739044189,-248.00102233887,0.25510013103485,false,true,true,true,false,false,false,false
20475,SAMPLE,TARGET_LOCKED,true,0,0,0,109.38336181641,109.38336181641,-253.24644470215,0.25965416431427,false,true,true,true,false,false,false,false
20480,SAMPLE,TARGET_LOCKED,true,0,0,0,107.31549835205,107.31549835205,-263.89520263672,0.26976895332336,false,true,true,true,false,false,false,false
20485,SAMPLE,TARGET_LOCKED,true,0,0,0,105.19273376465,105.19273376465,-274.50527954102,0.28007566928864,false,true,true,true,false,false,false,false
20490,SAMPLE,TARGET_LOCKED,true,0,0,0,103.22525024414,103.22525024414,-284.16491699219,0.28956723213196,false,true,true,true,false,false,false,false
20495,SAMPLE,TARGET_LOCKED,true,0,0,0,102.08135986328,102.08135986328,-289.62017822266,0.29508018493652,false,true,true,true,false,false,false,false
20500,SAMPLE,TARGET_LOCKED,true,0,0,0,101.22058868408,101.22058868408,-293.65097045898,0.29920268058777,false,true,true,true,false,false,false,false
20505,SAMPLE,TARGET_LOCKED,true,0,0,0,100.62968444824,100.62968444824,-296.37185668945,0.30203115940094,false,true,true,true,false,false,false,false
20510,SAMPLE,TARGET_LOCKED,true,0,0,0,135.98071289063,135.98071289063,-124.9940032959,0.12538087368011,false,true,true,true,false,false,false,false
20515,SAMPLE,TARGET_LOCKED,true,0,0,0,150.28257751465,150.28257751465,-50.931312561035,0.050933718681335,false,true,true,true,false,false,false,false
20520,SAMPLE,TARGET_LOCKED,true,0,0,0,153.81918334961,153.81918334961,-32.422336578369,0.032381892204285,false,true,true,true,false,false,false,false
20525,SAMPLE,TARGET_LOCKED,true,0,0,0,157.4994354248,157.4994354248,-13.123331069946,0.013063073158264,true,false,false,false,false,false,false,false
20530,SAMPLE,TARGET_LOCKED,true,0,0,0,158.98835754395,158.98835754395,-5.3096642494202,0.0052492618560791,true,false,false,false,true,false,false,false
20535,SAMPLE,TARGET_LOCKED,true,0,0,0,159.59072875977,159.59072875977,-2.1481113433838,0.0020852088928223,true,false,false,false,true,false,false,false
20540,SAMPLE,TARGET_LOCKED,true,0,0,3,159.7396697998,159.7396697998,-1.3663777112961,0.0013182163238525,true,false,false,false,true,true,true,true
20545,SAMPLE,TARGET_LOCKED,true,0,0,8,159.89468383789,159.89468383789,-0.55276638269424,0.0005033016204834,true,false,false,false,true,true,true,true
20550,SAMPLE,TARGET_LOCKED,true,0,0,13,159.95739746094,159.95739746094,-0.2236053198576,0.00016772747039795,true,false,false,false,true,true,true,true
20555,SAMPLE,TARGET_LOCKED,true,0,0,18,159.98275756836,159.98275756836,-0.09049928188324,2.3961067199707e-05,true,false,false,false,true,true,true,true
20560,SAMPLE,TARGET_LOCKED,true,0,0,23,159.98902893066,159.98902893066,-0.057583175599575,-2.3841857910156e-05,true,false,false,false,true,true,true,true
20565,SAMPLE,TARGET_LOCKED,true,0,0,28,159.99555969238,159.99555969238,-0.02330556884408,-2.3841857910156e-05,true,false,false,false,true,true,true,true
20570,SAMPLE,TARGET_LOCKED,true,0,0,33,159.99819946289,159.99819946289,-0.0094503685832024,-2.3841857910156e-05,true,false,false,false,true,true,true,true
20575,SAMPLE,TARGET_LOCKED,true,0,0,38,159.99926757813,159.99926757813,-0.0038442176301032,-2.3841857910156e-05,true,false,false,false,true,true,true,true
20580,SAMPLE,TARGET_LOCKED,true,0,0,0,142.53039550781,142.53039550781,-91.308609008789,-2.3841857910156e-05,false,true,false,true,false,false,true,false
20585,SAMPLE,TARGET_LOCKED,true,0,0,0,133.40579223633,133.40579223633,-138.22204589844,0.13865959644318,false,true,true,true,false,false,false,false
20590,SAMPLE,TARGET_LOCKED,true,0,0,0,123.91050720215,123.91050720215,-185.99504089355,0.1871725320816,false,true,true,true,false,false,false,false
20595,SAMPLE,TARGET_LOCKED,true,0,0,0,120.06903076172,120.06903076172,-204.94161987305,0.20653927326202,false,true,true,true,false,false,false,false
20600,SAMPLE,TARGET_LOCKED,true,0,0,0,118.51489257813,118.51489257813,-212.53678894043,0.21435308456421,false,true,true,true,false,false,false,false
20605,SAMPLE,TARGET_LOCKED,true,0,0,0,117.88613891602,117.88613891602,-215.59762573242,0.21751701831818,false,true,true,true,false,false,false,false
20610,SAMPLE,TARGET_LOCKED,true,0,0,0,117.73066711426,117.73066711426,-216.35340881348,0.21828401088715,false,true,true,true,false,false,false,false
20615,SAMPLE,TARGET_LOCKED,true,0,0,0,133.05143737793,133.05143737793,-139.98498535156,0.1404812335968,false,true,true,true,false,false,false,false
20620,SAMPLE,TARGET_LOCKED,true,0,0,0,149.09748840332,149.09748840332,-57.125514984131,0.057117700576782,false,true,true,true,false,false,false,false
20625,SAMPLE,TARGET_LOCKED,true,0,0,0,155.58920288086,155.58920288086,-23.144187927246,0.02308201789856,false,true,true,true,false,false,false,false
20630,SAMPLE,TARGET_LOCKED,true,0,0,0,158.21553039551,158.21553039551,-9.3656053543091,0.0092759132385254,true,false,false,false,true,false,false,false
20635,SAMPLE,TARGET_LOCKED,true,0,0,0,159.27806091309,159.27806091309,-3.7891688346863,0.0037151575088501,true,false,false,false,true,false,false,false
20640,SAMPLE,TARGET_LOCKED,true,0,0,0,159.54080200195,159.54080200195,-2.4101569652557,0.0023249387741089,true,false,false,false,true,false,false,false
20645,SAMPLE,TARGET_LOCKED,true,0,0,5,159.81422424316,159.81422424316,-0.97506928443909,0.00088679790496826,true,false,false,false,true,true,true,true
20650,SAMPLE,TARGET_LOCKED,true,0,0,10,159.92483520508,159.92483520508,-0.39451280236244,0.00031161308288574,true,false,false,false,true,true,true,true
20655,SAMPLE,TARGET_LOCKED,true,0,0,15,159.9695892334,159.9695892334,-0.15961511433125,0.00011980533599854,true,false,false,false,true,true,true,true
20660,SAMPLE,TARGET_LOCKED,true,0,0,0,161.94995117188,161.94995117188,10.234016418457,-0.010186672210693,true,false,false,false,true,false,false,false
20665,SAMPLE,TARGET_LOCKED,true,0,0,0,163.94458007813,163.94458007813,20.699119567871,-0.020637035369873,false,true,true,true,false,false,false,false
20670,SAMPLE,TARGET_LOCKED,true,0,0,0,168.61767578125,168.61767578125,45.183704376221,-0.045181274414063,false,true,true,true,false,false,false,false
20675,SAMPLE,TARGET_LOCKED,true,0,0,0,170.26002502441,170.26002502441,53.76420211792,-0.053761959075928,false,true,true,true,false,false,false,false
20680,SAMPLE,TARGET_LOCKED,true,0,0,0,171.12098693848,171.12098693848,58.242038726807,-0.058268070220947,false,true,true,true,false,false,false,false
20685,SAMPLE,TARGET_LOCKED,true,0,0,0,171.79922485352,171.79922485352,61.679595947266,-0.061815738677979,false,true,true,true,false,false,false,false
20690,SAMPLE,TARGET_LOCKED,true,0,0,0,172.59167480469,172.59167480469,65.613670349121,-0.065938472747803,false,true,true,true,false,false,false,false
20695,SAMPLE,TARGET_LOCKED,true,0,0,0,173.33346557617,173.33346557617,68.952987670898,-0.069820880889893,false,true,true,true,false,false,false,false
20700,SAMPLE,TARGET_LOCKED,true,0,0,0,173.3571472168,173.3571472168,68.488639831543,-0.06996488571167,false,true,true,true,false,false,false,false
20705,SAMPLE,TARGET_LOCKED,true,0,0,0,173.2713470459,173.2713470459,67.227966308594,-0.069485664367676,false,true,true,true,false,false,false,false
20710,SAMPLE,TARGET_LOCKED,true,0,0,0,173.61003112793,173.61003112793,67.97386932373,-0.071259021759033,false,true,true,true,false,false,false,false
20715,SAMPLE,TARGET_LOCKED,true,0,0,0,174.22813415527,174.22813415527,70.583541870117,-0.074519157409668,false,true,true,true,false,false,false,false
20720,SAMPLE,TARGET_LOCKED,true,0,0,0,174.23596191406,174.23596191406,70.258262634277,-0.074519157409668,false,true,true,true,false,false,false,false
20725,SAMPLE,TARGET_LOCKED,true,0,0,0,173.65057373047,173.65057373047,67.19995880127,-0.071498870849609,false,true,true,true,false,false,false,false
20730,SAMPLE,TARGET_LOCKED,true,0,0,0,173.2552947998,173.2552947998,65.171920776367,-0.069437503814697,false,true,true,true,false,false,false,false
20735,SAMPLE,TARGET_LOCKED,true,0,0,0,172.70602416992,172.70602416992,62.395114898682,-0.066561222076416,false,true,true,true,false,false,false,false
20740,SAMPLE,TARGET_LOCKED,true,0,0,0,172.03820800781,172.03820800781,59.100761413574,-0.063062191009521,false,true,true,true,false,false,false,false
20745,SAMPLE,TARGET_LOCKED,true,0,0,0,159.57569885254,159.57569885254,-2.0905966758728,0.0021332502365112,true,false,false,false,true,false,false,false
20750,SAMPLE,TARGET_LOCKED,true,0,0,0,146.30645751953,146.30645751953,-70.364318847656,0.071690678596497,false,true,true,true,false,false,false,false
20755,SAMPLE,TARGET_LOCKED,true,0,0,0,151.29013061523,151.29013061523,-45.319496154785,0.045660614967346,false,true,true,true,false,false,false,false
20760,SAMPLE,TARGET_LOCKED,true,0,0,0,156.47627258301,156.47627258301,-18.468297958374,0.018432021141052,false,false,false,false,false,false,false,false
20765,SAMPLE,TARGET_LOCKED,true,0,0,0,158.57441711426,158.57441711426,-7.4806132316589,0.0074063539505005,true,false,false,false,true,false,false,false
20770,SAMPLE,TARGET_LOCKED,true,0,0,0,159.42324829102,159.42324829102,-3.0270450115204,0.0029960870742798,true,false,false,false,true,false,false,false
20775,SAMPLE,TARGET_LOCKED,true,0,0,4,159.72868347168,159.72868347168,-1.4240301847458,0.0013662576675415,true,false,false,false,true,true,true,true
20780,SAMPLE,TARGET_LOCKED,true,0,0,9,159.87236022949,159.87236022949,-0.66993373632431,0.00059926509857178,true,false,false,false,true,true,true,true
20785,SAMPLE,TARGET_LOCKED,true,0,0,14,159.93995666504,159.93995666504,-0.31514564156532,0.00026369094848633,true,false,false,false,true,true,true,true
20790,SAMPLE,TARGET_LOCKED,true,0,0,19,159.97570800781,159.97570800781,-0.12749987840652,7.1883201599121e-05,true,false,false,false,true,true,true,true
20795,SAMPLE,TARGET_LOCKED,true,0,0,0,127.49063110352,127.49063110352,-168.06188964844,0.16895627975464,false,true,true,true,false,false,false,false
20800,SAMPLE,TARGET_LOCKED,true,0,0,0,141.06062316895,141.06062316895,-98.652290344238,0.099063158035278,false,true,true,true,false,false,false,false
