frame,event,classification,raw_horizontal,raw_offset,related,screen_x,screen_x_copy,normalized
4817,,ARM_RIGHT,241.36404418945,239.36404418945,-0.47167086601257,207.41555786133,207.41555786133,-0.24388265609741
4819,,ARM_RIGHT,241.98237609863,239.98237609863,-0.43464255332947,207.54689025879,207.54689025879,-0.24455404281616
4821,,ARM_RIGHT,242.63912963867,240.63912963867,-0.39819431304932,207.68600463867,207.68600463867,-0.24455404281616
4822,,ARM_RIGHT,242.63912963867,240.63912963867,-0.39819431304932,207.68600463867,207.68600463867,-0.24522495269775
4823,,ARM_RIGHT,242.63912963867,240.63912963867,-0.35925817489624,207.68600463867,207.68600463867,-0.24522495269775
4824,,ARM_RIGHT,243.0506439209,241.0506439209,-0.35925817489624,207.77375793457,207.77375793457,-0.24565649032593
4826,,ARM_RIGHT,243.28442382813,241.28442382813,-0.32168006896973,207.82424926758,207.82424926758,-0.24589586257935
4828,,ARM_RIGHT,243.53088378906,241.53088378906,-0.28529977798462,207.87728881836,207.87728881836,-0.2461838722229
4830,,ARM_RIGHT,243.33361816406,241.33361816406,-0.24849033355713,207.83740234375,207.83740234375,-0.2459921836853
4832,,ARM_RIGHT,242.72564697266,240.72564697266,-0.2167227268219,207.71224975586,207.71224975586,-0.24536848068237
4834,,ARM_RIGHT,242.72564697266,240.72564697266,-0.036479473114014,207.71224975586,207.71224975586,-0.24536848068237
4835,,ARM_RIGHT,273.61380004883,271.61380004883,-0.036479473114014,214.24917602539,214.24917602539,-0.27739095687866
4837,,ARM_RIGHT,205.96908569336,203.96908569336,0.46775889396667,200.12268066406,200.12268066406,-0.20749807357788
4839,,ARM_RIGHT,153.85464477539,151.85464477539,-0.30492782592773,189.67474365234,189.67474365234,-0.15443086624146
4841,,ARM_RIGHT,114.42022705078,112.42022705078,-0.87407696247101,181.94744873047,181.94744873047,-0.11464262008667
4843,,ARM_RIGHT,84.88306427002,82.88306427002,-1.2920758724213,176.23233032227,176.23233032227,-0.084969520568848
4845,,ARM_RIGHT,62.884586334229,60.884586334229,-1.5978298187256,172.00543212891,172.00543212891,-0.084969520568848
4846,,ARM_RIGHT,62.884586334229,60.884586334229,-1.5978298187256,172.00543212891,172.00543212891,-0.062870025634766
4847,,ARM_RIGHT,62.884586334229,60.884586334229,-1.8202421665192,172.00543212891,172.00543212891,-0.062870025634766
4848,,ARM_RIGHT,46.552082061768,44.552082061768,-1.8202421665192,168.87921142578,168.87921142578,-0.046523571014404
4849,,ARM_RIGHT,46.552082061768,44.552082061768,-1.9807968139648,168.87921142578,168.87921142578,-0.046523571014404
4850,,ARM_RIGHT,34.447212219238,32.447212219238,-1.9807968139648,166.56706237793,166.56706237793,-0.034395217895508
4852,,ARM_RIGHT,25.484218597412,23.484218597412,-2.0954687595367,164.8570098877,164.8570098877,-0.025431156158447
4854,,ARM_RIGHT,18.850936889648,16.850936889648,-2.1761419773102,163.59223937988,163.59223937988,-0.018767356872559
4856,,ARM_CENTERED,13.943271636963,11.943271636963,-2.231614112854,162.6568145752,162.6568145752,-0.013877868652344
4858,,ARM_CENTERED,10.312913894653,8.3129138946533,-2.2683458328247,161.9649810791,161.9649810791,-0.010234355926514
4860,,ARM_CENTERED,10.312913894653,8.3129138946533,-2.2912220954895,161.9649810791,161.9649810791,-0.010234355926514
4861,,ARM_CENTERED,7.6276621818542,5.6276621818542,-2.2912220954895,161.45330810547,161.45330810547,-0.0075502395629883
4862,,ARM_CENTERED,7.6276621818542,5.6276621818542,-2.3038930892944,161.45330810547,161.45330810547,-0.0075502395629883
4863,,ARM_CENTERED,5.6414575576782,3.6414575576782,-2.3038930892944,161.07485961914,161.07485961914,-0.005584716796875
4865,,ARM_CENTERED,4.1724610328674,2.1724610328674,-2.3090884685516,160.79496765137,160.79496765137,-0.0040988922119141
4867,,ARM_CENTERED,3.0859305858612,1.0859305858612,-2.3088457584381,160.58795166016,160.58795166016,-0.0030441284179688
4869,,ARM_CENTERED,2.2824182510376,0.2824182510376,-2.3046913146973,160.43486022949,160.43486022949,-0.0022292137145996
4871,,ARM_CENTERED,1.6880896091461,-0.31191039085388,-2.2977623939514,160.32162475586,160.32162475586,-0.0016536712646484
4873,,ARM_CENTERED,1.2484887838364,-0.75151121616364,-2.2890372276306,160.2378692627,160.2378692627,-0.0011744499206543
4875,,ARM_CENTERED,0.92341274023056,-1.0765872001648,-2.2791352272034,160.17593383789,160.17593383789,-0.0011744499206543
4876,,ARM_CENTERED,0.92341274023056,-1.0765872001648,-2.2791352272034,160.17593383789,160.17593383789,-0.00088691711425781
4877,,ARM_CENTERED,0.92341274023056,-1.0765872001648,-2.2685129642487,160.17593383789,160.17593383789,-0.00088691711425781
4878,,ARM_CENTERED,0.68290907144547,-1.3170909881592,-2.2685129642487,160.13011169434,160.13011169434,-0.00064706802368164
4879,,ARM_CENTERED,0.68290907144547,-1.3170909881592,-2.2575085163116,160.13011169434,160.13011169434,-0.00064706802368164
4880,,ARM_CENTERED,0.50511407852173,-1.4948859214783,-2.2575085163116,160.09623718262,160.09623718262,-0.00045537948608398
4881,,ARM_CENTERED,0.50511407852173,-1.4948859214783,-2.2463657855988,160.09623718262,160.09623718262,-0.00045537948608398
4882,,ARM_CENTERED,0.37360990047455,-1.6263900995255,-2.2463657855988,160.07118225098,160.07118225098,-0.00031137466430664
4884,,ARM_CENTERED,0.27630311250687,-1.7236969470978,-2.2352623939514,160.05264282227,160.05264282227,-0.00021553039550781
4886,,ARM_CENTERED,0.20438422262669,-1.7956157922745,-2.2243254184723,160.03894042969,160.03894042969,-0.00011968612670898
4888,,ARM_CENTERED,0.15112580358982,-1.8488742113113,-2.2136402130127,160.02879333496,160.02879333496,-7.2002410888672e-05
4890,,ARM_CENTERED,0.1118026599288,-1.8881973028183,-2.2032668590546,160.02130126953,160.02130126953,-2.3841857910156e-05
4892,,ARM_CENTERED,0.082650683820248,-1.9173493385315,-2.1932408809662,160.01574707031,160.01574707031,-2.3841857910156e-05
4895,,ARM_CENTERED,0.061107043176889,-1.9388929605484,-2.1835834980011,160.01164245605,160.01164245605,-2.3841857910156e-05
4897,,ARM_CENTERED,0.04524964094162,-1.9547502994537,-2.174304485321,160.00862121582,160.00862121582,2.3961067199707e-05
4899,,ARM_CENTERED,0.033476728945971,-1.9665232896805,-2.1654024124146,160.00637817383,160.00637817383,2.3961067199707e-05
4901,,ARM_CENTERED,0.024747150018811,-1.975252866745,-2.1568727493286,160.00471496582,160.00471496582,-2.3841857910156e-05
4903,,ARM_CENTERED,0.018260031938553,-1.9817399978638,-2.1487050056458,160.00347900391,160.00347900391,-2.3841857910156e-05
4905,,ARM_CENTERED,0.018260031938553,-1.9817399978638,-2.1408853530884,160.00347900391,160.00347900391,-2.3841857910156e-05
4906,,ARM_CENTERED,0.013534849509597,-1.9864650964737,-2.1408853530884,160.00257873535,160.00257873535,-2.3841857910156e-05
4908,,ARM_CENTERED,0.010010982863605,-1.9899890422821,-2.1333968639374,160.00190734863,160.00190734863,-2.3841857910156e-05
4910,,ARM_CENTERED,0.0063269413076341,-1.9936730861664,-2.1262245178223,160.00120544434,160.00120544434,-2.3841857910156e-05
4913,,ARM_CENTERED,0.0040844809263945,-1.9959155321121,-2.115843296051,160.00077819824,160.00077819824,-2.3841857910156e-05
4915,,ARM_CENTERED,0.0025628115981817,-1.9974372386932,-2.1060614585876,160.00048828125,160.00048828125,-2.3841857910156e-05
4918,,ARM_CENTERED,0.0019221088150516,-1.9980778694153,-2.0968215465546,160.00036621094,160.00036621094,-2.3841857910156e-05
4920,,ARM_CENTERED,0.0014415816403925,-1.9985584020615,-2.0910422801971,160.0002746582,160.0002746582,-2.3841857910156e-05
4922,,ARM_CENTERED,0.001041142269969,-1.9989588260651,-2.0854694843292,160.00019836426,160.00019836426,-2.3841857910156e-05
4925,,ARM_CENTERED,0.00064070289954543,-1.9993592500687,-2.0807845592499,160.00012207031,160.00012207031,-2.3841857910156e-05
4928,,ARM_CENTERED,0.00040043931221589,-1.9995995759964,-2.0611188411713,160.00007629395,160.00007629395,-2.3841857910156e-05
4930,,ARM_CENTERED,0.00040043931221589,-1.9995995759964,-2.0118148326874,160.00007629395,160.00007629395,-2.3841857910156e-05
4931,,ARM_CENTERED,0.00024026360188145,-1.9997597932816,-2.0118148326874,160.00004577637,160.00004577637,-2.3841857910156e-05
4933,,ARM_CENTERED,0.00016017572488636,-1.9998397827148,-1.9209821224213,160.00003051758,160.00003051758,-2.3841857910156e-05
4936,,ARM_CENTERED,8.0087862443179e-05,-1.9999198913574,-1.7866704463959,160.00001525879,160.00001525879,-2.3841857910156e-05
4938,,ARM_CENTERED,8.0087862443179e-05,-1.9999198913574,-1.6212581396103,160.00001525879,160.00001525879,-2.3841857910156e-05
4941,,ARM_CENTERED,8.0087862443179e-05,-1.9999198913574,-1.4454520940781,160.00001525879,160.00001525879,-2.3841857910156e-05
4944,,ARM_CENTERED,0.0,-2.0,-1.2962172031403,160.0,160.0,0.0
4946,,ARM_CENTERED,0.0,-2.0,-1.1624774932861,160.0,160.0,0.0
4949,,ARM_CENTERED,0.0,-2.0,-1.0383476018906,160.0,160.0,0.0
4952,,ARM_CENTERED,0.0,-2.0,-0.93488293886185,160.0,160.0,0.0
4954,,ARM_CENTERED,0.0,-2.0,-0.89488965272903,160.0,160.0,0.0
4957,,ARM_CENTERED,0.0,-2.0,-0.90193843841553,160.0,160.0,0.0
4959,,ARM_CENTERED,0.0,-2.0,-0.94233685731888,160.0,160.0,0.0
4962,,ARM_CENTERED,0.0,-2.0,-1.0073525905609,160.0,160.0,0.0
4965,,ARM_CENTERED,0.0,-2.0,-1.0884834527969,160.0,160.0,0.0
4967,,ARM_CENTERED,0.0,-2.0,-1.1783565282822,160.0,160.0,0.0
4970,,ARM_CENTERED,0.0,-2.0,-1.2712291479111,160.0,160.0,0.0
4972,,ARM_CENTERED,0.0,-2.0,-1.3648012876511,160.0,160.0,0.0
4975,,ARM_CENTERED,0.0,-2.0,-1.4316117763519,160.0,160.0,0.0
4977,,ARM_CENTERED,0.0,-2.0,-1.5083070993423,160.0,160.0,0.0
4979,,ARM_CENTERED,0.0,-2.0,-1.5976723432541,160.0,160.0,0.0
4982,,ARM_CENTERED,0.0,-2.0,-1.7369804382324,160.0,160.0,0.0
4984,,ARM_CENTERED,0.0,-2.0,-1.8240610361099,160.0,160.0,0.0
4987,,ARM_CENTERED,0.0,-2.0,-1.9053050279617,160.0,160.0,0.0
4989,,ARM_CENTERED,0.0,-2.0,-1.9792125225067,160.0,160.0,0.0
4991,,ARM_CENTERED,0.0,-2.0,-2.0450048446655,160.0,160.0,0.0
4994,,ARM_CENTERED,0.0,-2.0,-2.1276957988739,160.0,160.0,0.0
4996,,ARM_CENTERED,0.0,-2.0,-2.1741564273834,160.0,160.0,0.0
4998,,ARM_CENTERED,0.0,-2.0,-2.2139654159546,160.0,160.0,0.0
5001,,ARM_CENTERED,0.0,-2.0,-2.2477297782898,160.0,160.0,0.0
5003,,ARM_CENTERED,0.0,-2.0,-2.2760527133942,160.0,160.0,0.0
5004,,ARM_RIGHT,91.307106018066,89.307106018066,-2.2760527133942,177.4693145752,177.4693145752,-0.091392993927002
5007,,ARM_RIGHT,148.35021972656,146.35021972656,-1.6718038320541,188.58076477051,188.58076477051,-0.14882230758667
5010,,ARM_RIGHT,188.75761413574,186.75761413574,-1.3938089609146,196.65637207031,196.65637207031,-0.19000101089478
5013,,ARM_RIGHT,149.74893188477,147.74893188477,-1.2644350528717,188.91937255859,188.91937255859,-0.15059614181519
5015,,ARM_RIGHT,149.74893188477,147.74893188477,-1.6667141914368,188.91937255859,188.91937255859,-0.15059614181519
5016,,ARM_RIGHT,131.85209655762,129.85209655762,-1.6667141914368,185.41177368164,185.41177368164,-0.13257169723511
5018,,ARM_RIGHT,113.51839447021,111.51839447021,-1.8384841680527,181.8390045166,181.8390045166,-0.11411571502686
5020,,ARM_RIGHT,101.33910369873,99.33910369873,-1.9902622699738,179.4705657959,179.4705657959,-0.11411571502686
5021,,ARM_RIGHT,101.33910369873,99.33910369873,-1.9902622699738,179.4705657959,179.4705657959,-0.10179567337036
5023,,ARM_RIGHT,95.152534484863,93.152534484863,-2.0669870376587,178.26698303223,178.26698303223,-0.095563411712646
5025,,ARM_RIGHT,90.182540893555,88.182540893555,-2.0954232215881,177.29971313477,177.29971313477,-0.090530395507813
5027,,ARM_RIGHT,86.080474853516,84.080474853516,-2.1086645126343,176.50132751465,176.50132751465,-0.090530395507813
5028,,ARM_RIGHT,86.080474853516,84.080474853516,-2.1086645126343,176.50132751465,176.50132751465,-0.08635950088501
5030,,ARM_RIGHT,82.797554016113,80.797554016113,-2.1111330986023,175.86215209961,175.86215209961,-0.083003997802734
5032,,ARM_RIGHT,80.345359802246,78.345359802246,-2.1040551662445,175.38407897949,175.38407897949,-0.080559253692627
5034,,ARM_RIGHT,78.053703308105,76.053703308105,-2.0879282951355,174.9382019043,174.9382019043,-0.078210353851318
5036,,ARM_RIGHT,78.053703308105,76.053703308105,-2.0701558589935,174.9382019043,174.9382019043,-0.078210353851318
5037,,ARM_RIGHT,75.767021179199,73.767021179199,-2.0701558589935,174.49496459961,174.49496459961,-0.07590913772583
5039,,ARM_RIGHT,74.266105651855,72.266105651855,-2.0693094730377,174.20397949219,174.20397949219,-0.074375152587891
5041,,ARM_RIGHT,74.080558776855,72.080558776855,-2.0719878673553,174.1662902832,174.1662902832,-0.074183464050293
5043,,ARM_RIGHT,74.080558776855,72.080558776855,-2.0671601295471,174.1662902832,174.1662902832,-0.074183464050293
5044,,ARM_RIGHT,74.528518676758,72.528518676758,-2.0671601295471,174.25054931641,174.25054931641,-0.074615001678467
5046,,ARM_RIGHT,74.932189941406,72.932189941406,-2.0559844970703,174.32574462891,174.32574462891,-0.074998378753662
5048,,ARM_RIGHT,75.14208984375,73.14208984375,-2.0253713130951,174.36473083496,174.36473083496,-0.075238227844238
5050,,ARM_RIGHT,75.14208984375,73.14208984375,-1.9923176765442,174.36473083496,174.36473083496,-0.075238227844238
5051,,ARM_RIGHT,75.69457244873,73.69457244873,-1.9923176765442,174.46966552734,174.46966552734,-0.075765609741211
5053,,ARM_RIGHT,76.648681640625,74.648681640625,-1.9378086328506,174.65217590332,174.65217590332,-0.076724052429199
5055,,ARM_RIGHT,77.996078491211,75.996078491211,-1.8582925796509,174.91050720215,174.91050720215,-0.078066349029541
5057,,ARM_RIGHT,79.020011901855,77.020011901855,-1.7526636123657,175.10684204102,175.10684204102,-0.078066349029541
5058,,ARM_RIGHT,79.020011901855,77.020011901855,-1.7526636123657,175.10684204102,175.10684204102,-0.079072952270508
5060,,ARM_RIGHT,80.383911132813,78.383911132813,-1.629613161087,175.36849975586,175.36849975586,-0.080463409423828
5062,,ARM_RIGHT,82.198768615723,80.198768615723,-1.4059989452362,175.71765136719,175.71765136719,-0.082284927368164
5064,,ARM_RIGHT,84.509086608887,82.509086608887,-1.2431814670563,176.1626739502,176.1626739502,-0.082284927368164
5065,,ARM_RIGHT,84.509086608887,82.509086608887,-1.2431814670563,176.1626739502,176.1626739502,-0.084586143493652
5066,,ARM_RIGHT,84.509086608887,82.509086608887,-1.070781826973,176.1626739502,176.1626739502,-0.084586143493652
5067,,ARM_RIGHT,87.624938964844,85.624938964844,-1.070781826973,176.763671875,176.763671875,-0.087701797485352
5069,,ARM_RIGHT,91.53604888916,89.53604888916,-0.88805723190308,177.51914978027,177.51914978027,-0.091681003570557
5071,,ARM_RIGHT,96.338554382324,94.338554382324,-0.69803029298782,178.44819641113,178.44819641113,-0.096474170684814
5073,,ARM_RIGHT,135.84286499023,133.84286499023,-0.33245855569839,186.13739013672,186.13739013672,-0.096474170684814
5074,,ARM_RIGHT,135.84286499023,133.84286499023,-0.33245855569839,186.13739013672,186.13739013672,-0.13631057739258
5076,,ARM_RIGHT,204.46650695801,202.46650695801,0.36749589443207,199.82482910156,199.82482910156,-0.20601177215576
5078,,ARM_RIGHT,152.72348022461,150.72348022461,1.169891834259,189.45445251465,189.45445251465,-0.15332841873169
5080,,ARM_RIGHT,113.57532501221,111.57532501221,0.66852569580078,181.78451538086,181.78451538086,-0.15332841873169
5081,,ARM_RIGHT,113.57532501221,111.57532501221,0.66852569580078,181.78451538086,181.78451538086,-0.11382818222046
5083,,ARM_RIGHT,84.254707336426,82.254707336426,0.28738695383072,176.11181640625,176.11181640625,-0.084346294403076
5085,,ARM_RIGHT,62.418491363525,60.418491363525,-0.0079218149185181,171.91630554199,171.91630554199,-0.062438488006592
5087,,ARM_RIGHT,46.20679473877,44.20679473877,-0.2419621348381,168.81329345703,168.81329345703,-0.062438488006592
5088,,ARM_RIGHT,46.20679473877,44.20679473877,-0.2419621348381,168.81329345703,168.81329345703,-0.046187877655029
5089,,ARM_RIGHT,46.20679473877,44.20679473877,-0.43302404880524,168.81329345703,168.81329345703,-0.046187877655029
5090,,ARM_RIGHT,34.191604614258,32.191604614258,-0.43302404880524,166.51831054688,166.51831054688,-0.034155368804932
5092,,ARM_RIGHT,25.295082092285,23.295082092285,-0.59363901615143,164.82095336914,164.82095336914,-0.025238990783691
5094,,ARM_RIGHT,18.710990905762,16.710990905762,-0.73220634460449,163.5655670166,163.5655670166,-0.01867151260376
5096,,ARM_CENTERED,13.839818000793,11.839818000793,-0.85434430837631,162.63710021973,162.63710021973,-0.013782024383545
5098,,ARM_CENTERED,13.839818000793,11.839818000793,-0.96380484104156,162.63710021973,162.63710021973,-0.013782024383545
5099,,ARM_CENTERED,10.236358642578,8.2363586425781,-0.96380484104156,161.95039367676,161.95039367676,-0.010186672210693
5101,,ARM_CENTERED,7.5710430145264,5.5710430145264,-1.0631049871445,161.4425201416,161.4425201416,-0.0075020790100098
5103,,ARM_CENTERED,5.599573135376,3.599573135376,-1.15394282341,161.06687927246,161.06687927246,-0.0055365562438965
5105,,ARM_CENTERED,4.1414666175842,2.1414666175842,-1.2374863624573,160.7890625,160.7890625,-0.0040507316589355
5107,,ARM_CENTERED,3.0630259513855,1.0630259513855,-1.3145568370819,160.58358764648,160.58358764648,-0.0029959678649902
5109,,ARM_CENTERED,2.2654395103455,0.26543951034546,-1.3857588768005,160.43162536621,160.43162536621,-0.0022292137145996
5111,,ARM_CENTERED,1.6755158901215,-0.32448410987854,-1.4515590667725,160.31922912598,160.31922912598,-0.0022292137145996
5112,,ARM_CENTERED,1.6755158901215,-0.32448410987854,-1.4515590667725,160.31922912598,160.31922912598,-0.0016059875488281
5113,,ARM_CENTERED,1.6755158901215,-0.32448410987854,-1.5123400688171,160.31922912598,160.31922912598,-0.0016059875488281
5114,,ARM_CENTERED,1.2391986846924,-0.76080131530762,-1.5123400688171,160.23609924316,160.23609924316,-0.0011744499206543
5115,,ARM_CENTERED,1.2391986846924,-0.76080131530762,-1.5684320926666,160.23609924316,160.23609924316,-0.0011744499206543
5116,,ARM_CENTERED,0.91652518510818,-1.0834748744965,-1.5684320926666,160.17462158203,160.17462158203,-0.00088691711425781
5118,,ARM_CENTERED,0.67786353826523,-1.3221364021301,-1.6201326847076,160.12915039063,160.12915039063,-0.00064706802368164
5120,,ARM_CENTERED,0.50134998559952,-1.4986500740051,-1.6677213907242,160.09552001953,160.09552001953,-0.00045537948608398
5122,,ARM_CENTERED,0.37080681324005,-1.6291931867599,-1.7114629745483,160.07064819336,160.07064819336,-0.00045537948608398
5123,,ARM_CENTERED,0.37080681324005,-1.6291931867599,-1.7114629745483,160.07064819336,160.07064819336,-0.00031137466430664
5124,,ARM_CENTERED,0.37080681324005,-1.6291931867599,-1.751612663269,160.07064819336,160.07064819336,-0.00031137466430664
5125,,ARM_CENTERED,0.27422085404396,-1.7257791757584,-1.751612663269,160.05224609375,160.05224609375,-0.00021553039550781
5127,,ARM_CENTERED,0.20286256074905,-1.7971374988556,-1.7883598804474,160.0386505127,160.0386505127,-0.00011968612670898
5129,,ARM_CENTERED,0.15000458061695,-1.8499953746796,-1.8219532966614,160.02857971191,160.02857971191,-7.2002410888672e-05
5131,,ARM_CENTERED,0.11092168837786,-1.8890782594681,-1.8526326417923,160.02113342285,160.02113342285,-2.3841857910156e-05
5133,,ARM_CENTERED,0.082090057432652,-1.9179099798203,-1.880623459816,160.01564025879,160.01564025879,-2.3841857910156e-05
5135,,ARM_CENTERED,0.060706604272127,-1.939293384552,-1.9061406850815,160.01156616211,160.01156616211,2.3961067199707e-05
5137,,ARM_CENTERED,0.044849202036858,-1.9551508426666,-1.9293892383575,160.00854492188,160.00854492188,2.3961067199707e-05
5139,,ARM_CENTERED,0.033236466348171,-1.9667634963989,-1.9505587816238,160.00633239746,160.00633239746,2.3961067199707e-05
5141,,ARM_CENTERED,0.033236466348171,-1.9667634963989,-1.9800548553467,160.00633239746,160.00633239746,2.3961067199707e-05
5142,,ARM_CENTERED,0.024586973711848,-1.9754130840302,-1.9800548553467,160.00468444824,160.00468444824,-2.3841857910156e-05
5144,,ARM_CENTERED,0.018179945647717,-1.9818201065063,-2.0184373855591,160.00346374512,160.00346374512,-2.3841857910156e-05
5146,,ARM_CENTERED,0.013454761356115,-1.9865452051163,-2.0662994384766,160.00256347656,160.00256347656,-2.3841857910156e-05
5148,,ARM_CENTERED,0.0099308956414461,-1.9900691509247,-2.1237754821777,160.00189208984,160.00189208984,-2.3841857910156e-05
5150,,ARM_CENTERED,0.0073680835776031,-1.9926319122314,-2.1899073123932,160.00140380859,160.00140380859,-2.3841857910156e-05
5152,,ARM_CENTERED,0.0054459748789668,-1.9945540428162,-2.263091802597,160.00103759766,160.00103759766,-2.3841857910156e-05
5154,,ARM_RIGHT,106.85836029053,104.85836029053,-2.3420732021332,180.57403564453,180.57403564453,-0.10754823684692
5157,,ARM_RIGHT,177.06143188477,175.06143188477,-1.3152794837952,194.75727844238,194.75727844238,-0.18041324615479
5159,,ARM_RIGHT,222.45265197754,220.45265197754,-0.61565518379211,204.47264099121,204.47264099121,-0.22930955886841
5161,,ARM_RIGHT,252.11665344238,250.11665344238,-0.14202642440796,211.1336517334,211.1336517334,-0.26219511032104
5163,,ARM_RIGHT,271.20007324219,269.20007324219,0.17957258224487,215.5703125,215.5703125,-0.283766746521
5165,,ARM_RIGHT,283.21594238281,281.21594238281,0.39468955993652,218.43228149414,218.43228149414,-0.283766746521
5166,,ARM_RIGHT,283.21594238281,281.21594238281,0.39468955993652,218.43228149414,218.43228149414,-0.29752492904663
5167,,ARM_RIGHT,283.21594238281,281.21594238281,0.53245687484741,218.43228149414,218.43228149414,-0.29752492904663
5168,,ARM_RIGHT,290.81622314453,288.81622314453,0.53245687484741,220.24411010742,220.24411010742,-0.30620145797729
5169,,ARM_RIGHT,290.81622314453,288.81622314453,0.62002897262573,220.24411010742,220.24411010742,-0.30620145797729
5170,,ARM_RIGHT,295.38061523438,293.38061523438,0.62002897262573,221.34083557129,221.34083557129,-0.31142663955688
5171,,ARM_RIGHT,295.38061523438,293.38061523438,0.67447876930237,221.34083557129,221.34083557129,-0.31142663955688
5172,,ARM_RIGHT,298.85003662109,296.85003662109,0.67447876930237,222.14892578125,222.14892578125,-0.31526184082031
5174,,ARM_RIGHT,300.02880859375,298.02880859375,0.71776127815247,222.41299438477,222.41299438477,-0.31650829315186
5176,,ARM_RIGHT,299.76718139648,297.76718139648,0.73564958572388,222.33609008789,222.33609008789,-0.31612491607666
5178,,ARM_RIGHT,299.22631835938,297.22631835938,0.73832821846008,222.1887512207,222.1887512207,-0.31612491607666
5179,,ARM_RIGHT,299.22631835938,297.22631835938,0.73832821846008,222.1887512207,222.1887512207,-0.31545352935791
5181,,ARM_RIGHT,298.10626220703,296.10626220703,0.7396252155304,221.90390014648,221.90390014648,-0.31411123275757
5183,,ARM_RIGHT,296.65908813477,294.65908813477,0.73549675941467,221.54281616211,221.54281616211,-0.31238555908203
5185,,ARM_RIGHT,295.11306762695,293.11306762695,0.72877478599548,221.16247558594,221.16247558594,-0.3105640411377
5187,,ARM_RIGHT,293.640625,291.640625,0.72212052345276,220.79655456543,220.79655456543,-0.30883836746216
5189,,ARM_RIGHT,292.34167480469,290.34167480469,0.71700811386108,220.47262573242,220.47262573242,-0.30725622177124
5191,,ARM_RIGHT,292.34167480469,290.34167480469,0.71463513374329,220.47262573242,220.47262573242,-0.30725622177124
5192,,ARM_RIGHT,291.11343383789,289.11343383789,0.71463513374329,220.1722869873,220.1722869873,-0.30586576461792
5194,,ARM_RIGHT,289.62817382813,287.62817382813,0.71382021903992,219.80340576172,219.80340576172,-0.30409240722656
5196,,ARM_RIGHT,288.74331665039,286.74331665039,0.71761131286621,219.58317565918,219.58317565918,-0.30303764343262
5198,,ARM_RIGHT,287.87884521484,285.87884521484,0.72100138664246,219.36956787109,219.36956787109,-0.30303764343262
5199,,ARM_RIGHT,287.87884521484,285.87884521484,0.72100138664246,219.36956787109,219.36956787109,-0.30203104019165
5200,,ARM_RIGHT,287.87884521484,285.87884521484,0.72452831268311,219.36956787109,219.36956787109,-0.30203104019165
5201,,ARM_RIGHT,287.0341796875,285.0341796875,0.72452831268311,219.16195678711,219.16195678711,-0.30102443695068
5203,,ARM_RIGHT,286.32400512695,284.32400512695,0.72806668281555,218.98651123047,218.98651123047,-0.30016136169434
5205,,ARM_RIGHT,285.84677124023,283.84677124023,0.73293471336365,218.86486816406,218.86486816406,-0.29958629608154
5207,,ARM_RIGHT,285.59051513672,283.59051513672,0.74022698402405,218.79315185547,218.79315185547,-0.29925060272217
5209,,ARM_RIGHT,285.59051513672,283.59051513672,0.73430466651917,218.79315185547,218.79315185547,-0.29925060272217
5210,,ARM_RIGHT,285.18215942383,283.18215942383,0.73430466651917,218.66088867188,218.66088867188,-0.2986273765564
5212,,ARM_RIGHT,284.02777099609,282.02777099609,0.71359777450562,218.28277587891,218.28277587891,-0.29685354232788
5215,,ARM_RIGHT,283.0764465332,281.0764465332,0.65893697738647,217.88502502441,217.88502502441,-0.29493618011475
5217,,ARM_RIGHT,282.98196411133,280.98196411133,0.65561985969543,217.71553039551,217.71553039551,-0.29407358169556
5219,,ARM_RIGHT,282.98196411133,280.98196411133,0.67612767219543,217.71553039551,217.71553039551,-0.29407358169556
5220,,ARM_RIGHT,283.23013305664,281.23013305664,0.67612767219543,217.61853027344,217.61853027344,-0.29364204406738
5222,,ARM_RIGHT,283.84085083008,281.84085083008,0.72316217422485,217.60301208496,217.60301208496,-0.29354619979858
5224,,ARM_RIGHT,284.8742980957,282.8742980957,0.79939007759094,217.68542480469,217.68542480469,-0.29397773742676
5226,,ARM_RIGHT,286.2536315918,284.2536315918,0.90489816665649,217.85385131836,217.85385131836,-0.29474449157715
5227,AUTO_AIM_RIGHT,ARM_RIGHT,286.2536315918,284.2536315918,0.90489816665649,217.85385131836,217.85385131836,-0.29474449157715
5229,,ARM_RIGHT,287.72595214844,285.72595214844,1.0347034931183,218.01205444336,218.01205444336,-0.2955117225647
5231,,ARM_RIGHT,288.29495239258,286.29495239258,1.2445417642593,218.04029846191,218.04029846191,-0.29565525054932
5233,,ARM_RIGHT,288.62628173828,286.62628173828,1.3686643838882,218.03215026855,218.03215026855,-0.29565525054932
5236,,ARM_RIGHT,288.50787353516,286.50787353516,1.4770288467407,217.91764831543,217.91764831543,-0.29508018493652
5239,,ARM_RIGHT,287.92749023438,285.92749023438,1.600538611412,217.73265075684,217.73265075684,-0.29416942596436
5241,,ARM_RIGHT,287.40377807617,285.40377807617,1.6793252229691,217.59214782715,217.59214782715,-0.29416942596436
5242,,ARM_RIGHT,287.40377807617,285.40377807617,1.6793252229691,217.59214782715,217.59214782715,-0.29349803924561
5244,,ARM_RIGHT,286.59823608398,284.59823608398,1.7137163877487,217.38835144043,217.38835144043,-0.29253959655762
5246,,ARM_RIGHT,286.59823608398,284.59823608398,1.7376948595047,217.38835144043,217.38835144043,-0.29253959655762
