rank,address_hex,kind,score,base,move_x,move_z,rotate,delta_x,delta_z,delta_rotate
666,0x0020F3BC,X_CANDIDATE,0.45703125,17659.6484375,17659.19140625,17659.6484375,17659.6484375,0.45703125,0.0,0.0
667,0x002F1D78,Z_CANDIDATE,0.45464533567429,0.72489470243454,0.68460565805435,1.219829082489,0.72489470243454,0.040289044380188,0.49493438005447,0.0
668,0x00079958,ROTATION_CANDIDATE,0.45400475081988,0.0073951156809926,0.0013782710302621,0.007808436639607,0.46783003211021,0.0060168446507305,0.00041332095861435,0.46043491642922
669,0x000D35C0,Z_CANDIDATE,0.45352172851563,108.30001068115,107.38250732422,101.1190032959,102.49002838135,0.91750335693359,7.1810073852539,5.8099822998047
670,0x000D36A4,Z_CANDIDATE,0.45352172851563,108.30001068115,107.38250732422,101.1190032959,102.49002838135,0.91750335693359,7.1810073852539,5.8099822998047
671,0x000D36E4,Z_CANDIDATE,0.45352172851563,108.30001068115,107.38250732422,101.1190032959,102.49002838135,0.91750335693359,7.1810073852539,5.8099822998047
672,0x001052C0,ROTATION_CANDIDATE,0.44802224636078,-0.99993789196014,-0.99997872114182,-0.99994689226151,-0.55186581611633,4.0829181671143e-05,9.000301361084e-06,0.44807207584381
673,0x001052E8,ROTATION_CANDIDATE,0.44802224636078,-0.99993789196014,-0.99997872114182,-0.99994689226151,-0.55186581611633,4.0829181671143e-05,9.000301361084e-06,0.44807207584381
674,0x000F8AC0,ROTATION_CANDIDATE,0.44802111387253,-0.99993669986725,-0.99997925758362,-0.99994587898254,-0.55186384916306,4.2557716369629e-05,9.1791152954102e-06,0.44807285070419
675,0x000F8AE8,ROTATION_CANDIDATE,0.44802111387253,-0.99993669986725,-0.99997925758362,-0.99994587898254,-0.55186384916306,4.2557716369629e-05,9.1791152954102e-06,0.44807285070419
676,0x002D8D40,X_CANDIDATE,0.44775390625,0.0,0.44775390625,0.0,0.0,0.44775390625,0.0,0.0
677,0x000D3420,ROTATION_CANDIDATE,0.44683736562729,-0.9973937869072,-0.99739456176758,-0.99753075838089,-0.55041867494583,7.7486038208008e-07,0.00013697147369385,0.44697511196136
678,0x000F8AA8,ROTATION_CANDIDATE,0.44683659076691,0.9973937869072,0.99739229679108,0.99753087759018,0.55041861534119,1.4901161193848e-06,0.0001370906829834,0.44697517156601
679,0x000F8B00,ROTATION_CANDIDATE,0.44683659076691,0.9973937869072,0.99739229679108,0.99753087759018,0.55041861534119,1.4901161193848e-06,0.0001370906829834,0.44697517156601
680,0x001052A8,ROTATION_CANDIDATE,0.44678843021393,0.99737805128098,0.99739456176758,0.99752479791641,0.55042636394501,1.6510486602783e-05,0.00014674663543701,0.44695168733597
681,0x00105300,ROTATION_CANDIDATE,0.44678843021393,0.99737805128098,0.99739456176758,0.99752479791641,0.55042636394501,1.6510486602783e-05,0.00014674663543701,0.44695168733597
682,0x000D30B4,ROTATION_CANDIDATE,0.4454100728035,0.99998462200165,0.99998462200165,0.99998462200165,0.55457454919815,0.0,0.0,0.4454100728035
683,0x000D33F8,ROTATION_CANDIDATE,0.4454100728035,-0.99998462200165,-0.99998462200165,-0.99998462200165,-0.55457454919815,0.0,0.0,0.4454100728035
684,0x000D3DE8,ROTATION_CANDIDATE,0.43003100156784,0.9996919631958,0.9997456073761,0.99920052289963,0.56911587715149,5.3644180297852e-05,0.0004914402961731,0.43057608604431
685,0x000D3E28,ROTATION_CANDIDATE,0.42971628904343,0.99969905614853,0.99974328279495,0.99918109178543,0.56942057609558,4.422664642334e-05,0.00051796436309814,0.43027848005295
686,0x000D3E00,ROTATION_CANDIDATE,0.42612743377686,-0.99472874403,-0.99702304601669,-0.9960897564888,-0.56494599580765,0.0022943019866943,0.0013610124588013,0.42978274822235
687,0x000D3E40,ROTATION_CANDIDATE,0.42606568336487,-0.99481391906738,-0.99699342250824,-0.9961069226265,-0.56527572870255,0.0021795034408569,0.0012930035591125,0.42953819036484
688,0x000D3A80,ROTATION_CANDIDATE,0.42130380868912,0.99954080581665,0.99912708997726,0.99890458583832,0.57718706130981,0.00041371583938599,0.00063621997833252,0.42235374450684
689,0x000D3A98,ROTATION_CANDIDATE,0.42104470729828,-0.99692189693451,-0.99841207265854,-0.99637490510941,-0.5738400220871,0.0014901757240295,0.00054699182510376,0.42308187484741
690,0x000D3A40,ROTATION_CANDIDATE,0.42058664560318,0.99952179193497,0.99911159276962,0.99891340732574,0.57791656255722,0.00041019916534424,0.00060838460922241,0.42160522937775
691,0x000D3A58,ROTATION_CANDIDATE,0.4203525185585,-0.99691033363342,-0.9984028339386,-0.99639749526978,-0.5745524764061,0.0014925003051758,0.00051283836364746,0.42235785722733
692,0x000D3C68,Z_CANDIDATE,0.41624994575977,-0.46552231907845,0.10534866154194,0.58651876449585,-0.40060216188431,0.57087098062038,1.0520410835743,0.064920157194138
693,0x002D83B0,X_CANDIDATE,0.4072265625,0.99951171875,0.0,0.40869140625,0.998046875,0.99951171875,0.5908203125,0.00146484375
694,0x000D3600,Z_CANDIDATE,0.40535536408424,-0.32281449437141,-1.1446479558945,-2.3154039382935,-1.0882151126862,0.82183346152306,1.992589443922,0.76540061831474
695,0x001F225C,ROTATION_CANDIDATE,0.39999389648438,351.84518432617,351.84518432617,351.84518432617,352.24517822266,0.0,0.0,0.39999389648438
696,0x000D3664,Z_CANDIDATE,0.39448547363281,160.41537475586,159.41397094727,153.07548522949,154.47137451172,1.0014038085938,7.3398895263672,5.9440002441406
697,0x002D96B4,Z_CANDIDATE,0.3779296875,0.6484375,0.576171875,0.0849609375,0.76171875,0.072265625,0.5634765625,0.11328125
698,0x002DE358,X_CANDIDATE,0.36828748922562,0.36791983246803,-0.00036765675758943,0.36791983246803,0.36791983246803,0.36828748922562,0.0,0.0
699,0x000D3CA0,X_CANDIDATE,0.35837757587433,-0.016891658306122,-0.99367308616638,-0.63529551029205,-0.016891658306122,0.97678142786026,0.61840385198593,0.0
700,0x00079948,ROTATION_CANDIDATE,0.35756392148323,0.0035262471064925,0.004903812892735,0.0020496000070125,0.36394438147545,0.0013775657862425,0.00147664709948,0.36041813436896
701,0x0020F704,Z_CANDIDATE,0.353515625,16604.46875,16627.810546875,16576.62109375,16608.62109375,23.341796875,27.84765625,4.15234375
702,0x003B2F5C,Z_CANDIDATE,0.34411334991455,0.0,0.0,0.63167428970337,-0.28756093978882,0.0,0.63167428970337,0.28756093978882
703,0x002DB4F4,X_CANDIDATE,0.34113663434982,0.0,1.0257422924042,0.68460565805435,0.0,1.0257422924042,0.68460565805435,0.0
704,0x002D933C,Z_CANDIDATE,0.34112548828125,1.0594482421875,1.0257263183594,0.68460083007813,1.0594482421875,0.033721923828125,0.37484741210938,0.0
705,0x00079970,ROTATION_CANDIDATE,0.33829015493393,0.64987248182297,0.64610636234283,0.64921426773071,0.99258697032928,0.0037661194801331,0.00065821409225464,0.34271448850632
706,0x002F1F00,X_CANDIDATE,0.33457106351852,0.61097359657288,1.0594657659531,0.72489470243454,0.61097359657288,0.44849216938019,0.11392110586166,0.0
707,0x002D8D38,X_CANDIDATE,0.33456420898438,1.0594482421875,0.72488403320313,1.0594482421875,1.0594482421875,0.33456420898438,0.0,0.0
708,0x000D38FC,X_CANDIDATE,0.32345700263977,1.8094503879547,2.1329073905945,1.8094503879547,1.8094503879547,0.32345700263977,0.0,0.0
709,0x0020F3AC,X_CANDIDATE,0.318359375,17659.6484375,17659.330078125,17659.6484375,17659.6484375,0.318359375,0.0,0.0
710,0x002F1DE8,X_CANDIDATE,0.31030762195587,1.0594657659531,0.74915814399719,1.0594657659531,1.0594657659531,0.31030762195587,0.0,0.0
711,0x002D8FCC,X_CANDIDATE,0.310302734375,1.0594482421875,0.7491455078125,1.0594482421875,1.0594482421875,0.310302734375,0.0,0.0
712,0x002F1E58,Z_CANDIDATE,0.3086339533329,0.70711201429367,0.74915814399719,0.35643193125725,0.70711201429367,0.042046129703522,0.35068008303642,0.0
713,0x002F1C28,X_CANDIDATE,0.30036741495132,0.51376742124557,0.8141348361969,0.51376742124557,0.51376742124557,0.30036741495132,0.0,0.0
714,0x0020FF88,X_CANDIDATE,0.30000305175781,103.40000915527,104.60000610352,104.10000610352,103.20001220703,1.1999969482422,0.69999694824219,0.19999694824219
715,0x000D3C94,ROTATION_CANDIDATE,0.29464882612228,0.0,-0.60923165082932,0.3171443939209,1.2210248708725,0.60923165082932,0.3171443939209,1.2210248708725
716,0x002F1D40,X_CANDIDATE,0.27971142530441,0.72657144069672,1.0257422924042,0.70711201429367,0.72657144069672,0.29917085170746,0.019459426403046,0.0
717,0x002D90A8,X_CANDIDATE,0.27969360351563,0.7265625,1.0257263183594,0.70709228515625,0.7265625,0.29916381835938,0.01947021484375,0.0
718,0x001F2084,Z_CANDIDATE,0.276123046875,-3102.3012695313,-3102.3012695313,-3101.8862304688,-3102.1623535156,0.0,0.4150390625,0.138916015625
719,0x002DB388,X_CANDIDATE,0.27539074420929,1.3348565101624,1.0594657659531,1.3348565101624,1.3348565101624,0.27539074420929,0.0,0.0
720,0x003B45B4,X_CANDIDATE,0.27324122190475,0.70711201429367,1.0594657659531,0.76844185590744,0.72489470243454,0.35235375165939,0.06132984161377,0.017782688140869
721,0x000D35D8,Z_CANDIDATE,0.27167212963104,-0.42281448841095,-0.98885905742645,-1.6038254499435,-0.766108751297,0.5660445690155,1.1810109615326,0.34329426288605
722,0x001F6EDC,ROTATION_CANDIDATE,0.25,2.25,2.25,2.25,2.0,0.0,0.0,0.25
723,0x001F6EE0,ROTATION_CANDIDATE,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.25
724,0x001F7058,ROTATION_CANDIDATE,0.25,0.25,0.25,0.25,0.5,0.0,0.0,0.25
725,0x001F706C,ROTATION_CANDIDATE,0.25,0.25,0.25,0.25,0.5,0.0,0.0,0.25
726,0x001F7128,Z_CANDIDATE,0.25,0.25,0.25,0.5,0.25,0.0,0.25,0.0
727,0x001F7158,Z_CANDIDATE,0.25,0.5,0.5,0.25,0.5,0.0,0.25,0.0
728,0x001F7E60,X_CANDIDATE,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.0
729,0x00079950,ROTATION_CANDIDATE,0.24888601899147,0.56062519550323,0.56092268228531,0.55895906686783,0.30977556109428,0.00029748678207397,0.0016661286354065,0.25084963440895
730,0x000D349C,ROTATION_CANDIDATE,0.24711608886719,100.00009918213,99.709037780762,96.514953613281,95.976776123047,0.29106140136719,3.4851455688477,4.023323059082
731,0x000D3494,ROTATION_CANDIDATE,0.24708557128906,100.00009918213,99.709037780762,96.514923095703,95.976776123047,0.29106140136719,3.4851760864258,4.023323059082
732,0x000D396C,ROTATION_CANDIDATE,0.23563049174845,0.013820828869939,0.081562362611294,0.44378316402435,0.74715518951416,0.067741533741355,0.42996233515441,0.73333436064422
733,0x000D3C9C,X_CANDIDATE,0.22949242591858,2.6133277416229,2.2232730388641,2.4527654647827,2.6133277416229,0.39005470275879,0.16056227684021,0.0
734,0x00286944,Z_CANDIDATE,0.20290877789375,-0.0017755851149559,-0.00010143339750357,-0.54978775978088,-0.34520483016968,0.0016741517174523,0.54801217466593,0.34342924505472
735,0x003B2F7C,Z_CANDIDATE,0.19728788733482,0.0,0.0,0.43823948502541,0.24095159769058,0.0,0.43823948502541,0.24095159769058
736,0x000D3900,X_CANDIDATE,0.1966769695282,-2.7116134166718,-2.9082903862,-2.7116134166718,-2.7116134166718,0.1966769695282,0.0,0.0
737,0x000D35BC,Z_CANDIDATE,0.19535401463509,-0.32281449437141,-1.0546491146088,-1.8354046344757,-0.90821599960327,0.73183462023735,1.5125901401043,0.58540150523186
738,0x000D36A0,Z_CANDIDATE,0.1953538954258,-0.32281449437141,-1.0546491146088,-1.8354045152664,-0.90821599960327,0.73183462023735,1.512590020895,0.58540150523186
739,0x000D36E0,Z_CANDIDATE,0.1953538954258,-0.32281449437141,-1.0546491146088,-1.8354045152664,-0.90821599960327,0.73183462023735,1.512590020895,0.58540150523186
740,0x00079940,ROTATION_CANDIDATE,0.19401189684868,0.43675276637077,0.43647387623787,0.43857175111771,0.24064299464226,0.00027889013290405,0.001818984746933,0.19610977172852
741,0x000D3D14,Z_CANDIDATE,0.19270318746567,0.84596037864685,0.89126199483871,0.30328184366226,0.54128664731979,0.045301616191864,0.54267853498459,0.30467373132706
742,0x003B2F48,Z_CANDIDATE,0.19053763151169,0.0,0.0,0.74217909574509,0.5516414642334,0.0,0.74217909574509,0.5516414642334
743,0x002D90B0,X_CANDIDATE,0.185546875,0.5,0.0,0.435546875,0.75,0.5,0.064453125,0.25
744,0x000D3E54,Z_CANDIDATE,0.18288803100586,60.416244506836,60.443004608154,60.122741699219,60.332389831543,0.026760101318359,0.29350280761719,0.083854675292969
745,0x003B2F64,ROTATION_CANDIDATE,0.18285578489304,0.0,0.0,0.77382093667984,0.95667672157288,0.0,0.77382093667984,0.95667672157288
746,0x003B2B24,Z_CANDIDATE,0.181640625,17826.10546875,17826.220703125,17826.412109375,17826.115234375,0.115234375,0.306640625,0.009765625
747,0x003B2BCC,Z_CANDIDATE,0.181640625,17826.10546875,17826.220703125,17826.412109375,17826.115234375,0.115234375,0.306640625,0.009765625
748,0x00079968,ROTATION_CANDIDATE,0.18112635612488,0.77276289463043,0.76981025934219,0.77208524942398,0.95751953125,0.0029526352882385,0.00067764520645142,0.18475663661957
749,0x000D3E14,Z_CANDIDATE,0.17564392089844,60.423599243164,60.446014404297,60.127605438232,60.325664520264,0.022415161132813,0.29599380493164,0.097934722900391
750,0x000D3A28,X_CANDIDATE,0.17493534088135,10.807288169861,11.167090415955,10.936672210693,10.751805305481,0.35980224609375,0.12938404083252,0.055482864379883
751,0x000D3890,X_CANDIDATE,0.17493521422148,-0.1927120834589,0.16709077358246,-0.063327394425869,-0.24819503724575,0.35980285704136,0.12938468903303,0.05548295378685
752,0x000D38F0,X_CANDIDATE,0.17404842376709,1.8861875534058,1.6987416744232,1.8727900981903,1.8861875534058,0.18744587898254,0.013397455215454,0.0
753,0x000D35E8,Z_CANDIDATE,0.17167167365551,-0.22281448543072,-1.088858962059,-2.0038247108459,-0.96610856056213,0.8660444766283,1.7810102254152,0.74329407513142
754,0x000D3C3C,Z_CANDIDATE,0.16518804803491,0.14565554261208,0.18157190084457,-0.15481118857861,0.046293217688799,0.035916358232498,0.30046673119068,0.099362324923277
755,0x000D3DD4,Z_CANDIDATE,0.16518804803491,0.14565554261208,0.18157190084457,-0.15481118857861,0.046293217688799,0.035916358232498,0.30046673119068,0.099362324923277
756,0x000D3C98,X_CANDIDATE,0.15050899982452,1.6036467552185,1.7698224782944,1.5879800319672,1.6036467552185,0.16617572307587,0.015666723251343,0.0
757,0x000D3720,Z_CANDIDATE,0.14732238650322,-0.20268020033836,-0.95787739753723,-1.5506494045258,-0.64812982082367,0.75519719719887,1.3479692041874,0.44544962048531
758,0x00286914,Z_CANDIDATE,0.143270611763,-0.58104062080383,-0.043148994445801,-1.5058512687683,-0.33739221096039,0.53789162635803,0.92481064796448,0.24364840984344
759,0x000D348C,X_CANDIDATE,0.14185788109899,-0.55854541063309,-0.046702455729246,-0.43477466702461,-0.31233108043671,0.51184295490384,0.12377074360847,0.24621433019638
760,0x0007C214,ROTATION_CANDIDATE,0.13230895996094,94.454788208008,94.18350982666,95.290130615234,93.215858459473,0.27127838134766,0.83534240722656,1.2389297485352
761,0x00080038,ROTATION_CANDIDATE,0.13230895996094,94.454788208008,94.18350982666,95.290130615234,93.215858459473,0.27127838134766,0.83534240722656,1.2389297485352
762,0x000816AC,ROTATION_CANDIDATE,0.13230895996094,94.454788208008,94.18350982666,95.290130615234,93.215858459473,0.27127838134766,0.83534240722656,1.2389297485352
763,0x002D9420,Z_CANDIDATE,0.13037109375,0.599609375,0.19384765625,0.0595703125,0.603515625,0.40576171875,0.5400390625,0.00390625
764,0x000D3498,X_CANDIDATE,0.12811527773738,-0.14995646476746,0.24949917197227,-0.25273340940475,0.018606949597597,0.39945563673973,0.1027769446373,0.16856341436505
765,0x002D918C,Z_CANDIDATE,0.126953125,0.0,0.0,0.126953125,0.0,0.0,0.126953125,0.0
766,0x001F1CCC,Z_CANDIDATE,0.125,12317.606445313,12431.205078125,12433.690429688,12319.966796875,113.5986328125,116.083984375,2.3603515625
767,0x0007C1FC,ROTATION_CANDIDATE,0.12416076660156,116.90207672119,116.51465606689,116.9885635376,117.5001449585,0.38742065429688,0.08648681640625,0.59806823730469
768,0x00080024,ROTATION_CANDIDATE,0.12416076660156,116.90207672119,116.51465606689,116.9885635376,117.5001449585,0.38742065429688,0.08648681640625,0.59806823730469
769,0x001E8D4C,X_CANDIDATE,0.11634831130505,0.086658857762814,-0.046313524246216,0.07003478705883,0.086658857762814,0.13297238200903,0.016624070703983,0.0
770,0x001E8D74,X_CANDIDATE,0.1160381026566,0.086427807807922,-0.046190042048693,0.06984806060791,0.086427807807922,0.13261784985662,0.016579747200012,0.0
771,0x000D35F4,Z_CANDIDATE,0.10535553097725,-0.32281449437141,-0.84464824199677,-1.5154045820236,-0.88821530342102,0.52183374762535,1.1925900876522,0.56540080904961
772,0x00286BB8,Z_CANDIDATE,0.1020556949079,-0.0073466021567583,-0.00045914761722088,-0.14525628089905,-0.036313131451607,0.0068874545395374,0.13790967874229,0.028966529294848
773,0x00286920,Z_CANDIDATE,0.10166952759027,-0.56540274620056,-0.0093221440911293,-1.4433507919312,-0.34520483016968,0.55608060210943,0.87794804573059,0.22019791603088
774,0x00286BBC,Z_CANDIDATE,0.10053748183418,-0.0047830864787102,-0.00028366886544973,-0.14135003089905,-0.036313131451607,0.0044994176132604,0.13656694442034,0.031530044972897
775,0x001F2080,ROTATION_CANDIDATE,0.0999755859375,352.0451965332,352.0451965332,352.14520263672,352.24517822266,0.0,0.10000610351563,0.19998168945313
776,0x00286BC4,Z_CANDIDATE,0.098451250087237,-0.0018061031587422,-0.00010334080434404,-0.1374437212944,-0.037289708852768,0.0017027623543981,0.13563761813566,0.035483605694026
777,0x00286BC0,Z_CANDIDATE,0.09830105130095,-0.0030018743127584,-0.00017235067207366,-0.1374437212944,-0.036313146352768,0.0028295236406848,0.13444184698164,0.033311272040009
778,0x00286BB4,Z_CANDIDATE,0.097472300520167,-0.012251880019903,-0.00078097148798406,-0.14525634050369,-0.036313131451607,0.011470908531919,0.13300446048379,0.024061251431704
779,0x00286BB0,Z_CANDIDATE,0.095003932248801,-0.019132822751999,-0.001287295948714,-0.14916259050369,-0.036313131451607,0.017845526803285,0.13002976775169,0.017180308699608
780,0x00286918,Z_CANDIDATE,0.094352193176746,-0.58104062080383,-0.025480575859547,-1.4746012687683,-0.33739221096039,0.55556004494429,0.89356064796448,0.24364840984344
781,0x0028691C,Z_CANDIDATE,0.091621227562428,-0.58104062080383,-0.014937467873096,-1.4746007919312,-0.34520483016968,0.56610315293074,0.89356017112732,0.23583579063416
782,0x00286BAC,Z_CANDIDATE,0.084999641403556,-0.029875174164772,-0.0020252969115973,-0.14916265010834,-0.036313131451607,0.027849877253175,0.11928747594357,0.0064379572868347
783,0x002D9790,Z_CANDIDATE,0.0771484375,0.0,0.486328125,0.5634765625,0.0,0.486328125,0.5634765625,0.0
784,0x000D34A0,X_CANDIDATE,0.076080553233624,-0.34325143694878,-0.089710377156734,-0.27661150693893,-0.2324308604002,0.25354105979204,0.066639930009842,0.11082057654858
785,0x003B2B2C,X_CANDIDATE,0.0732421875,9419.8134765625,9420.0029296875,9419.9228515625,9419.8203125,0.189453125,0.109375,0.0068359375
786,0x003B2BA8,X_CANDIDATE,0.0732421875,9419.8134765625,9420.0029296875,9419.9228515625,9419.8203125,0.189453125,0.109375,0.0068359375
787,0x003B2BD0,X_CANDIDATE,0.0732421875,9419.8134765625,9420.0029296875,9419.9228515625,9419.8203125,0.189453125,0.109375,0.0068359375
788,0x002D8C64,X_CANDIDATE,0.07080078125,0.0,0.07080078125,0.0,0.0,0.07080078125,0.0,0.0
789,0x000D3C7C,X_CANDIDATE,0.062956169247627,-0.81528776884079,0.13213722407818,-0.30452612042427,-0.44158059358597,0.94742499291897,0.51076164841652,0.37370717525482
790,0x000D38C4,X_CANDIDATE,0.061885222792625,0.43940654397011,-0.080994203686714,0.73854333162308,0.59878528118134,0.52040074765682,0.29913678765297,0.15937873721123
791,0x002DB5F0,X_CANDIDATE,0.061302661895752,0.72489470243454,0.64580935239792,0.70711201429367,0.72489470243454,0.079085350036621,0.017782688140869,0.0
792,0x000D3490,Z_CANDIDATE,0.055327698588371,-0.15529994666576,-0.2117420732975,0.021368831396103,-0.22019889950752,0.056442126631737,0.17666877806187,0.064898952841759
793,0x000D3A6C,ROTATION_CANDIDATE,0.055324554443359,37.326461791992,37.36727142334,37.064208984375,36.968074798584,0.040809631347656,0.26225280761719,0.3583869934082
794,0x000D395C,X_CANDIDATE,0.053344573825598,0.033625613898039,-0.019718959927559,0.033625613898039,0.033625613898039,0.053344573825598,0.0,0.0
795,0x000D3434,ROTATION_CANDIDATE,0.052281468873844,-0.0023097391240299,0.0020623258315027,-0.0033248655963689,-0.059978399425745,0.0043720649555326,0.001015126472339,0.057668660301715
796,0x000F8AC4,ROTATION_CANDIDATE,0.052255977876484,-0.0023097388911992,0.0020878096111119,-0.0033248655963689,-0.059978391975164,0.0043975485023111,0.0010151267051697,0.057668653083965
797,0x000F8AF8,ROTATION_CANDIDATE,0.052255977876484,-0.0023097388911992,0.0020878096111119,-0.0033248655963689,-0.059978391975164,0.0043975485023111,0.0010151267051697,0.057668653083965
798,0x001052C4,ROTATION_CANDIDATE,0.052238145377487,-0.0022336922120303,0.0020623258315027,-0.0033111649099737,-0.059845328330994,0.004296018043533,0.0010774726979434,0.057611636118963
799,0x001052F8,ROTATION_CANDIDATE,0.052238145377487,-0.0022336922120303,0.0020623258315027,-0.0033111649099737,-0.059845328330994,0.004296018043533,0.0010774726979434,0.057611636118963
800,0x001E8DC0,Z_CANDIDATE,0.046936869621277,1.7209298610687,5.6249032020569,5.8680009841919,1.9170907735825,3.9039733409882,4.1470711231232,0.19616091251373
801,0x000D3CCC,Z_CANDIDATE,0.0458629950881,-0.0058230608701706,-0.0054462999105453,0.040416695177555,-0.0058230608701706,0.00037676095962524,0.046239756047726,0.0
802,0x00286BA8,Z_CANDIDATE,0.04584672767669,-0.04900848865509,-0.0034901620820165,-0.15306890010834,-0.036313131451607,0.045518326573074,0.10406041145325,0.012695357203484
803,0x003B2A80,Z_CANDIDATE,0.04296875,107.89111328125,107.91796875,107.962890625,107.89306640625,0.02685546875,0.07177734375,0.001953125
804,0x003B2AE8,Z_CANDIDATE,0.04296875,4164.8911132813,4164.91796875,4164.962890625,4164.8930664063,0.02685546875,0.07177734375,0.001953125
805,0x000D38E8,ROTATION_CANDIDATE,0.039262533187866,-2.2472760677338,-2.0266671180725,-2.5459952354431,-2.8058667182922,0.22060894966125,0.29871916770935,0.55859065055847
806,0x002DB5F4,Z_CANDIDATE,0.0390625,6280.0,6280.0,6280.0390625,6280.0,0.0,0.0390625,0.0
807,0x000D3AAC,ROTATION_CANDIDATE,0.037288665771484,37.316123962402,37.368495941162,37.059257507324,36.969596862793,0.052371978759766,0.25686645507813,0.34652709960938
808,0x002F1C60,Z_CANDIDATE,0.036304831504822,0.74915814399719,0.74915814399719,0.71285331249237,0.74915814399719,0.0,0.036304831504822,0.0
809,0x00286B94,Z_CANDIDATE,0.036098070442677,-0.061704143881798,-0.024015791714191,-0.16088157892227,-0.036313131451607,0.037688352167606,0.099177435040474,0.025391012430191
810,0x00286B98,Z_CANDIDATE,0.036098062992096,-0.061704128980637,-0.024015739560127,-0.16088157892227,-0.036313131451607,0.037688389420509,0.099177449941635,0.02539099752903
811,0x000D3E38,ROTATION_CANDIDATE,0.034364974591881,-0.021545266732574,-0.019665654748678,0.0073028313927352,-0.086637951433659,0.0018796119838953,0.028848098125309,0.065092684701085
812,0x000D3488,Z_CANDIDATE,0.034188404679298,0.0,0.0,-0.034188404679298,0.0,0.0,0.034188404679298,0.0
813,0x000D3DF8,ROTATION_CANDIDATE,0.034127315506339,-0.021502738818526,-0.019441341981292,0.0067500453442335,-0.08594423532486,0.0020613968372345,0.02825278416276,0.064441496506333
814,0x000D3D00,Z_CANDIDATE,0.034118216659408,-0.0060521005652845,0.00071076751919463,-0.046933185309172,-0.0060521005652845,0.0067628680844791,0.040881084743887,0.0
815,0x000D392C,X_CANDIDATE,0.031621993985027,-0.035723127424717,-0.0041011334396899,-0.035723127424717,-0.035723127424717,0.031621993985027,0.0,0.0
816,0x000D3CF8,Z_CANDIDATE,0.030618576332927,0.026661932468414,-0.017818367108703,-0.048436943441629,0.026661932468414,0.044480299577117,0.075098875910044,0.0
817,0x001052A4,ROTATION_CANDIDATE,0.029402159154415,-0.071517780423164,-0.071888469159603,-0.069606624543667,-0.039833776652813,0.00037068873643875,0.0019111558794975,0.031684003770351
818,0x001052F0,ROTATION_CANDIDATE,0.029402159154415,-0.071517780423164,-0.071888469159603,-0.069606624543667,-0.039833776652813,0.00037068873643875,0.0019111558794975,0.031684003770351
819,0x000D342C,ROTATION_CANDIDATE,0.028987720608711,-0.071284256875515,-0.071888476610184,-0.069505661725998,-0.039913721382618,0.00060421973466873,0.0017785951495171,0.031370535492897
820,0x000F8AA4,ROTATION_CANDIDATE,0.028948660939932,-0.071284249424934,-0.071927540004253,-0.069505661725998,-0.039913710206747,0.000643290579319,0.0017785876989365,0.031370539218187
821,0x000F8AF0,ROTATION_CANDIDATE,0.028948660939932,-0.071284249424934,-0.071927540004253,-0.069505661725998,-0.039913710206747,0.000643290579319,0.0017785876989365,0.031370539218187
822,0x000D38B0,Z_CANDIDATE,0.028806507587433,0.02726243250072,0.019643230363727,-0.015143577009439,0.033242732286453,0.0076192021369934,0.042406009510159,0.0059802997857332
823,0x003B3378,Z_CANDIDATE,0.027868339791894,0.0,0.0,-0.027868339791894,0.0,0.0,0.027868339791894,0.0
824,0x000D3894,ROTATION_CANDIDATE,0.027668572962284,0.20976340770721,0.21886868774891,-0.10356488078833,-0.1403387337923,0.0091052800416946,0.31332828849554,0.35010214149952
825,0x000D3A2C,ROTATION_CANDIDATE,0.027667999267578,-20.590236663818,-20.581130981445,-20.903564453125,-20.940338134766,0.0091056823730469,0.31332778930664,0.35010147094727
826,0x000D3918,X_CANDIDATE,0.027203414589167,0.032444316893816,-0.010185822844505,0.047032218426466,0.031605493277311,0.042630139738321,0.01458790153265,0.00083882361650467
827,0x000D3964,X_CANDIDATE,0.026707603596151,-0.035510715097189,-0.0088031115010381,-0.035510715097189,-0.035510715097189,0.026707603596151,0.0,0.0
828,0x000D3CC0,X_CANDIDATE,0.026311289984733,0.0,0.047177780419588,0.0039781811647117,0.016888309270144,0.047177780419588,0.0039781811647117,0.016888309270144
829,0x00286B9C,Z_CANDIDATE,0.026287313550711,-0.060727566480637,-0.015181612223387,-0.15697526931763,-0.036313131451607,0.04554595425725,0.09624770283699,0.02441443502903
830,0x000D3930,X_CANDIDATE,0.02581993714557,-0.00038055478944443,-0.026200491935015,-0.00038055478944443,-0.00038055478944443,0.02581993714557,0.0,0.0
831,0x000D3920,X_CANDIDATE,0.025747014442459,0.03586395829916,-0.027629021555185,-0.0018820071127266,0.03586395829916,0.063492979854345,0.037745965411887,0.0
832,0x002F1EC8,X_CANDIDATE,0.024263441562653,0.74915814399719,0.72489470243454,0.74915814399719,0.74915814399719,0.024263441562653,0.0,0.0
833,0x002D96AC,Z_CANDIDATE,0.024261474609375,0.7491455078125,0.7491455078125,0.72488403320313,0.7491455078125,0.0,0.024261474609375,0.0
834,0x000D3CC8,Z_CANDIDATE,0.022701832465827,0.038985550403595,0.011330580338836,-0.011371252126992,0.038985550403595,0.027654970064759,0.050356802530587,0.0
