rank,address_hex,kind,score,base,move_x,move_z,rotate,delta_x,delta_z,delta_rotate
683,0x0028721C,X_CANDIDATE,0.021945432526991,-0.0011041923426092,-0.024015799164772,-0.0011957469396293,-0.00022957264445722,0.022911606822163,9.1554597020149e-05,0.00087461969815195
684,0x000D3914,X_CANDIDATE,0.021657113567926,0.0076488638296723,0.035126380622387,0.0076488638296723,0.0018284606048837,0.027477516792715,0.0,0.0058204032247886
685,0x00287218,X_CANDIDATE,0.021487660938874,-0.0011041928082705,-0.023527510464191,-0.0011652293615043,-0.00022957264445722,0.022423317655921,6.1036553233862e-05,0.00087462016381323
686,0x00287214,X_CANDIDATE,0.021033697586972,-0.0011041928082705,-0.02303921431303,-0.001134711317718,-0.00023338739993051,0.02193502150476,3.0518509447575e-05,0.00087080540833995
687,0x000F8C84,X_CANDIDATE,0.020923383883201,0.0,0.022298652678728,-0.0011852307943627,-0.00019003800116479,0.022298652678728,0.0011852307943627,0.00019003800116479
688,0x001E8D4C,ROTATION_CANDIDATE,0.020744094625115,-0.063283793628216,-0.10901865363121,0.020179955288768,0.086658909916878,0.045734860002995,0.083463748916984,0.14994270354509
689,0x001E8D74,ROTATION_CANDIDATE,0.020688865333796,-0.063115082681179,-0.10872796922922,0.020126152783632,0.08642790466547,0.045612886548042,0.083241235464811,0.14954298734665
690,0x00287210,X_CANDIDATE,0.020514891773928,-0.0011347103863955,-0.02255092561245,-0.0011347108520567,-0.00023338739993051,0.021416215226054,4.6566128730774e-10,0.00090132298646495
691,0x0028720C,X_CANDIDATE,0.0195078033139,-0.0011347108520567,-0.021574355661869,-0.0011041928082705,-0.00023338739993051,0.020439644809812,3.0518043786287e-05,0.00090132345212623
692,0x000D3FE0,X_CANDIDATE,0.019504189491272,1.9999989271164,2.0399947166443,2.0046260356903,2.0158634185791,0.039995789527893,0.0046271085739136,0.015864491462708
693,0x00287208,X_CANDIDATE,0.018992811790667,-0.0011347108520567,-0.021086066961288,-0.0010736752301455,-0.00023720215540379,0.019951356109232,6.1035621911287e-05,0.00089750869665295
694,0x000F9288,X_CANDIDATE,0.018856295384467,0.0,-0.073136262595654,0.043162554502487,-0.0111174127087,0.073136262595654,0.043162554502487,0.0111174127087
695,0x00287204,X_CANDIDATE,0.018412969890051,-0.0011652284301817,-0.020597778260708,-0.0010736747644842,-0.00023720215540379,0.019432549830526,9.1553665697575e-05,0.00092802627477795
696,0x00287200,X_CANDIDATE,0.017894154298119,-0.001165228895843,-0.020109482109547,-0.0010431567206979,-0.00023720215540379,0.018944253213704,0.00012207217514515,0.00092802674043924
697,0x000D3A18,ROTATION_CANDIDATE,0.017540014348924,-0.042272407561541,-0.037967648357153,-0.022608038038015,-0.00076326448470354,0.0043047592043877,0.019664369523525,0.041509143076837
698,0x000F9290,Z_CANDIDATE,0.017408518120646,0.0,-0.0044468343257904,0.044970065355301,-0.023114712908864,0.0044468343257904,0.044970065355301,0.023114712908864
699,0x002871FC,X_CANDIDATE,0.017379162716679,-0.001165228895843,-0.019621193408966,-0.0010126391425729,-0.00024101685266942,0.018455964513123,0.00015258975327015,0.00092421204317361
700,0x000F9180,X_CANDIDATE,0.017341391183436,0.0,0.084444545209408,-0.060660056769848,0.006443097256124,0.084444545209408,0.060660056769848,0.006443097256124
701,0x000F8AA4,ROTATION_CANDIDATE,0.017268486320972,-0.068793021142483,-0.065852105617523,-0.071680895984173,-0.045695744454861,0.0029409155249596,0.0028878748416901,0.023097276687622
702,0x000F8AF0,ROTATION_CANDIDATE,0.017268486320972,-0.068793021142483,-0.065852105617523,-0.071680895984173,-0.045695744454861,0.0029409155249596,0.0028878748416901,0.023097276687622
703,0x000D342C,ROTATION_CANDIDATE,0.017249368131161,-0.06877388805151,-0.065852113068104,-0.071680903434753,-0.045695729553699,0.0029217749834061,0.0029070153832436,0.02307815849781
704,0x001052A4,ROTATION_CANDIDATE,0.017093636095524,-0.068773880600929,-0.065850712358952,-0.071778148412704,-0.045752808451653,0.0029231682419777,0.0030042678117752,0.023021072149277
705,0x001052F0,ROTATION_CANDIDATE,0.017093636095524,-0.068773880600929,-0.065850712358952,-0.071778148412704,-0.045752808451653,0.0029231682419777,0.0030042678117752,0.023021072149277
706,0x000D389C,ROTATION_CANDIDATE,0.016955498605967,-0.030961083248258,-0.026444545015693,-0.011081974953413,0.010390061885118,0.0045165382325649,0.019879108294845,0.041351145133376
707,0x000D3A00,ROTATION_CANDIDATE,0.016955090686679,0.043037734925747,0.038370363414288,0.02255062200129,0.00092815980315208,0.0046673715114594,0.020487112924457,0.042109575122595
708,0x000D3920,X_CANDIDATE,0.01661308016628,0.035637557506561,-0.032355129718781,-0.015515648759902,0.03586395829916,0.067992687225342,0.051153206266463,0.00022640079259872
709,0x002871F8,X_CANDIDATE,0.016280522046145,-0.001195746473968,-0.018644623458385,-0.00098212109878659,-0.00024101691087708,0.017448876984417,0.00021362537518144,0.00095472956309095
710,0x002871F4,X_CANDIDATE,0.015792231482919,-0.0011957469396293,-0.018156334757805,-0.00098212063312531,-0.00024101691087708,0.016960587818176,0.00021362630650401,0.00095473002875224
711,0x000D3DB0,Z_CANDIDATE,0.015453361906111,-0.0094615397974849,-0.011070067062974,0.033977009356022,0.016915120184422,0.0016085272654891,0.043438549153507,0.026376659981906
712,0x002871F0,X_CANDIDATE,0.015285904693883,-0.0011957469396293,-0.017668046057224,-0.00096408254466951,-0.00024101691087708,0.016472299117595,0.00023166439495981,0.00095473002875224
713,0x000D3A50,ROTATION_CANDIDATE,0.015188296325505,-0.026343399658799,0.039359461516142,-0.006461258046329,0.074429899454117,0.065702861174941,0.01988214161247,0.10077329911292
714,0x000D331C,X_CANDIDATE,0.014892578125,602.75592041016,602.72576904297,602.75421142578,602.74237060547,0.0301513671875,0.001708984375,0.0135498046875
715,0x000D3A90,ROTATION_CANDIDATE,0.014779226854444,-0.026589825749397,0.039448380470276,-0.0065710488706827,0.074246384203434,0.066038206219673,0.020018776878715,0.10083620995283
716,0x002871EC,X_CANDIDATE,0.014695310266688,-0.0012262645177543,-0.017179757356644,-0.00094882375560701,-0.00024552270770073,0.015953492838889,0.00027744076214731,0.00098074181005359
717,0x003B3408,X_CANDIDATE,0.014557118760422,-0.0022002477198839,0.014898575842381,0.0,-0.0018587906379253,0.017098823562264,0.0022002477198839,0.00034145708195865
718,0x0020C498,X_CANDIDATE,0.013916015625,1361.0684814453,1361.0823974609,1361.0684814453,1361.0684814453,0.013916015625,0.0,0.0
719,0x000D3C6C,Z_CANDIDATE,0.013304434716702,0.64364856481552,0.034040801227093,-0.31418463587761,0.97856956720352,0.60960776358843,0.95783320069313,0.334921002388
720,0x000D3DA4,Z_CANDIDATE,0.013062231242657,-0.0084186038002372,-0.01102036703378,0.033607266843319,0.01794327236712,0.0026017632335424,0.042025870643556,0.026361876167357
721,0x000D3C50,Z_CANDIDATE,0.011561752762645,0.0073773921467364,0.010951402597129,-0.032831713557243,-0.017695950344205,0.003574010450393,0.04020910570398,0.025073342490941
722,0x000D3A6C,X_CANDIDATE,0.011356353759766,37.217529296875,37.67024230957,37.365558624268,36.924201965332,0.45271301269531,0.14802932739258,0.29332733154297
723,0x000D3FCC,ROTATION_CANDIDATE,0.011145293712616,0.15896701812744,0.15086586773396,-0.13992320001125,-0.15916964411736,0.008101150393486,0.29889021813869,0.3181366622448
724,0x000D34A0,Z_CANDIDATE,0.01113704033196,-0.089354321360588,-0.026508333161473,0.16869883239269,-0.27342444658279,0.062845988199115,0.25805315375328,0.18407012522221
725,0x000F8D44,Z_CANDIDATE,0.01065018447116,0.0,0.0059604509733617,0.025082668289542,-0.0084720328450203,0.0059604509733617,0.025082668289542,0.0084720328450203
726,0x000F91C0,X_CANDIDATE,0.0095195826143026,0.0,0.04963481426239,-0.022311840206385,0.017803391441703,0.04963481426239,0.022311840206385,0.017803391441703
727,0x000D38B0,X_CANDIDATE,0.0089213754981756,0.010684549808502,-0.015380574390292,0.022137857973576,0.0049941092729568,0.026065124198794,0.011453308165073,0.0056904405355453
728,0x0006A15C,Z_CANDIDATE,0.0078125,20307.0,20307.0,20308.931640625,20308.923828125,0.0,1.931640625,1.923828125
729,0x001F1B4C,Z_CANDIDATE,0.0078125,20307.0,20307.0,20308.931640625,20308.923828125,0.0,1.931640625,1.923828125
730,0x001F1B54,Z_CANDIDATE,0.0078125,20327.0,20327.0,20328.931640625,20328.923828125,0.0,1.931640625,1.923828125
731,0x001F1B5C,Z_CANDIDATE,0.0078125,20307.0,20307.0,20308.931640625,20308.923828125,0.0,1.931640625,1.923828125
732,0x001F1B64,Z_CANDIDATE,0.0078125,20287.0,20287.0,20288.931640625,20288.923828125,0.0,1.931640625,1.923828125
733,0x0020F540,Z_CANDIDATE,0.0078125,20307.0,20307.0,20308.931640625,20308.923828125,0.0,1.931640625,1.923828125
734,0x0020F55C,Z_CANDIDATE,0.0078125,20307.0,20307.0,20308.931640625,20308.923828125,0.0,1.931640625,1.923828125
735,0x0020F56C,Z_CANDIDATE,0.0078125,20307.0,20307.0,20308.931640625,20308.923828125,0.0,1.931640625,1.923828125
736,0x000F9214,X_CANDIDATE,0.0077853761613369,0.0,-0.027986276894808,-0.001281188800931,-0.01891971193254,0.027986276894808,0.001281188800931,0.01891971193254
737,0x000D5EE0,ROTATION_CANDIDATE,0.0076942383748246,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,0.0,0.0,0.0076942383748246
738,0x000D5F30,ROTATION_CANDIDATE,0.0076942383748246,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,0.0,0.0,0.0076942383748246
739,0x000D5F80,ROTATION_CANDIDATE,0.0076942383748246,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,0.0,0.0,0.0076942383748246
740,0x000D6160,Z_CANDIDATE,0.0076942383748246,-0.0078163202852011,-0.0078163202852011,-0.00012208191037644,-0.0078163202852011,0.0,0.0076942383748246,0.0
741,0x000D61B0,Z_CANDIDATE,0.0076942383748246,-0.0078163202852011,-0.0078163202852011,-0.00012208191037644,-0.0078163202852011,0.0,0.0076942383748246,0.0
742,0x000D6200,Z_CANDIDATE,0.0076942383748246,-0.0078163202852011,-0.0078163202852011,-0.00012208191037644,-0.0078163202852011,0.0,0.0076942383748246,0.0
743,0x000D6250,Z_CANDIDATE,0.0076942383748246,-0.0078163202852011,-0.0078163202852011,-0.00012208191037644,-0.0078163202852011,0.0,0.0076942383748246,0.0
744,0x000D6510,ROTATION_CANDIDATE,0.0076942383748246,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,0.0,0.0,0.0076942383748246
745,0x000E76E0,ROTATION_CANDIDATE,0.0076942383748246,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,0.0,0.0,0.0076942383748246
746,0x000E7730,ROTATION_CANDIDATE,0.0076942383748246,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,0.0,0.0,0.0076942383748246
747,0x000E7780,ROTATION_CANDIDATE,0.0076942383748246,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,0.0,0.0,0.0076942383748246
748,0x000E7960,Z_CANDIDATE,0.0076942383748246,-0.0078163202852011,-0.0078163202852011,-0.00012208191037644,-0.0078163202852011,0.0,0.0076942383748246,0.0
749,0x000E79B0,Z_CANDIDATE,0.0076942383748246,-0.0078163202852011,-0.0078163202852011,-0.00012208191037644,-0.0078163202852011,0.0,0.0076942383748246,0.0
750,0x000E7A00,Z_CANDIDATE,0.0076942383748246,-0.0078163202852011,-0.0078163202852011,-0.00012208191037644,-0.0078163202852011,0.0,0.0076942383748246,0.0
751,0x000E7A50,Z_CANDIDATE,0.0076942383748246,-0.0078163202852011,-0.0078163202852011,-0.00012208191037644,-0.0078163202852011,0.0,0.0076942383748246,0.0
752,0x000E7D88,ROTATION_CANDIDATE,0.0076942383748246,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,0.0,0.0,0.0076942383748246
753,0x000D65B8,ROTATION_CANDIDATE,0.0076913773518754,-0.0078153666108847,-0.0078153666108847,-0.0078172739595175,-0.00012208191037644,0.0,1.9073486328125e-06,0.0076932847005082
754,0x000D8850,ROTATION_CANDIDATE,0.0073288584244438,-0.00048841553507373,-0.00048841553507373,-0.00048841553507373,-0.0078172739595175,0.0,0.0,0.0073288584244438
755,0x000D6590,ROTATION_CANDIDATE,0.0073277408955619,-0.0078163202852011,-0.0078163202852011,-0.0078163202852011,-0.0004885793896392,0.0,0.0,0.0073277408955619
756,0x000D6680,Z_CANDIDATE,0.0073277408955619,-0.0078172739595175,-0.0078163202852011,-0.0004885793896392,-0.0078172739595175,9.5367431640625e-07,0.0073286945698783,0.0
757,0x000D6F80,ROTATION_CANDIDATE,0.0073258335469291,-0.0078153666108847,-0.0078163202852011,-0.0078153666108847,-0.0004885793896392,9.5367431640625e-07,0.0,0.0073267872212455
758,0x000E8780,ROTATION_CANDIDATE,0.0073258335469291,-0.0078153666108847,-0.0078163202852011,-0.0078153666108847,-0.0004885793896392,9.5367431640625e-07,0.0,0.0073267872212455
759,0x000E8D40,X_CANDIDATE,0.0073248798726127,-0.0078153666108847,-0.0004885793896392,-0.0078172739595175,-0.0078153666108847,0.0073267872212455,1.9073486328125e-06,0.0
760,0x000D3484,X_CANDIDATE,0.00732421875,2290.2058105469,2290.19140625,2290.205078125,2290.1994628906,0.014404296875,0.000732421875,0.00634765625
761,0x000D8898,ROTATION_CANDIDATE,0.007324023055844,-0.00048848998267204,-0.00048848998267204,-0.00048848998267204,-0.007812513038516,0.0,0.0,0.007324023055844
762,0x000D6730,X_CANDIDATE,0.0069574305816786,-0.0004885793896392,-0.0078125074505806,-0.0004885793896392,-0.00012208191037644,0.0073239280609414,0.0,0.00036649747926276
763,0x000D394C,X_CANDIDATE,0.0065032136626542,0.0086935041472316,0.02993137948215,0.0086935041472316,-0.0060411575250328,0.021237875334918,0.0,0.014734661672264
764,0x000D39FC,X_CANDIDATE,0.0061021894216537,0.023365452885628,-0.033390652388334,0.0094927540048957,-0.013415764085948,0.056756105273962,0.013872698880732,0.036781216971576
765,0x000F94D4,X_CANDIDATE,0.0057630185037851,0.0,0.0057630185037851,0.0,0.0,0.0057630185037851,0.0,0.0
766,0x000F9514,X_CANDIDATE,0.0057630185037851,0.0,0.0057630185037851,0.0,0.0,0.0057630185037851,0.0,0.0
767,0x000F9594,X_CANDIDATE,0.0057630185037851,0.0,0.0057630185037851,0.0,0.0,0.0057630185037851,0.0,0.0
768,0x000F8BD0,X_CANDIDATE,0.0056951947335619,0.0,0.0064950077794492,0.0003980991023127,0.00040171394357458,0.0064950077794492,0.0003980991023127,0.00040171394357458
769,0x000D71F8,ROTATION_CANDIDATE,0.0054957438987913,-0.0004885793896392,-0.00012208191037644,-0.001954078907147,-0.0078163202852011,0.00036649747926276,0.0014654995175079,0.0073277408955619
770,0x000E89F8,ROTATION_CANDIDATE,0.0054957438987913,-0.0004885793896392,-0.00012208191037644,-0.001954078907147,-0.0078163202852011,0.00036649747926276,0.0014654995175079,0.0073277408955619
771,0x000D3A7C,X_CANDIDATE,0.0051505053415895,0.027873521670699,-0.036705836653709,0.0079538263380527,-0.011635635979474,0.064579358324409,0.019919695332646,0.039509157650173
772,0x000D3A08,X_CANDIDATE,0.0050537474453449,0.024723157286644,-0.033847860991955,0.0093551985919476,-0.013426154851913,0.058571018278599,0.015367958694696,0.038149312138557
773,0x000D3A3C,X_CANDIDATE,0.0049084611237049,0.027604546397924,-0.036557663232088,0.0078624105080962,-0.011907066218555,0.064162209630013,0.019742135889828,0.039511612616479
774,0x000D3D00,Z_CANDIDATE,0.0047048616688699,-0.021736232563853,-0.0026067823637277,0.017782211303711,-0.0060521005652845,0.019129450200126,0.039518443867564,0.015684131998569
775,0x000D38A8,X_CANDIDATE,0.0045938799157739,-0.023726798593998,0.032420251518488,-0.0094869174063206,0.013586490415037,0.056147050112486,0.014239881187677,0.037313289009035
776,0x000D396C,X_CANDIDATE,0.0045398473739624,0.68465209007263,0.99011325836182,0.88659018278122,0.78363531827927,0.30546116828918,0.20193809270859,0.098983228206635
777,0x000D34C8,ROTATION_CANDIDATE,0.0037292627966963,-0.0025529717095196,-0.0014754965668544,-0.00080280430847779,-0.0091098770499229,0.0010774751426652,0.0017501674010418,0.0065569053404033
778,0x000F9254,X_CANDIDATE,0.0035238228738308,0.0,0.098569765686989,0.061608385294676,0.033437557518482,0.098569765686989,0.061608385294676,0.033437557518482
779,0x002F1E90,ROTATION_CANDIDATE,0.0033338665962219,0.72489470243454,0.40943160653114,0.57568448781967,0.25688752532005,0.3154630959034,0.14921021461487,0.46800717711449
780,0x00079964,X_CANDIDATE,0.0032587125897408,0.045327540487051,0.037914898246527,0.043681975454092,0.047835905104876,0.0074126422405243,0.001645565032959,0.0025083646178246
781,0x000D3CF4,ROTATION_CANDIDATE,0.0031444430351257,0.044195290654898,0.04269402846694,0.044195290654898,0.048840995877981,0.0015012621879578,0.0,0.0046457052230835
782,0x001052B0,X_CANDIDATE,0.0025292409118265,-0.0014249148080125,0.0057734698057175,0.003225130494684,-0.0014058164088055,0.00719838461373,0.0046500453026965,1.9098399206996e-05
783,0x001052E4,X_CANDIDATE,0.0025292409118265,-0.0014249148080125,0.0057734698057175,0.003225130494684,-0.0014058164088055,0.00719838461373,0.0046500453026965,1.9098399206996e-05
784,0x000F8AB0,X_CANDIDATE,0.0023962249979377,-0.0015131419058889,0.0057835467159748,0.0033487167675048,-0.0014745369553566,0.0072966886218637,0.0048618586733937,3.8604950532317e-05
785,0x000F8AE4,X_CANDIDATE,0.0023962249979377,-0.0015131419058889,0.0057835467159748,0.0033487167675048,-0.0014745369553566,0.0072966886218637,0.0048618586733937,3.8604950532317e-05
786,0x000D3474,X_CANDIDATE,0.0023265392519534,-0.001423034700565,0.0056080599315464,0.0032802601344883,-0.0014242952456698,0.0070310946321115,0.0047032948350534,1.2605451047421e-06
787,0x000D3488,Z_CANDIDATE,0.0022438713349402,0.0,0.0,0.0022438713349402,0.0,0.0,0.0022438713349402,0.0
788,0x000D34F0,ROTATION_CANDIDATE,0.00166068400722,-0.0031192069873214,-0.0043535535223782,-0.0016168196452782,-0.0075166248716414,0.0012343465350568,0.0015023873420432,0.00439741788432
789,0x000D3328,X_CANDIDATE,0.0014877319335938,60.275608062744,60.272590637207,60.275436401367,60.274250030518,0.0030174255371094,0.00017166137695313,0.0013580322265625
790,0x000F8C10,X_CANDIDATE,0.0014665364578832,0.0,0.0022663495037705,0.0003980991023127,0.00040171394357458,0.0022663495037705,0.0003980991023127,0.00040171394357458
791,0x001E8DD0,Z_CANDIDATE,0.0013089952990413,0.0,-0.0030543273314834,-0.0043633226305246,0.0,0.0030543273314834,0.0043633226305246,0.0
792,0x000D3FD0,ROTATION_CANDIDATE,0.0013053511502221,0.00093928340356797,0.0016172637697309,0.0008243111660704,-0.0011590203503147,0.00067798036616296,0.00011497223749757,0.0020983037538826
793,0x000D3DE4,Z_CANDIDATE,0.00118472520262,-0.0048268549144268,-0.014908435754478,0.032059531658888,0.020793225616217,0.010081580840051,0.036886386573315,0.025620080530643
794,0x000D3DC4,Z_CANDIDATE,0.0010313350940123,-0.032343745231628,-0.0019164547557011,0.015626644715667,-0.048855509608984,0.030427290475927,0.047970389947295,0.016511764377356
795,0x000F8C50,X_CANDIDATE,0.0010168601293117,0.0,0.0022632591426373,-0.00084468506975099,0.00040171394357458,0.0022632591426373,0.00084468506975099,0.00040171394357458
796,0x000D3F20,X_CANDIDATE,0.00097520649433136,0.099999971687794,0.10199975967407,0.10023132711649,0.10079319775105,0.0019997879862785,0.00023135542869568,0.0007932260632515
797,0x000D3FDC,X_CANDIDATE,0.00091338157653809,0.083333313465118,0.085393607616425,0.083662949502468,0.084150590002537,0.0020602941513062,0.0003296360373497,0.00081727653741837
798,0x000D3C48,Z_CANDIDATE,0.00066522136330605,0.032182436436415,0.0017020404338837,-0.015709236264229,0.048928491771221,0.030480396002531,0.047891672700644,0.016746055334806
799,0x000D3E24,Z_CANDIDATE,0.0006327060982585,-0.0043621407821774,-0.015047891065478,0.032135356217623,0.020816899836063,0.010685750283301,0.0364974969998,0.025179040618241
800,0x0006D24C,X_CANDIDATE,0.000579833984375,60.312156677246,60.310981750488,60.312110900879,60.31160736084,0.0011749267578125,4.57763671875e-05,0.00054931640625
801,0x000D336C,X_CANDIDATE,0.000579833984375,60.312156677246,60.310981750488,60.312110900879,60.31160736084,0.0011749267578125,4.57763671875e-05,0.00054931640625
802,0x00105314,X_CANDIDATE,0.000579833984375,60.275615692139,60.274440765381,60.275569915771,60.275066375732,0.0011749267578125,4.57763671875e-05,0.00054931640625
803,0x000D34E4,Z_CANDIDATE,0.00053937727352604,0.00073498889105394,0.0081216460093856,0.0086876852437854,0.0007616508519277,0.0073866571183316,0.0079526963527314,2.6661960873753e-05
804,0x000D33F0,X_CANDIDATE,0.000518798828125,60.312156677246,60.311149597168,60.312110900879,60.311714172363,0.001007080078125,4.57763671875e-05,0.0004425048828125
805,0x000D3418,X_CANDIDATE,0.000518798828125,60.275615692139,60.274608612061,60.275569915771,60.275173187256,0.001007080078125,4.57763671875e-05,0.0004425048828125
806,0x000D3460,X_CANDIDATE,0.000518798828125,160.31439208984,160.31338500977,160.31434631348,160.31394958496,0.001007080078125,4.57763671875e-05,0.0004425048828125
807,0x000D591C,X_CANDIDATE,0.000518798828125,167.31439208984,167.31338500977,167.31434631348,167.31394958496,0.001007080078125,4.57763671875e-05,0.0004425048828125
808,0x000F8B14,X_CANDIDATE,0.000518798828125,60.275615692139,60.274608612061,60.275569915771,60.275173187256,0.001007080078125,4.57763671875e-05,0.0004425048828125
809,0x000D8E30,ROTATION_CANDIDATE,0.00048856443027034,0.0,0.0,0.0,-0.00048856443027034,0.0,0.0,0.00048856443027034
810,0x000EA590,ROTATION_CANDIDATE,0.00048856443027034,0.0,0.0,0.0,-0.00048856443027034,0.0,0.0,0.00048856443027034
811,0x000D8E38,ROTATION_CANDIDATE,0.00048851972678676,0.0,0.0,0.0,-0.00048851972678676,0.0,0.0,0.00048851972678676
812,0x000D8E28,ROTATION_CANDIDATE,0.00048837077338248,0.0,0.0,0.0,-0.00048837077338248,0.0,0.0,0.00048837077338248
813,0x000EA040,ROTATION_CANDIDATE,0.00036650904803537,-0.00012207034160383,-0.00012207034160383,-0.00012207034160383,-0.0004885793896392,0.0,0.0,0.00036650904803537
814,0x000D6560,ROTATION_CANDIDATE,0.00036649747926276,-0.0004885793896392,-0.0004885793896392,-0.0004885793896392,-0.00012208191037644,0.0,0.0,0.00036649747926276
815,0x000D8868,ROTATION_CANDIDATE,0.00036649747926276,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.0004885793896392,0.0,0.0,0.00036649747926276
816,0x000D89C0,ROTATION_CANDIDATE,0.00036648251989391,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.00048856443027034,0.0,0.0,0.00036648251989391
817,0x000EA048,ROTATION_CANDIDATE,0.00036643781641033,-0.00048851972678676,-0.00048851972678676,-0.00048851972678676,-0.00012208191037644,0.0,0.0,0.00036643781641033
818,0x000EA088,ROTATION_CANDIDATE,0.00036643781641033,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.00048851972678676,0.0,0.0,0.00036643781641033
819,0x000D8428,Z_CANDIDATE,0.0003664080722956,-0.00012208191037644,-0.00012208191037644,-0.00048848998267204,-0.00012208191037644,0.0,0.0003664080722956,0.0
820,0x000E9C28,Z_CANDIDATE,0.0003664080722956,-0.00012208191037644,-0.00012208191037644,-0.00048848998267204,-0.00012208191037644,0.0,0.0003664080722956,0.0
821,0x000D89E0,ROTATION_CANDIDATE,0.00036633362469729,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.00048841553507373,0.0,0.0,0.00036633362469729
822,0x000E8F80,X_CANDIDATE,0.00036545439797919,-0.0078172739595175,-0.00012208191037644,-0.00048848998267204,-0.0078163202852011,0.007695192049141,0.0073287839768454,9.5367431640625e-07
823,0x000D7A80,X_CANDIDATE,0.00036450072366279,-0.0078172739595175,-0.00012208191037644,-0.00048848998267204,-0.0078153666108847,0.007695192049141,0.0073287839768454,1.9073486328125e-06
824,0x000E9280,X_CANDIDATE,0.00036450072366279,-0.0078172739595175,-0.00012208191037644,-0.00048848998267204,-0.0078153666108847,0.007695192049141,0.0073287839768454,1.9073486328125e-06
825,0x000D7330,Z_CANDIDATE,0.00036149255174678,-0.0078125074505806,-0.0004883409710601,-0.00012208191037644,-0.0078172739595175,0.0073241664795205,0.0076904255402042,4.766508936882e-06
826,0x000E8B30,Z_CANDIDATE,0.00036149255174678,-0.0078125074505806,-0.0004883409710601,-0.00012208191037644,-0.0078172739595175,0.0073241664795205,0.0076904255402042,4.766508936882e-06
827,0x0007BA00,X_CANDIDATE,0.00032619759440422,1.0,0.018518835306168,1.0,0.018845032900572,0.98148116469383,0.0,0.98115496709943
828,0x00204CF4,ROTATION_CANDIDATE,0.00028753280639648,0.30337333679199,0.30337333679199,0.30337333679199,0.3030858039856,0.0,0.0,0.00028753280639648
829,0x00204D00,ROTATION_CANDIDATE,0.00028753280639648,0.30337333679199,0.30337333679199,0.30337333679199,0.3030858039856,0.0,0.0,0.00028753280639648
830,0x00204D10,ROTATION_CANDIDATE,0.00028753280639648,0.30337333679199,0.30337333679199,0.30337333679199,0.3030858039856,0.0,0.0,0.00028753280639648
831,0x000D3944,ROTATION_CANDIDATE,0.00022166222333908,0.0010947346454486,0.019960505887866,0.0010947346454486,0.020182168111205,0.018865771242417,0.0,0.019087433465756
832,0x000D36F4,X_CANDIDATE,0.00020486663561314,-0.00087061349768192,-0.0012619686312973,-0.00074397015850991,-0.0009304586565122,0.00039135513361543,0.00012664333917201,5.9845158830285e-05
833,0x000D3DB4,ROTATION_CANDIDATE,0.00017237663269043,0.99944138526917,0.99993741512299,0.99931299686432,0.99864459037781,0.0004960298538208,0.00012838840484619,0.00079679489135742
834,0x000D3464,Z_CANDIDATE,0.00015707097190898,0.0,0.0,0.00015707097190898,0.0,0.0,0.00015707097190898,0.0
835,0x000D39F8,ROTATION_CANDIDATE,0.00011402368545532,-0.99880021810532,-0.99870538711548,-0.99970060586929,-0.99990946054459,9.4830989837646e-05,0.00090038776397705,0.00110924243927
836,0x000D347C,Z_CANDIDATE,0.00011137043475173,-0.00089354236843064,-0.00026508307200857,0.0016869867686182,-0.0027342417743057,0.00062845929642208,0.0025805291370489,0.0018406994058751
837,0x000D7340,X_CANDIDATE,8.3446502685547e-06,-0.0004883409710601,-0.0078258570283651,-0.0078172739595175,-0.0004885793896392,0.007337516057305,0.0073289329884574,2.3841857910156e-07
838,0x000E8B40,X_CANDIDATE,8.3446502685547e-06,-0.0004883409710601,-0.0078258570283651,-0.0078172739595175,-0.0004885793896392,0.007337516057305,0.0073289329884574,2.3841857910156e-07
839,0x000D3DA0,Z_CANDIDATE,4.3511390686035e-06,-0.99943572282791,-0.99954068660736,-0.99913370609283,-0.99962842464447,0.00010496377944946,0.0003020167350769,0.00019270181655884
840,0x00069CA8,Z_CANDIDATE,0.0,16996.234375,16996.234375,17077.556640625,17077.556640625,0.0,81.322265625,81.322265625
841,0x00069CAC,Z_CANDIDATE,0.0,-47.080982208252,-47.080982208252,98.442054748535,98.442054748535,0.0,145.52303695679,145.52303695679
842,0x00069CB0,Z_CANDIDATE,0.0,10285.0546875,10285.0546875,7203.390625,7203.390625,0.0,3081.6640625,3081.6640625
843,0x0006A158,Z_CANDIDATE,0.0,1.2977752685547,1.2977752685547,2.597770690918,2.597770690918,0.0,1.2999954223633,1.2999954223633
