frame,event,state,enabled,acquisition,memory_remaining,stable_count,lost_count,normalized_x,normalized_y,target_x,target_y,error_x,error_y,screen_x,screen_y,raw_x,raw_y,acquired_signal,aligned_x,aligned_y,aligned,command_x,command_y,error_velocity_x,error_velocity_y
5516,SAMPLE,ALIGNING,false,1,45,0,0,0.31008458137512,-0.079952239990234,0.0,-0.07,0.31008458137512,-0.0099522399902344,98.934951782227,122.03464508057,-305.19906616211,-2.7261185646057,true,false,true,false,0,0,0.0026365518569946,-0.00052738189697266
5517,SAMPLE,ALIGNING,false,1,45,0,0,0.31008458137512,-0.079952239990234,0.0,-0.07,0.31008458137512,-0.0099522399902344,98.934951782227,122.03464508057,-305.19906616211,-2.7261185646057,true,false,true,false,0,0,0.0,0.0
5518,SAMPLE,ALIGNING,false,1,45,0,0,0.31008458137512,-0.079952239990234,0.0,-0.07,0.31008458137512,-0.0099522399902344,98.934951782227,122.03464508057,-305.19906616211,-2.7261185646057,true,false,true,false,0,0,0.0,0.0
5519,SAMPLE,ALIGNING,false,1,45,0,0,0.23271322250366,-0.077411651611328,0.0,-0.07,0.23271322250366,-0.0074116516113281,114.83628845215,121.50482177734,-230.64924621582,-2.0162372589111,true,false,true,false,0,0,-0.07737135887146,0.0025405883789063
5520,SAMPLE,ALIGNING,false,1,45,0,0,0.23271322250366,-0.077411651611328,0.0,-0.07,0.23271322250366,-0.0074116516113281,114.83628845215,121.50482177734,-230.64924621582,-2.0162372589111,true,false,true,false,0,0,0.0,0.0
5521,SAMPLE,ALIGNING,false,1,45,0,0,0.17351019382477,-0.075493812561035,0.0,-0.07,0.17351019382477,-0.0054938125610351,126.59691619873,121.11296844482,-172.68395996094,-1.4912091493607,true,false,true,false,0,0,-0.059203028678894,0.001917839050293
5522,SAMPLE,ALIGNING,false,1,45,0,0,0.17351019382477,-0.075493812561035,0.0,-0.07,0.17351019382477,-0.0054938125610351,126.59691619873,121.11296844482,-172.68395996094,-1.4912091493607,true,false,true,false,0,0,0.0,0.0
5523,SAMPLE,ALIGNING,false,1,45,0,0,0.12892818450928,-0.074055671691895,0.0,-0.07,0.12892818450928,-0.0040556716918945,135.29507446289,120.82315063477,-128.58950805664,-1.1028983592987,true,false,true,false,0,0,-0.044582009315491,0.0014381408691406
5524,SAMPLE,ALIGNING,false,1,45,0,0,0.12892818450928,-0.074055671691895,0.0,-0.07,0.12892818450928,-0.0040556716918945,135.29507446289,120.82315063477,-128.58950805664,-1.1028983592987,true,false,true,false,0,0,0.0,0.0
5525,SAMPLE,ALIGNING,false,1,45,0,0,0.095563650131226,-0.072953224182129,0.0,-0.07,0.095563650131226,-0.0029532241821289,141.7282409668,120.60880279541,-95.46337890625,-0.81570363044739,true,false,true,false,0,0,-0.033364534378052,0.0011024475097656
5526,SAMPLE,ALIGNING,false,1,45,0,0,0.095563650131226,-0.072953224182129,0.0,-0.07,0.095563650131226,-0.0029532241821289,141.7282409668,120.60880279541,-95.46337890625,-0.81570363044739,true,false,true,false,0,0,0.0,0.0
5527,SAMPLE,ALIGNING,false,1,45,0,0,0.095563650131226,-0.072953224182129,0.0,-0.07,0.095563650131226,-0.0029532241821289,141.7282409668,120.60880279541,-95.46337890625,-0.81570363044739,true,false,true,false,0,0,0.0,0.0
5528,SAMPLE,ALIGNING,false,1,45,0,0,0.060904741287231,-0.071802616119385,0.0,-0.07,0.060904741287231,-0.0018026161193848,148.37814331055,120.38722991943,-60.885631561279,-0.51883322000504,true,false,true,false,0,0,-0.034658908843994,0.0011506080627441
5529,SAMPLE,ALIGNING,false,1,45,0,0,0.060904741287231,-0.071802616119385,0.0,-0.07,0.060904741287231,-0.0018026161193848,148.37814331055,120.38722991943,-60.885631561279,-0.51883322000504,true,false,true,false,0,0,0.0,0.0
5530,SAMPLE,ALIGNING,false,1,45,0,0,0.045037388801575,-0.071275234222412,0.0,-0.07,0.045037388801575,-0.0012752342224121,151.40446472168,120.28639984131,-45.068962097168,-0.38372907042503,true,false,true,false,0,0,-0.015867352485657,0.00052738189697266
5531,SAMPLE,ALIGNING,false,1,45,0,0,0.045037388801575,-0.071275234222412,0.0,-0.07,0.045037388801575,-0.0012752342224121,151.40446472168,120.28639984131,-45.068962097168,-0.38372907042503,true,false,true,false,0,0,0.0,0.0
5532,SAMPLE,ALIGNING,false,1,45,0,0,0.033292651176453,-0.070843696594238,0.0,-0.07,0.033292651176453,-0.00084369659423827,153.64274597168,120.21182250977,-33.348342895508,-0.2838060259819,true,false,true,false,0,0,-0.011744737625122,0.00043153762817383
5533,SAMPLE,ALIGNING,false,1,45,0,0,0.033292651176453,-0.070843696594238,0.0,-0.07,0.033292651176453,-0.00084369659423827,153.64274597168,120.21182250977,-33.348342895508,-0.2838060259819,true,false,true,false,0,0,0.0,0.0
5534,SAMPLE,ALIGNING,false,1,45,0,0,0.033292651176453,-0.070843696594238,0.0,-0.07,0.033292651176453,-0.00084369659423827,155.29817199707,120.1566619873,-24.670673370361,-0.20990294218063,true,false,true,false,0,0,0.0,0.0
5535,SAMPLE,ALIGNING,false,1,45,0,0,0.024616003036499,-0.070556163787842,0.0,-0.07,0.024616003036499,-0.00055616378784179,155.29817199707,120.1566619873,-24.670673370361,-0.20990294218063,true,false,true,false,0,0,-0.0086766481399536,0.00028753280639648
5536,SAMPLE,ALIGNING,false,1,45,0,0,0.024616003036499,-0.070556163787842,0.0,-0.07,0.024616003036499,-0.00055616378784179,155.29817199707,120.1566619873,-24.670673370361,-0.20990294218063,true,false,true,false,0,0,0.0,0.0
5537,SAMPLE,ALIGNING,false,1,44,1,0,0.018192291259766,-0.070364475250244,0.0,-0.07,0.018192291259766,-0.00036447525024413,156.52253723145,120.11586761475,-18.248901367188,-0.1552442163229,false,true,true,true,0,0,-0.0064237117767334,0.00019168853759766
5538,SAMPLE,ALIGNING,false,1,43,2,0,0.018192291259766,-0.070364475250244,0.0,-0.07,0.018192291259766,-0.00036447525024413,156.52253723145,120.11586761475,-18.248901367188,-0.1552442163229,false,true,true,true,0,0,0.0,0.0
5539,SAMPLE,ALIGNING,false,1,42,3,0,0.013446569442749,-0.070172786712646,0.0,-0.07,0.013446569442749,-0.00017278671264648,157.42807006836,120.08569335938,-13.497900009155,-0.11481862515211,false,true,true,true,0,0,-0.0047457218170166,0.00019168853759766
5540,SAMPLE,ALIGNING,false,1,41,4,0,0.013446569442749,-0.070172786712646,0.0,-0.07,0.013446569442749,-0.00017278671264648,157.42807006836,120.08569335938,-13.497900009155,-0.11481862515211,false,true,true,true,0,0,0.0,0.0
5541,STABLE,STABLE,false,1,40,5,0,0.0099470615386963,-0.070076942443848,0.0,-0.07,0.0099470615386963,-7.694244384765e-05,158.0977935791,120.06337738037,-9.9834957122803,-0.084919854998589,false,true,true,true,0,0,-0.0034995079040527,9.5844268798828e-05
5542,SAMPLE,STABLE,false,1,45,6,0,0.0099470615386963,-0.070076942443848,0.0,-0.07,0.0099470615386963,-7.694244384765e-05,158.0977935791,120.06337738037,-9.9834957122803,-0.084919854998589,false,true,true,true,0,0,0.0,0.0
5543,SAMPLE,STABLE,false,1,45,7,0,0.0073105096817017,-0.070028781890869,0.0,-0.07,0.0073105096817017,-2.8781890869134e-05,158.59312438965,120.046875,-7.3839797973633,-0.062806725502014,false,true,true,true,0,0,-0.0026365518569946,4.8160552978516e-05
5544,SAMPLE,STABLE,false,1,45,8,0,0.0073105096817017,-0.070028781890869,0.0,-0.07,0.0073105096817017,-2.8781890869134e-05,158.59312438965,120.046875,-7.3839797973633,-0.062806725502014,false,true,true,true,0,0,0.0,0.0
5545,SAMPLE,STABLE,false,1,45,9,0,0.0073105096817017,-0.070028781890869,0.0,-0.07,0.0073105096817017,-2.8781890869134e-05,158.59312438965,120.046875,-7.3839797973633,-0.062806725502014,false,true,true,true,0,0,0.0,0.0
5546,SAMPLE,STABLE,false,1,45,10,0,0.0053930282592773,-0.06993293762207,0.0,-0.07,0.0053930282592773,6.7062377929694e-05,158.95947265625,120.03466796875,-5.4612703323364,-0.046451855450869,false,true,true,true,0,0,-0.0019174814224243,9.5844268798828e-05
5547,SAMPLE,STABLE,false,1,45,11,0,0.0053930282592773,-0.06993293762207,0.0,-0.07,0.0053930282592773,6.7062377929694e-05,158.95947265625,120.03466796875,-5.4612703323364,-0.046451855450869,false,true,true,true,0,0,0.0,0.0
5548,SAMPLE,STABLE,false,1,45,12,0,0.0033795833587646,-0.069837093353271,0.0,-0.07,0.0033795833587646,0.00016290664672852,159.3381652832,120.0220489502,-3.4737102985382,-0.029545983299613,false,true,true,true,0,0,-0.0020134449005127,9.5844268798828e-05
5549,SAMPLE,STABLE,false,1,45,13,0,0.0033795833587646,-0.069837093353271,0.0,-0.07,0.0033795833587646,0.00016290664672852,159.3381652832,120.0220489502,-3.4737102985382,-0.029545983299613,false,true,true,true,0,0,0.0,0.0
5550,ALIGNING,ALIGNING,false,1,45,0,0,0.067999601364136,-0.069837093353271,0.0,-0.07,0.067999601364136,0.00016290664672852,147.0113067627,120.01631164551,-68.015083312988,-0.5798522233963,true,false,true,false,0,0,0.064620018005371,0.0
5551,SAMPLE,ALIGNING,false,1,45,0,0,0.067999601364136,-0.069837093353271,0.0,-0.07,0.067999601364136,0.00016290664672852,147.0113067627,120.01631164551,-68.015083312988,-0.5798522233963,true,false,true,false,0,0,0.0,0.0
5552,SAMPLE,ALIGNING,false,1,45,0,0,0.067999601364136,-0.069837093353271,0.0,-0.07,0.067999601364136,0.00016290664672852,147.0113067627,120.01631164551,-68.015083312988,-0.5798522233963,true,false,true,false,0,0,0.0,0.0
5553,SAMPLE,ALIGNING,false,1,45,0,0,0.17614674568176,-0.086903095245361,0.0,-0.07,0.17614674568176,-0.016903095245361,126.07600402832,123.31955718994,-175.2718963623,-1.5144640207291,true,false,true,false,0,0,0.10814714431763,-0.01706600189209
5554,SAMPLE,ALIGNING,false,1,45,0,0,0.17614674568176,-0.086903095245361,0.0,-0.07,0.17614674568176,-0.016903095245361,126.07600402832,123.31955718994,-175.2718963623,-1.5144640207291,true,false,true,false,0,0,0.0,0.0
5555,SAMPLE,ALIGNING,false,1,45,0,0,0.17629075050354,-0.093806266784668,0.0,-0.07,0.17629075050354,-0.023806266784668,126.04620361328,124.6561050415,-175.39617919922,-1.515794634819,true,false,true,false,0,0,0.00014400482177734,-0.0069031715393066
5556,SAMPLE,ALIGNING,false,1,45,0,0,0.17629075050354,-0.093806266784668,0.0,-0.07,0.17629075050354,-0.023806266784668,126.04620361328,124.6561050415,-175.39617919922,-1.515794634819,true,false,true,false,0,0,0.0,0.0
5557,SAMPLE,ALIGNING,false,1,45,0,0,0.17629075050354,-0.093806266784668,0.0,-0.07,0.17629075050354,-0.023806266784668,126.04620361328,124.6561050415,-175.39617919922,-1.515794634819,true,false,true,false,0,0,0.0,0.0
5558,SAMPLE,ALIGNING,false,1,45,0,0,0.17710566520691,-0.099654197692871,0.0,-0.07,0.17710566520691,-0.029654197692871,125.89277648926,125.79204559326,-176.1363067627,-1.5226439237595,true,false,true,false,0,0,0.00081491470336914,-0.0058479309082031
5559,SAMPLE,ALIGNING,false,1,45,0,0,0.17710566520691,-0.099654197692871,0.0,-0.07,0.17710566520691,-0.029654197692871,125.89277648926,125.79204559326,-176.1363067627,-1.5226439237595,true,false,true,false,0,0,0.0,0.0
5560,SAMPLE,ALIGNING,false,1,45,0,0,0.17825615406036,-0.10468769073486,0.0,-0.07,0.17825615406036,-0.034687690734863,125.66970825195,126.76505279541,-177.2233581543,-1.5326026678085,true,false,false,false,0,0,0.0011504888534546,-0.0050334930419922
5561,SAMPLE,ALIGNING,false,1,45,0,0,0.17825615406036,-0.10468769073486,0.0,-0.07,0.17825615406036,-0.034687690734863,125.66970825195,126.76505279541,-177.2233581543,-1.5326026678085,true,false,false,false,0,0,0.0,0.0
5562,SAMPLE,ALIGNING,false,1,45,0,0,0.17955040931702,-0.10900211334229,0.0,-0.07,0.17955040931702,-0.039002113342285,125.41413116455,127.60422515869,-178.47216796875,-1.5440121889114,true,false,false,false,0,0,0.0012942552566528,-0.0043144226074219
5563,SAMPLE,ALIGNING,false,1,45,0,0,0.17955040931702,-0.10900211334229,0.0,-0.07,0.17955040931702,-0.039002113342285,125.41413116455,127.60422515869,-178.47216796875,-1.5440121889114,true,false,false,false,0,0,0.0,0.0
5564,SAMPLE,ALIGNING,false,1,45,0,0,0.18103647232056,-0.11278915405273,0.0,-0.07,0.18103647232056,-0.042789154052734,125.11859130859,128.33319091797,-179.92024230957,-1.5572057962418,true,false,false,false,0,0,0.00148606300354,-0.0037870407104492
5565,SAMPLE,ALIGNING,false,1,45,0,0,0.18103647232056,-0.11278915405273,0.0,-0.07,0.18103647232056,-0.042789154052734,125.11859130859,128.33319091797,-179.92024230957,-1.5572057962418,true,false,false,false,0,0,0.0,0.0
5566,SAMPLE,ALIGNING,false,1,45,0,0,0.18103647232056,-0.11278915405273,0.0,-0.07,0.18103647232056,-0.042789154052734,124.80795288086,128.98190307617,-181.44290161133,-1.5710735321045,true,false,false,false,0,0,0.0,0.0
5567,SAMPLE,ALIGNING,false,1,45,0,0,0.1826183795929,-0.11609697341919,0.0,-0.07,0.1826183795929,-0.046096973419189,124.80795288086,128.98190307617,-181.44290161133,-1.5710735321045,true,false,false,false,0,0,0.0015819072723389,-0.0033078193664551
5568,SAMPLE,ALIGNING,false,1,45,0,0,0.1826183795929,-0.11609697341919,0.0,-0.07,0.1826183795929,-0.046096973419189,124.80795288086,128.98190307617,-181.44290161133,-1.5710735321045,true,false,false,false,0,0,0.0,0.0
5569,SAMPLE,ALIGNING,false,1,45,0,0,0.18429625034332,-0.11921310424805,0.0,-0.07,0.18429625034332,-0.049213104248047,124.47566223145,129.58340454102,-183.07177734375,-1.5859081745148,true,false,false,false,0,0,0.0016778707504272,-0.0031161308288574
5570,SAMPLE,ALIGNING,false,1,45,0,0,0.18429625034332,-0.11921310424805,0.0,-0.07,0.18429625034332,-0.049213104248047,124.47566223145,129.58340454102,-183.07177734375,-1.5859081745148,true,false,false,false,0,0,0.0,0.0
5571,SAMPLE,ALIGNING,false,1,45,0,0,0.18602204322815,-0.12213706970215,0.0,-0.07,0.18602204322815,-0.052137069702148,124.12733459473,130.15548706055,-184.7781829834,-1.6014584302902,true,false,false,false,0,0,0.0017257928848267,-0.0029239654541016
5572,SAMPLE,ALIGNING,false,1,45,0,0,0.18602204322815,-0.12213706970215,0.0,-0.07,0.18602204322815,-0.052137069702148,124.12733459473,130.15548706055,-184.7781829834,-1.6014584302902,true,false,false,false,0,0,0.0,0.0
5573,SAMPLE,ALIGNING,false,1,45,0,0,0.18798744678497,-0.12501335144043,0.0,-0.07,0.18798744678497,-0.05501335144043,123.74639892578,130.7225189209,-186.64302062988,-1.6184644699097,true,false,false,false,0,0,0.0019654035568237,-0.0028762817382813
5574,SAMPLE,ALIGNING,false,1,45,0,0,0.18798744678497,-0.12501335144043,0.0,-0.07,0.18798744678497,-0.05501335144043,123.74639892578,130.7225189209,-186.64302062988,-1.6184644699097,true,false,false,false,0,0,0.0,0.0
5575,SAMPLE,ALIGNING,false,1,45,0,0,0.18966519832611,-0.12812948226929,0.0,-0.07,0.18966519832611,-0.058129482269287,123.41683959961,131.33541870117,-188.24609375,-1.6331768035889,true,false,false,false,0,0,0.0016777515411377,-0.0031161308288574
5576,SAMPLE,ALIGNING,false,1,45,0,0,0.18966519832611,-0.12812948226929,0.0,-0.07,0.18966519832611,-0.058129482269287,123.41683959961,131.33541870117,-188.24609375,-1.6331768035889,true,false,false,false,0,0,0.0,0.0
5577,SAMPLE,ALIGNING,false,1,45,0,0,0.19119918346405,-0.13129329681396,0.0,-0.07,0.19119918346405,-0.061293296813965,123.11192321777,131.95477294922,-189.72261047363,-1.6467890739441,true,false,false,false,0,0,0.0015339851379395,-0.0031638145446777
5578,SAMPLE,ALIGNING,false,1,45,0,0,0.19119918346405,-0.13129329681396,0.0,-0.07,0.19119918346405,-0.061293296813965,123.11192321777,131.95477294922,-189.72261047363,-1.6467890739441,true,false,false,false,0,0,0.0,0.0
5579,SAMPLE,ALIGNING,false,1,45,0,0,0.19119918346405,-0.13129329681396,0.0,-0.07,0.19119918346405,-0.061293296813965,123.11192321777,131.95477294922,-189.72261047363,-1.6467890739441,true,false,false,false,0,0,0.0,0.0
5580,SAMPLE,ALIGNING,false,1,45,0,0,0.1923018693924,-0.13479280471802,0.0,-0.07,0.1923018693924,-0.064792804718018,122.89147186279,132.64279174805,-190.77261352539,-1.6566307544708,true,false,false,false,0,0,0.0011026859283447,-0.0034995079040527
5581,SAMPLE,ALIGNING,false,1,45,0,0,0.1923018693924,-0.13479280471802,0.0,-0.07,0.1923018693924,-0.064792804718018,122.89147186279,132.64279174805,-190.77261352539,-1.6566307544708,true,false,false,false,0,0,0.0,0.0
5582,SAMPLE,ALIGNING,false,1,45,0,0,0.1923018693924,-0.13479280471802,0.0,-0.07,0.1923018693924,-0.064792804718018,122.89147186279,132.64279174805,-190.77261352539,-1.6566307544708,true,false,false,false,0,0,0.0,0.0
5583,SAMPLE,ALIGNING,false,1,45,0,0,0.23784255981445,-0.14064121246338,0.0,-0.07,0.23784255981445,-0.070641212463379,113.798828125,133.91188049316,-235.07225036621,-2.0625524520874,true,false,false,false,0,0,0.045540690422058,-0.0058484077453613
5584,SAMPLE,ALIGNING,false,1,45,0,0,0.23784255981445,-0.14064121246338,0.0,-0.07,0.23784255981445,-0.070641212463379,113.798828125,133.91188049316,-235.07225036621,-2.0625524520874,true,false,false,false,0,0,0.0,0.0
5585,SAMPLE,ALIGNING,false,1,45,0,0,0.26588606834412,-0.14591407775879,0.0,-0.07,0.26588606834412,-0.075914077758789,108.1056060791,135.06182861328,-262.03979492188,-2.3167145252228,true,false,false,false,0,0,0.028043508529663,-0.0052728652954102
5586,SAMPLE,ALIGNING,false,1,45,0,0,0.26588606834412,-0.14591407775879,0.0,-0.07,0.26588606834412,-0.075914077758789,108.1056060791,135.06182861328,-262.03979492188,-2.3167145252228,true,false,false,false,0,0,0.0,0.0
5587,SAMPLE,ALIGNING,false,1,45,0,0,0.2785416841507,-0.14946174621582,0.0,-0.07,0.2785416841507,-0.07946174621582,105.50492858887,135.82385253906,-274.12469482422,-2.432816028595,true,false,false,false,0,0,0.01265561580658,-0.0035476684570313
5588,SAMPLE,ALIGNING,false,1,45,0,0,0.2785416841507,-0.14946174621582,0.0,-0.07,0.2785416841507,-0.07946174621582,105.50492858887,135.82385253906,-274.12469482422,-2.432816028595,true,false,false,false,0,0,0.0,0.0
5589,SAMPLE,ALIGNING,false,1,45,0,0,0.2785416841507,-0.14946174621582,0.0,-0.07,0.2785416841507,-0.07946174621582,103.73197174072,136.55242919922,-282.25869750977,-2.5119657516479,true,false,false,false,0,0,0.0,0.0
5590,SAMPLE,ALIGNING,false,1,45,0,0,0.28712248802185,-0.15291309356689,0.0,-0.07,0.28712248802185,-0.082913093566895,103.73197174072,136.55242919922,-282.25869750977,-2.5119657516479,true,false,false,false,0,0,0.0085808038711548,-0.0034513473510742
5591,SAMPLE,ALIGNING,false,1,45,0,0,0.28712248802185,-0.15291309356689,0.0,-0.07,0.28712248802185,-0.082913093566895,103.73197174072,136.55242919922,-282.25869750977,-2.5119657516479,true,false,false,false,0,0,0.0,0.0
5592,SAMPLE,ALIGNING,false,1,45,0,0,0.29325842857361,-0.155837059021,0.0,-0.07,0.29325842857361,-0.085837059020996,102.4634475708,137.17123413086,-288.02386474609,-2.5685963630676,true,false,false,false,0,0,0.0061359405517578,-0.0029239654541016
5593,SAMPLE,ALIGNING,false,1,45,0,0,0.29325842857361,-0.155837059021,0.0,-0.07,0.29325842857361,-0.085837059020996,102.4634475708,137.17123413086,-288.02386474609,-2.5685963630676,true,false,false,false,0,0,0.0,0.0
5594,SAMPLE,ALIGNING,false,1,45,0,0,0.29762077331543,-0.15842580795288,0.0,-0.07,0.29762077331543,-0.088425807952881,101.549659729,137.71517944336,-292.14114379883,-2.6093904972076,true,false,false,false,0,0,0.0043623447418213,-0.0025887489318848
5595,SAMPLE,ALIGNING,false,1,45,0,0,0.29762077331543,-0.15842580795288,0.0,-0.07,0.29762077331543,-0.088425807952881,101.549659729,137.71517944336,-292.14114379883,-2.6093904972076,true,false,false,false,0,0,0.0,0.0
5596,SAMPLE,ALIGNING,false,1,45,0,0,0.30059289932251,-0.16091871261597,0.0,-0.07,0.30059289932251,-0.090918712615967,100.93087768555,138.2314453125,-294.89788818359,-2.6370143890381,true,false,false,false,0,0,0.0029721260070801,-0.0024929046630859
5597,SAMPLE,ALIGNING,false,1,45,0,0,0.30059289932251,-0.16091871261597,0.0,-0.07,0.30059289932251,-0.090918712615967,100.93087768555,138.2314453125,-294.89788818359,-2.6370143890381,true,false,false,false,0,0,0.0,0.0
5598,SAMPLE,ALIGNING,false,1,45,0,0,0.30275011062622,-0.16278839111328,0.0,-0.07,0.30275011062622,-0.092788391113281,100.47142028809,138.61967468262,-296.93719482422,-2.6575260162354,true,false,false,false,0,0,0.0021572113037109,-0.0018696784973145
5599,SAMPLE,ALIGNING,false,1,45,0,0,0.30275011062622,-0.16278839111328,0.0,-0.07,0.30275011062622,-0.092788391113281,100.47142028809,138.61967468262,-296.93719482422,-2.6575260162354,true,false,false,false,0,0,0.0,0.0
5600,SAMPLE,ALIGNING,false,1,45,0,0,0.30390059947968,-0.16460990905762,0.0,-0.07,0.30390059947968,-0.094609909057617,100.23850250244,138.99858093262,-297.94323730469,-2.6679241657257,true,false,false,false,0,0,0.0011504888534546,-0.0018215179443359
5601,SAMPLE,ALIGNING,false,1,45,0,0,0.30390059947968,-0.16460990905762,0.0,-0.07,0.30390059947968,-0.094609909057617,100.23850250244,138.99858093262,-297.94323730469,-2.6679241657257,true,false,false,false,0,0,0.0,0.0
5602,SAMPLE,ALIGNING,false,1,45,0,0,0.30327749252319,-0.16715049743652,0.0,-0.07,0.30327749252319,-0.097150497436523,100.36987304688,139.49856567383,-297.27514648438,-2.662059545517,true,false,false,false,0,0,-0.00062310695648193,-0.0025405883789063
5603,SAMPLE,ALIGNING,false,1,45,0,0,0.30327749252319,-0.16715049743652,0.0,-0.07,0.30327749252319,-0.097150497436523,100.36987304688,139.49856567383,-297.27514648438,-2.662059545517,true,false,false,false,0,0,0.0,0.0
5604,SAMPLE,ALIGNING,false,1,45,0,0,0.30327749252319,-0.16715049743652,0.0,-0.07,0.30327749252319,-0.097150497436523,100.36987304688,139.49856567383,-297.27514648438,-2.662059545517,true,false,false,false,0,0,0.0,0.0
5605,SAMPLE,ALIGNING,false,1,45,0,0,0.30169558525085,-0.1700267791748,0.0,-0.07,0.30169558525085,-0.1000267791748,100.69188690186,140.07357788086,-295.72692871094,-2.6476838588715,true,false,false,false,0,0,-0.0015819072723389,-0.0028762817382813
5606,SAMPLE,ALIGNING,false,1,45,0,0,0.30169558525085,-0.1700267791748,0.0,-0.07,0.30169558525085,-0.1000267791748,100.69188690186,140.07357788086,-295.72692871094,-2.6476838588715,true,false,false,false,0,0,0.0,0.0
5607,SAMPLE,ALIGNING,false,1,45,0,0,0.30054497718811,-0.17256736755371,0.0,-0.07,0.30054497718811,-0.10256736755371,100.93403625488,140.57263183594,-294.55020141602,-2.6368737220764,true,false,false,false,0,0,-0.0011506080627441,-0.0025405883789063
5608,SAMPLE,ALIGNING,false,1,45,0,0,0.30054497718811,-0.17256736755371,0.0,-0.07,0.30054497718811,-0.10256736755371,100.93403625488,140.57263183594,-294.55020141602,-2.6368737220764,true,false,false,false,0,0,0.0,0.0
5609,SAMPLE,ALIGNING,false,1,45,0,0,0.29977798461914,-0.17482089996338,0.0,-0.07,0.29977798461914,-0.10482089996338,101.09899902344,141.02590942383,-293.72973632813,-2.6295094490051,true,false,false,false,0,0,-0.00076699256896973,-0.002253532409668
5610,SAMPLE,ALIGNING,false,1,45,0,0,0.29977798461914,-0.17482089996338,0.0,-0.07,0.29977798461914,-0.10482089996338,101.09899902344,141.02590942383,-293.72973632813,-2.6295094490051,true,false,false,false,0,0,0.0,0.0
5611,SAMPLE,ALIGNING,false,1,45,0,0,0.29881918430328,-0.17736148834229,0.0,-0.07,0.29881918430328,-0.10736148834229,101.29772186279,141.52638244629,-292.74630737305,-2.6206376552582,true,false,false,false,0,0,-0.00095880031585693,-0.0025405883789063
5612,SAMPLE,ALIGNING,false,1,45,0,0,0.29881918430328,-0.17736148834229,0.0,-0.07,0.29881918430328,-0.10736148834229,101.29772186279,141.52638244629,-292.74630737305,-2.6206376552582,true,false,false,false,0,0,0.0,0.0
5613,SAMPLE,ALIGNING,false,1,45,0,0,0.2982439994812,-0.17956638336182,0.0,-0.07,0.2982439994812,-0.10956638336182,101.41778564453,141.97673034668,-292.12753295898,-2.6152775287628,true,false,false,false,0,0,-0.00057518482208252,-0.0022048950195313
5614,SAMPLE,ALIGNING,false,1,45,0,0,0.2982439994812,-0.17956638336182,0.0,-0.07,0.2982439994812,-0.10956638336182,101.41778564453,141.97673034668,-292.12753295898,-2.6152775287628,true,false,false,false,0,0,0.0,0.0
5615,SAMPLE,ALIGNING,false,1,45,0,0,0.2982439994812,-0.17956638336182,0.0,-0.07,0.2982439994812,-0.10956638336182,101.41778564453,141.97673034668,-292.12753295898,-2.6152775287628,true,false,false,false,0,0,0.0,0.0
5616,SAMPLE,ALIGNING,false,1,45,0,0,0.29800426959991,-0.18086051940918,0.0,-0.07,0.29800426959991,-0.11086051940918,101.4694519043,142.22601318359,-291.85186767578,-2.6129713058472,true,false,false,false,0,0,-0.00023972988128662,-0.0012941360473633
5617,SAMPLE,ALIGNING,false,1,45,0,0,0.29800426959991,-0.18086051940918,0.0,-0.07,0.29800426959991,-0.11086051940918,101.4694519043,142.22601318359,-291.85186767578,-2.6129713058472,true,false,false,false,0,0,0.0,0.0
5618,SAMPLE,ALIGNING,false,1,45,0,0,0.29786050319672,-0.18143606185913,0.0,-0.07,0.29786050319672,-0.11143606185913,101.49548339844,142.3445892334,-291.71398925781,-2.6118092536926,true,false,false,false,0,0,-0.00014376640319824,-0.00057554244995117
5619,SAMPLE,ALIGNING,false,1,45,0,0,0.29786050319672,-0.18143606185913,0.0,-0.07,0.29786050319672,-0.11143606185913,101.49548339844,142.3445892334,-291.71398925781,-2.6118092536926,true,false,false,false,0,0,0.0,0.0
5620,SAMPLE,ALIGNING,false,1,45,0,0,0.29776453971863,-0.18172359466553,0.0,-0.07,0.29776453971863,-0.11172359466553,101.51231384277,142.40715026855,-291.62701416016,-2.6110575199127,true,false,false,false,0,0,-9.5963478088379e-05,-0.00028753280639648
5621,SAMPLE,ALIGNING,false,1,45,0,0,0.29776453971863,-0.18172359466553,0.0,-0.07,0.29776453971863,-0.11172359466553,101.51231384277,142.40715026855,-291.62701416016,-2.6110575199127,true,false,false,false,0,0,0.0,0.0
5622,SAMPLE,ALIGNING,false,1,45,0,0,0.29800426959991,-0.1820592880249,0.0,-0.07,0.29800426959991,-0.1120592880249,101.46900939941,142.46580505371,-291.81503295898,-2.6129910945892,true,false,false,false,0,0,0.00023972988128662,-0.000335693359375
5623,SAMPLE,ALIGNING,false,1,45,0,0,0.29800426959991,-0.1820592880249,0.0,-0.07,0.29800426959991,-0.1120592880249,101.46900939941,142.46580505371,-291.81503295898,-2.6129910945892,true,false,false,false,0,0,0.0,0.0
5624,SAMPLE,ALIGNING,false,1,45,0,0,0.29800426959991,-0.1820592880249,0.0,-0.07,0.29800426959991,-0.1120592880249,101.46900939941,142.46580505371,-291.81503295898,-2.6129910945892,true,false,false,false,0,0,0.0,0.0
5625,SAMPLE,ALIGNING,false,1,45,0,0,0.2982439994812,-0.1822509765625,0.0,-0.07,0.2982439994812,-0.1122509765625,101.42065429688,142.51362609863,-292.02774047852,-2.6151494979858,true,false,false,false,0,0,0.00023972988128662,-0.00019168853759766
