category,score,address_hex,address_dec,baseline,hit,dead
DEATH_ONLY,100,0x000D7733,882483,0,0,6
DEATH_ONLY,100,0x000D7735,882485,0,0,15
DEATH_ONLY,100,0x000D7736,882486,0,0,141
DEATH_ONLY,100,0x000D7738,882488,252,252,188
DEATH_ONLY,100,0x000D773B,882491,4,4,6
DEATH_ONLY,100,0x000D7740,882496,185,185,237
DEATH_ONLY,100,0x000D7741,882497,0,0,35
DEATH_ONLY,100,0x000D7742,882498,3,3,0
DEATH_ONLY,100,0x000D7743,882499,29,29,40
DEATH_ONLY,100,0x000D7744,882500,196,196,0
DEATH_ONLY,100,0x000D7745,882501,16,16,79
DEATH_ONLY,100,0x000D7746,882502,73,73,195
DEATH_ONLY,100,0x000D7747,882503,216,216,152
DEATH_ONLY,100,0x000D7749,882505,0,0,3
DEATH_ONLY,100,0x000D7752,882514,0,0,12
DEATH_ONLY,100,0x000D7760,882528,188,188,183
DEATH_ONLY,100,0x000D7763,882531,6,6,0
DEATH_ONLY,100,0x000D7798,882584,188,188,252
DEATH_ONLY,100,0x000D7799,882585,0,0,38
DEATH_ONLY,100,0x000D779B,882587,6,6,4
DEATH_ONLY,100,0x000D779C,882588,0,0,31
DEATH_ONLY,100,0x000D77AC,882604,0,0,5
DEATH_ONLY,100,0x000D77B1,882609,0,0,3
DEATH_ONLY,100,0x000D77B2,882610,20,20,0
DEATH_ONLY,100,0x000D77B4,882612,0,0,128
DEATH_ONLY,100,0x000D77B9,882617,0,0,35
DEATH_ONLY,100,0x000D77C1,882625,0,0,3
DEATH_ONLY,100,0x000D77F2,882674,0,0,20
DEATH_ONLY,100,0x000D77F3,882675,0,0,2
DEATH_ONLY,100,0x000D77FC,882684,0,0,2
DEATH_ONLY,100,0x000D7817,882711,0,0,251
DEATH_ONLY,100,0x000D781A,882714,0,0,3
DEATH_ONLY,100,0x000D781B,882715,0,0,29
DEATH_ONLY,100,0x000D7831,882737,0,0,35
DEATH_ONLY,100,0x000D785D,882781,0,0,33
DEATH_ONLY,100,0x000D7863,882787,2,2,0
DEATH_ONLY,100,0x000D7875,882805,0,0,4
DEATH_ONLY,100,0x000D7889,882825,0,0,38
DEATH_ONLY,100,0x000D788C,882828,0,0,31
DEATH_ONLY,100,0x000D7892,882834,0,0,3
DEATH_ONLY,100,0x000D789C,882844,0,0,5
DEATH_ONLY,100,0x000D789D,882845,15,15,0
DEATH_ONLY,100,0x000D78A1,882849,0,0,3
DEATH_ONLY,100,0x000D78A4,882852,0,0,128
DEATH_ONLY,100,0x000D78B1,882865,0,0,3
DEATH_ONLY,100,0x000D78D8,882904,188,188,186
DEATH_ONLY,100,0x000D78DB,882907,6,6,2
DEATH_ONLY,100,0x000D78E1,882913,0,0,2
DEATH_ONLY,100,0x000D78F9,882937,0,0,3
DEATH_ONLY,100,0x000D7905,882949,0,0,1
DEATH_ONLY,100,0x000D7911,882961,0,0,3
DEATH_ONLY,100,0x000D791F,882975,0,0,152
DEATH_ONLY,100,0x000D7941,883009,0,0,2
DEATH_ONLY,100,0x000D794A,883018,0,0,56
DEATH_ONLY,100,0x000D7950,883024,188,188,6
DEATH_ONLY,100,0x000D7953,883027,6,6,0
DEATH_ONLY,100,0x000D7959,883033,0,0,3
DEATH_ONLY,100,0x000D7976,883062,0,0,151
DEATH_ONLY,100,0x000D7977,883063,0,0,128
DEATH_ONLY,100,0x000D7982,883074,0,0,12
DEATH_ONLY,100,0x000D7983,883075,0,0,6
DEATH_ONLY,100,0x000D798A,883082,0,0,12
DEATH_ONLY,100,0x000D798B,883083,0,0,6
DEATH_ONLY,100,0x000D799D,883101,16,16,15
DEATH_ONLY,100,0x000D79B2,883122,0,0,12
DEATH_ONLY,100,0x000D79C2,883138,0,0,20
DEATH_ONLY,100,0x000D79DA,883162,0,0,3
DEATH_ONLY,100,0x000D79DB,883163,0,0,29
DEATH_ONLY,100,0x000D79E4,883172,0,0,255
DEATH_ONLY,100,0x000D79F1,883185,0,0,18
DEATH_ONLY,100,0x000D79F5,883189,16,16,51
DEATH_ONLY,100,0x000D79F9,883193,0,0,80
DEATH_ONLY,100,0x000D7A01,883201,0,0,80
DEATH_ONLY,100,0x000D7A31,883249,0,0,175
DEATH_ONLY,100,0x000D7A49,883273,0,0,72
DEATH_ONLY,100,0x000D7A52,883282,0,0,32
DEATH_ONLY,100,0x000D7A53,883283,0,0,2
DEATH_ONLY,100,0x000D7A55,883285,0,0,7
DEATH_ONLY,100,0x000D7A58,883288,188,188,245
DEATH_ONLY,100,0x000D7A59,883289,0,0,72
DEATH_ONLY,100,0x000D7A5B,883291,6,6,128
DEATH_ONLY,100,0x000D7A5C,883292,0,0,1
DEATH_ONLY,100,0x000D7A62,883298,0,0,32
DEATH_ONLY,100,0x000D7A63,883299,0,0,2
DEATH_ONLY,100,0x000D7A64,883300,0,0,1
DEATH_ONLY,100,0x000D7A65,883301,0,0,3
DEATH_ONLY,100,0x000D7A67,883303,0,0,62
DEATH_ONLY,100,0x000D7A69,883305,0,0,72
DEATH_ONLY,100,0x000D7A6C,883308,0,0,2
DEATH_ONLY,100,0x000D7A72,883314,0,0,32
DEATH_ONLY,100,0x000D7A73,883315,0,0,2
DEATH_ONLY,100,0x000D7A79,883321,0,0,72
DEATH_ONLY,100,0x000D7A82,883330,0,0,32
DEATH_ONLY,100,0x000D7A83,883331,0,0,2
DEATH_ONLY,100,0x000D7AB9,883385,0,0,48
DEATH_ONLY,100,0x000D7AC0,883392,188,188,177
DEATH_ONLY,100,0x000D7AC3,883395,6,6,2
DEATH_ONLY,100,0x000D7ACA,883402,0,0,12
DEATH_ONLY,100,0x000D7ACB,883403,0,0,6
DEATH_ONLY,100,0x000D7ACD,883405,0,0,15
DEATH_ONLY,100,0x000D7ACF,883407,0,0,128
DEATH_ONLY,100,0x000D7ADA,883418,0,0,12
DEATH_ONLY,100,0x000D7ADB,883419,0,0,6
DEATH_ONLY,100,0x000D7AEA,883434,0,0,12
DEATH_ONLY,100,0x000D7AEB,883435,0,0,6
DEATH_ONLY,100,0x000D7B12,883474,0,0,20
DEATH_ONLY,100,0x000D7B1D,883485,15,15,0
DEATH_ONLY,100,0x000D7B2A,883498,0,0,20
DEATH_ONLY,100,0x000D7B49,883529,0,0,38
DEATH_ONLY,100,0x000D7B4A,883530,0,0,160
DEATH_ONLY,100,0x000D7B4B,883531,0,0,4
DEATH_ONLY,100,0x000D7B80,883584,237,237,1
DEATH_ONLY,100,0x000D7B81,883585,0,0,3
DEATH_ONLY,100,0x000D7B83,883587,40,40,64
DEATH_ONLY,100,0x000D7B84,883588,0,0,128
DEATH_ONLY,100,0x000D7B87,883591,152,152,224
DEATH_ONLY,100,0x000D7B8C,883596,0,0,128
DEATH_ONLY,100,0x000D7BA0,883616,188,188,185
DEATH_ONLY,100,0x000D7BA7,883623,0,0,216
DEATH_ONLY,100,0x000D7BAC,883628,0,0,255
DEATH_ONLY,100,0x000D7BAF,883631,0,0,255
DEATH_ONLY,100,0x000D7BC0,883648,188,188,253
DEATH_ONLY,100,0x000D7BC1,883649,0,0,112
DEATH_ONLY,100,0x000D7BC3,883651,6,6,0
DEATH_ONLY,100,0x000D7BC9,883657,0,0,112
DEATH_ONLY,100,0x000D7BCC,883660,0,0,7
DEATH_ONLY,100,0x000D7BD5,883669,15,15,0
DEATH_ONLY,100,0x000D7BDC,883676,0,0,7
DEATH_ONLY,100,0x000D7BF1,883697,0,0,104
DEATH_ONLY,100,0x000D7C01,883713,0,0,104
DEATH_ONLY,100,0x000D7C04,883716,0,0,1
DEATH_ONLY,100,0x000D7C14,883732,0,0,2
DEATH_ONLY,100,0x000D7C22,883746,0,0,16
DEATH_ONLY,100,0x000D7C23,883747,0,0,1
DEATH_ONLY,100,0x000D7C24,883748,0,0,13
DEATH_ONLY,100,0x000D7C25,883749,0,0,128
DEATH_ONLY,100,0x000D7C26,883750,0,0,13
DEATH_ONLY,100,0x000D7C27,883751,0,0,128
DEATH_ONLY,100,0x000D7C46,883782,0,0,32
DEATH_ONLY,100,0x000D7C53,883795,0,0,64
DEATH_ONLY,100,0x000D7C5D,883805,0,0,6
DEATH_ONLY,100,0x000D7C63,883811,0,0,64
DEATH_ONLY,100,0x000D7C64,883812,0,0,128
DEATH_ONLY,100,0x000D7C69,883817,0,0,2
DEATH_ONLY,100,0x000D7C9B,883867,2,2,0
DEATH_ONLY,100,0x000D7CA0,883872,245,245,188
DEATH_ONLY,100,0x000D7CA1,883873,72,72,0
DEATH_ONLY,100,0x000D7CA8,883880,242,242,188
DEATH_ONLY,100,0x000D7CAA,883882,32,32,20
DEATH_ONLY,100,0x000D7CAB,883883,2,2,6
DEATH_ONLY,100,0x000D7CB0,883888,245,245,183
DEATH_ONLY,100,0x000D7CB1,883889,72,72,0
DEATH_ONLY,100,0x000D7CB8,883896,242,242,231
DEATH_ONLY,100,0x000D7CBA,883898,32,32,0
DEATH_ONLY,100,0x000D7CBB,883899,2,2,0
DEATH_ONLY,100,0x000D7CC5,883909,0,0,16
DEATH_ONLY,100,0x000D7CDB,883931,2,2,29
DEATH_ONLY,100,0x000D7CDD,883933,0,0,17
DEATH_ONLY,100,0x000D7D0D,883981,15,15,0
DEATH_ONLY,100,0x000D7D14,883988,0,0,31
DEATH_ONLY,100,0x000D7D15,883989,15,15,16
DEATH_ONLY,100,0x000D7D17,883991,0,0,255
DEATH_ONLY,100,0x000D7D1C,883996,0,0,196
DEATH_ONLY,100,0x000D7D24,884004,0,0,5
DEATH_ONLY,100,0x000D7D51,884049,0,0,38
DEATH_ONLY,100,0x000D7D58,884056,188,188,185
DEATH_ONLY,100,0x000D7D5A,884058,12,12,3
DEATH_ONLY,100,0x000D7D5B,884059,6,6,29
DEATH_ONLY,100,0x000D7D5C,884060,0,0,196
DEATH_ONLY,100,0x000D7D5D,884061,15,15,17
DEATH_ONLY,100,0x000D7D60,884064,188,188,6
DEATH_ONLY,100,0x000D7D62,884066,12,12,0
DEATH_ONLY,100,0x000D7D63,884067,6,6,0
DEATH_ONLY,100,0x000D7D64,884068,0,0,5
DEATH_ONLY,100,0x000D7D65,884069,15,15,0
DEATH_ONLY,100,0x000D7D75,884085,15,15,0
DEATH_ONLY,100,0x000D7D77,884087,64,64,0
DEATH_ONLY,100,0x000D7D78,884088,188,188,231
DEATH_ONLY,100,0x000D7D7A,884090,12,12,0
DEATH_ONLY,100,0x000D7D7B,884091,6,6,0
DEATH_ONLY,100,0x000D7D7D,884093,15,15,0
DEATH_ONLY,100,0x000D7D7F,884095,64,64,0
DEATH_ONLY,100,0x000D7D80,884096,188,188,186
DEATH_ONLY,100,0x000D7D83,884099,6,6,2
DEATH_ONLY,100,0x000D7D85,884101,33,33,16
DEATH_ONLY,100,0x000D7D91,884113,0,0,38
DEATH_ONLY,100,0x000D7D94,884116,0,0,31
DEATH_ONLY,100,0x000D7D9A,884122,0,0,3
DEATH_ONLY,100,0x000D7D9B,884123,0,0,29
DEATH_ONLY,100,0x000D7D9C,884124,0,0,196
DEATH_ONLY,100,0x000D7D9D,884125,0,0,17
DEATH_ONLY,100,0x000D7D9E,884126,0,0,32
DEATH_ONLY,100,0x000D7DA6,884134,0,0,74
DEATH_ONLY,100,0x000D7DD1,884177,0,0,38
DEATH_ONLY,100,0x000D7DD2,884178,0,0,160
DEATH_ONLY,100,0x000D7DDA,884186,0,0,3
DEATH_ONLY,100,0x000D7DE4,884196,0,0,5
DEATH_ONLY,100,0x000D7DE8,884200,1,1,188
DEATH_ONLY,100,0x000D7DE9,884201,3,3,0
DEATH_ONLY,100,0x000D7DEA,884202,0,0,20
DEATH_ONLY,100,0x000D7DEB,884203,64,64,6
DEATH_ONLY,100,0x000D7DEC,884204,128,128,0
DEATH_ONLY,100,0x000D7DED,884205,15,15,36
DEATH_ONLY,100,0x000D7DF5,884213,15,15,0
DEATH_ONLY,100,0x000D7E11,884241,0,0,38
DEATH_ONLY,100,0x000D7E18,884248,186,186,185
DEATH_ONLY,100,0x000D7E1C,884252,0,0,196
DEATH_ONLY,100,0x000D7E1E,884254,0,0,32
DEATH_ONLY,100,0x000D7E1F,884255,0,0,72
DEATH_ONLY,100,0x000D7E2A,884266,0,0,20
DEATH_ONLY,100,0x000D7E2B,884267,0,0,6
DEATH_ONLY,100,0x000D7E36,884278,0,0,32
DEATH_ONLY,100,0x000D7E5C,884316,0,0,196
DEATH_ONLY,100,0x000D7E90,884368,186,186,252
DEATH_ONLY,100,0x000D7E91,884369,0,0,38
DEATH_ONLY,100,0x000D7E92,884370,20,20,160
DEATH_ONLY,100,0x000D7E93,884371,2,2,4
DEATH_ONLY,100,0x000D7E94,884372,0,0,31
DEATH_ONLY,100,0x000D7E96,884374,0,0,147
DEATH_ONLY,100,0x000D7E97,884375,0,0,255
DEATH_ONLY,100,0x000D7EAD,884397,0,0,36
DEATH_ONLY,100,0x000D7EAF,884399,0,0,32
DEATH_ONLY,100,0x000D7EC2,884418,0,0,20
DEATH_ONLY,100,0x000D7EC3,884419,0,0,2
DEATH_ONLY,100,0x000D7EC8,884424,1,1,248
DEATH_ONLY,100,0x000D7EC9,884425,3,3,0
DEATH_ONLY,100,0x000D7ECB,884427,64,64,0
DEATH_ONLY,100,0x000D7ECC,884428,128,128,0
DEATH_ONLY,100,0x000D7ECD,884429,15,15,0
DEATH_ONLY,100,0x000D7ECE,884430,137,137,0
DEATH_ONLY,100,0x000D7ECF,884431,224,224,0
DEATH_ONLY,100,0x000D7EDA,884442,0,0,3
DEATH_ONLY,100,0x000D7EE0,884448,188,188,6
DEATH_ONLY,100,0x000D7EE3,884451,6,6,0
DEATH_ONLY,100,0x000D7EE4,884452,0,0,5
DEATH_ONLY,100,0x000D7EF8,884472,188,188,231
DEATH_ONLY,100,0x000D7F02,884482,0,0,20
DEATH_ONLY,100,0x000D7F03,884483,0,0,2
DEATH_ONLY,100,0x000D7F05,884485,0,0,16
DEATH_ONLY,100,0x000D7F11,884497,0,0,38
DEATH_ONLY,100,0x000D7F1A,884506,0,0,3
DEATH_ONLY,100,0x000D7F1B,884507,0,0,29
DEATH_ONLY,100,0x000D7F24,884516,0,0,5
DEATH_ONLY,100,0x000D7F26,884518,0,0,69
DEATH_ONLY,100,0x000D7F27,884519,0,0,40
DEATH_ONLY,100,0x000D7F2D,884525,16,16,36
DEATH_ONLY,100,0x000D7F54,884564,0,0,31
DEATH_ONLY,100,0x000D7F5C,884572,0,0,196
DEATH_ONLY,100,0x000D7F6F,884591,0,0,32
DEATH_ONLY,100,0x000D7F76,884598,0,0,32
DEATH_ONLY,100,0x000D7F91,884625,0,0,38
DEATH_ONLY,100,0x000D7F94,884628,0,0,31
DEATH_ONLY,100,0x000D7F9A,884634,0,0,3
DEATH_ONLY,100,0x000D7F9C,884636,0,0,196
DEATH_ONLY,100,0x000D7FA4,884644,0,0,5
DEATH_ONLY,100,0x000D7FA6,884646,0,0,65
DEATH_ONLY,100,0x000D7FA7,884647,0,0,88
DEATH_ONLY,100,0x000D7FD1,884689,0,0,38
DEATH_ONLY,100,0x000D7FD4,884692,0,0,31
DEATH_ONLY,100,0x000D7FDC,884700,0,0,196
DEATH_ONLY,100,0x000D7FDD,884701,0,0,17
DEATH_ONLY,100,0x000D8010,884752,188,188,252
DEATH_ONLY,100,0x000D8011,884753,0,0,38
DEATH_ONLY,100,0x000D8013,884755,6,6,4
DEATH_ONLY,100,0x000D8014,884756,0,0,31
DEATH_ONLY,100,0x000D801C,884764,0,0,196
DEATH_ONLY,100,0x000D8024,884772,0,0,5
DEATH_ONLY,100,0x000D8050,884816,188,188,252
DEATH_ONLY,100,0x000D8051,884817,0,0,38
DEATH_ONLY,100,0x000D8053,884819,6,6,4
DEATH_ONLY,100,0x000D8054,884820,0,0,31
DEATH_ONLY,100,0x000D805C,884828,0,0,196
DEATH_ONLY,100,0x000D8064,884836,0,0,5
DEATH_ONLY,100,0x000D806E,884846,0,0,121
DEATH_ONLY,100,0x000D806F,884847,0,0,32
DEATH_ONLY,100,0x000D8076,884854,0,0,32
DEATH_ONLY,100,0x000D809A,884890,0,0,3
DEATH_ONLY,100,0x000D809B,884891,0,0,29
DEATH_ONLY,100,0x000D809C,884892,0,0,196
DEATH_ONLY,100,0x000D80A6,884902,0,0,92
DEATH_ONLY,100,0x000D80A7,884903,0,0,120
DEATH_ONLY,100,0x000D80AE,884910,0,0,121
DEATH_ONLY,100,0x000D80AF,884911,0,0,32
DEATH_ONLY,100,0x000D80DA,884954,0,0,3
DEATH_ONLY,100,0x000D80DB,884955,0,0,29
DEATH_ONLY,100,0x000D80DC,884956,0,0,196
DEATH_ONLY,100,0x000D80DD,884957,0,0,17
DEATH_ONLY,100,0x000D80DF,884959,0,0,72
DEATH_ONLY,100,0x000D80E4,884964,0,0,5
DEATH_ONLY,100,0x000D8111,885009,0,0,38
DEATH_ONLY,100,0x000D811D,885021,0,0,17
DEATH_ONLY,100,0x000D8146,885062,32,32,0
DEATH_ONLY,100,0x000D8154,885076,0,0,31
DEATH_ONLY,100,0x000D815A,885082,0,0,3
DEATH_ONLY,100,0x000D815C,885084,0,0,196
DEATH_ONLY,100,0x000D8164,885092,0,0,5
DEATH_ONLY,100,0x000D8190,885136,188,188,186
DEATH_ONLY,100,0x000D8193,885139,6,6,1
DEATH_ONLY,100,0x000D81A0,885152,231,231,186
DEATH_ONLY,100,0x000D81A2,885154,0,0,9
DEATH_ONLY,100,0x000D81A3,885155,0,0,3
DEATH_ONLY,100,0x000D81A6,885158,0,0,12
DEATH_ONLY,100,0x000D81AA,885162,20,20,14
DEATH_ONLY,100,0x000D81AD,885165,16,16,0
DEATH_ONLY,100,0x000D81B0,885168,248,248,231
DEATH_ONLY,100,0x000D81BF,885183,255,255,0
DEATH_ONLY,100,0x000D81C9,885193,0,0,255
DEATH_ONLY,100,0x000D81D9,885209,0,0,66
DEATH_ONLY,100,0x000D81F2,885234,0,0,3
DEATH_ONLY,100,0x000D8209,885257,0,0,18
DEATH_ONLY,100,0x000D820A,885258,0,0,24
DEATH_ONLY,100,0x000D820B,885259,0,0,36
DEATH_ONLY,100,0x000D8220,885280,231,231,230
DEATH_ONLY,100,0x000D8228,885288,186,186,243
DEATH_ONLY,100,0x000D822A,885290,20,20,0
DEATH_ONLY,100,0x000D822B,885291,2,2,0
DEATH_ONLY,100,0x000D822C,885292,0,0,7
DEATH_ONLY,100,0x000D822D,885293,16,16,5
DEATH_ONLY,100,0x000D822E,885294,0,0,242
DEATH_ONLY,100,0x000D823F,885311,255,255,0
DEATH_ONLY,100,0x000D8241,885313,0,0,24
DEATH_ONLY,100,0x000D8254,885332,0,0,255
DEATH_ONLY,100,0x000D825A,885338,0,0,154
DEATH_ONLY,100,0x000D825B,885339,0,0,37
DEATH_ONLY,100,0x000D825D,885341,0,0,55
DEATH_ONLY,100,0x000D825F,885343,0,0,255
DEATH_ONLY,100,0x000D8262,885346,0,0,19
DEATH_ONLY,100,0x000D8263,885347,0,0,1
DEATH_ONLY,100,0x000D8269,885353,0,0,66
DEATH_ONLY,100,0x000D826F,885359,0,0,48
DEATH_ONLY,100,0x000D8276,885366,0,0,1
DEATH_ONLY,100,0x000D8277,885367,0,0,96
DEATH_ONLY,100,0x000D82AB,885419,2,2,1
DEATH_ONLY,100,0x000D82BD,885437,16,16,0
DEATH_ONLY,100,0x000D82D8,885464,183,183,186
DEATH_ONLY,100,0x000D82DA,885466,0,0,6
DEATH_ONLY,100,0x000D82DB,885467,0,0,2
DEATH_ONLY,100,0x000D82DF,885471,0,0,192
DEATH_ONLY,100,0x000D82E2,885474,0,0,3
DEATH_ONLY,100,0x000D82E9,885481,0,0,255
DEATH_ONLY,100,0x000D82EC,885484,0,0,255
DEATH_ONLY,100,0x000D82EE,885486,0,0,254
DEATH_ONLY,100,0x000D82EF,885487,0,0,255
DEATH_ONLY,100,0x000D82F2,885490,0,0,19
DEATH_ONLY,100,0x000D8322,885538,0,0,3
DEATH_ONLY,100,0x000D8325,885541,0,0,80
DEATH_ONLY,100,0x000D8329,885545,0,0,255
DEATH_ONLY,100,0x000D832C,885548,0,0,255
DEATH_ONLY,100,0x000D832F,885551,0,0,251
DEATH_ONLY,100,0x000D8346,885574,32,32,66
DEATH_ONLY,100,0x000D8349,885577,0,0,255
DEATH_ONLY,100,0x000D834A,885578,0,0,151
DEATH_ONLY,100,0x000D834B,885579,0,0,255
DEATH_ONLY,100,0x000D834D,885581,0,0,45
DEATH_ONLY,100,0x000D834F,885583,0,0,255
DEATH_ONLY,100,0x000D8352,885586,20,20,14
DEATH_ONLY,100,0x000D8359,885593,0,0,144
DEATH_ONLY,100,0x000D835C,885596,0,0,128
DEATH_ONLY,100,0x000D835D,885597,0,0,27
DEATH_ONLY,100,0x000D835F,885599,0,0,168
DEATH_ONLY,100,0x000D8375,885621,0,0,1
DEATH_ONLY,100,0x000D8381,885633,0,0,136
DEATH_ONLY,100,0x000D8386,885638,32,32,0
DEATH_ONLY,100,0x000D838D,885645,0,0,1
DEATH_ONLY,100,0x000D8392,885650,20,20,0
DEATH_ONLY,100,0x000D8394,885652,0,0,100
DEATH_ONLY,100,0x000D8399,885657,0,0,63
DEATH_ONLY,100,0x000D839A,885658,0,0,131
DEATH_ONLY,100,0x000D839B,885659,0,0,88
DEATH_ONLY,100,0x000D839D,885661,0,0,62
DEATH_ONLY,100,0x000D839F,885663,0,0,56
DEATH_ONLY,100,0x000D83B1,885681,0,0,63
DEATH_ONLY,100,0x000D83B2,885682,0,0,131
DEATH_ONLY,100,0x000D83B3,885683,0,0,92
DEATH_ONLY,100,0x000D83B5,885685,0,0,62
DEATH_ONLY,100,0x000D83C6,885702,32,32,4
DEATH_ONLY,100,0x000D83C9,885705,0,0,63
DEATH_ONLY,100,0x000D83CA,885706,0,0,131
DEATH_ONLY,100,0x000D83CB,885707,0,0,96
DEATH_ONLY,100,0x000D83CD,885709,0,0,62
DEATH_ONLY,100,0x000D83DC,885724,0,0,4
DEATH_ONLY,100,0x000D83DE,885726,0,0,4
DEATH_ONLY,100,0x000D83F9,885753,0,0,63
DEATH_ONLY,100,0x000D840C,885772,0,0,4
DEATH_ONLY,100,0x000D8410,885776,186,186,228
DEATH_ONLY,100,0x000D8411,885777,0,0,64
DEATH_ONLY,100,0x000D8413,885779,2,2,88
DEATH_ONLY,100,0x000D8416,885782,0,0,131
DEATH_ONLY,100,0x000D8417,885783,0,0,56
DEATH_ONLY,100,0x000D8428,885800,185,185,228
DEATH_ONLY,100,0x000D8429,885801,0,0,64
DEATH_ONLY,100,0x000D842B,885803,29,29,92
DEATH_ONLY,100,0x000D843C,885820,0,0,4
DEATH_ONLY,100,0x000D8448,885832,231,231,180
DEATH_ONLY,100,0x000D8450,885840,186,186,179
DEATH_ONLY,100,0x000D8452,885842,20,20,0
DEATH_ONLY,100,0x000D8453,885843,2,2,0
DEATH_ONLY,100,0x000D8454,885844,0,0,4
DEATH_ONLY,100,0x000D8456,885846,0,0,4
DEATH_ONLY,100,0x000D845C,885852,0,0,255
DEATH_ONLY,100,0x000D8467,885863,255,255,60
DEATH_ONLY,100,0x000D8482,885890,0,0,255
DEATH_ONLY,100,0x000D8483,885891,0,0,255
DEATH_ONLY,100,0x000D8487,885895,0,0,251
DEATH_ONLY,100,0x000D8491,885905,0,0,70
DEATH_ONLY,100,0x000D8497,885911,0,0,52
DEATH_ONLY,100,0x000D849A,885914,0,0,3
DEATH_ONLY,100,0x000D849B,885915,0,0,29
DEATH_ONLY,100,0x000D849D,885917,0,0,80
DEATH_ONLY,100,0x000D849E,885918,0,0,66
DEATH_ONLY,100,0x000D849F,885919,0,0,64
DEATH_ONLY,100,0x000D84B1,885937,0,0,144
DEATH_ONLY,100,0x000D84B9,885945,0,0,144
DEATH_ONLY,100,0x000D84CC,885964,0,0,7
DEATH_ONLY,100,0x000D84CD,885965,0,0,1
DEATH_ONLY,100,0x000D84CE,885966,0,0,248
DEATH_ONLY,100,0x000D84D9,885977,0,0,136
DEATH_ONLY,100,0x000D84DA,885978,0,0,2
DEATH_ONLY,100,0x000D84F1,886001,0,0,68
DEATH_ONLY,100,0x000D84F2,886002,0,0,67
DEATH_ONLY,100,0x000D84F3,886003,0,0,88
DEATH_ONLY,100,0x000D84F5,886005,0,0,66
DEATH_ONLY,100,0x000D8504,886020,0,0,4
DEATH_ONLY,100,0x000D8509,886025,0,0,68
DEATH_ONLY,100,0x000D850A,886026,0,0,67
DEATH_ONLY,100,0x000D850D,886029,0,0,66
DEATH_ONLY,100,0x000D850E,886030,0,0,195
DEATH_ONLY,100,0x000D850F,886031,0,0,60
DEATH_ONLY,100,0x000D8510,886032,186,186,180
DEATH_ONLY,100,0x000D851C,886044,0,0,4
DEATH_ONLY,100,0x000D8539,886073,0,0,68
DEATH_ONLY,100,0x000D853A,886074,20,20,131
DEATH_ONLY,100,0x000D854C,886092,0,0,4
DEATH_ONLY,100,0x000D8569,886121,0,0,68
DEATH_ONLY,100,0x000D857C,886140,0,0,4
DEATH_ONLY,100,0x000D8581,886145,0,0,68
DEATH_ONLY,100,0x000D8585,886149,0,0,67
DEATH_ONLY,100,0x000D8586,886150,32,32,67
DEATH_ONLY,100,0x000D8587,886151,0,0,60
DEATH_ONLY,100,0x000D8599,886169,0,0,68
DEATH_ONLY,100,0x000D859A,886170,0,0,195
DEATH_ONLY,100,0x000D859B,886171,0,0,96
DEATH_ONLY,100,0x000D859D,886173,0,0,67
DEATH_ONLY,100,0x000D859E,886174,0,0,67
DEATH_ONLY,100,0x000D859F,886175,0,0,64
DEATH_ONLY,100,0x000D85A8,886184,185,185,179
DEATH_ONLY,100,0x000D85AA,886186,3,3,0
DEATH_ONLY,100,0x000D85AB,886187,29,29,0
DEATH_ONLY,100,0x000D85B9,886201,0,0,68
DEATH_ONLY,100,0x000D85CE,886222,0,0,4
DEATH_ONLY,100,0x000D85D9,886233,0,0,144
DEATH_ONLY,100,0x000D85DF,886239,0,0,24
DEATH_ONLY,100,0x000D860D,886285,0,0,1
DEATH_ONLY,100,0x000D860E,886286,0,0,192
DEATH_ONLY,100,0x000D860F,886287,0,0,28
DEATH_ONLY,100,0x000D8617,886295,0,0,255
DEATH_ONLY,100,0x000D86AA,886442,3,3,131
DEATH_ONLY,100,0x000D86C1,886465,0,0,70
DEATH_ONLY,100,0x000D86C2,886466,0,0,131
DEATH_ONLY,100,0x000D86C3,886467,0,0,96
DEATH_ONLY,100,0x000D86D4,886484,0,0,4
DEATH_ONLY,100,0x000D86D6,886486,0,0,4
DEATH_ONLY,100,0x000D86DD,886493,0,0,255
DEATH_ONLY,100,0x000D86DF,886495,0,0,255
DEATH_ONLY,100,0x000D8713,886547,2,2,1
DEATH_ONLY,100,0x000E73D7,947159,204,204,206
DEATH_ONLY,100,0x000E73DD,947165,216,216,217
DEATH_ONLY,100,0x000E7465,947301,254,254,253
DEATH_ONLY,100,0x000E747E,947326,209,209,208
DEATH_ONLY,100,0x000E748F,947343,0,0,1
DEATH_ONLY,100,0x000E749D,947357,93,93,94
DEATH_ONLY,100,0x000E74AD,947373,93,93,94
DEATH_ONLY,100,0x000E7545,947525,31,31,33
DEATH_ONLY,100,0x000E7546,947526,167,167,126
DEATH_ONLY,100,0x000E7547,947527,64,64,192
DEATH_ONLY,100,0x000E7548,947528,231,231,183
DEATH_ONLY,100,0x000E754E,947534,0,0,32
DEATH_ONLY,100,0x000E7550,947536,186,186,231
DEATH_ONLY,100,0x000E7552,947538,20,20,0
DEATH_ONLY,100,0x000E7553,947539,2,2,0
DEATH_ONLY,100,0x000E7555,947541,16,16,0
DEATH_ONLY,100,0x000E7558,947544,248,248,186
DEATH_ONLY,100,0x000E755A,947546,0,0,20
DEATH_ONLY,100,0x000E755B,947547,0,0,2
DEATH_ONLY,100,0x000E755D,947549,0,0,16
