rank,region,address_hex,data_type,kind,score,center,auto_aim_down,target_head,target_upper_body,target_lower_body,target_lost,head_upper_delta,upper_lower_delta,head_lower_delta,down_delta,lost_delta,ascending,descending,monotonic,progression_score,down_extension_score,screen_like_score,normalized_score,return_to_center_score
1183,ARM_CORE,0x000D60D6,U16_BE,BODY_PROGRESSION,621785.0,3168,255,38784,255,0,52160,-38529,-255,-38784,-2913,48992,false,true,true,621785.0,-85822,0,0,-230974
1184,ARM_CORE,0x000D3A9C,U16_BE,BODY_PROGRESSION,621621.0,48555,48693,15021,48519,48547,48652,33498,28,33526,138,97,true,false,true,621621.0,650,0,0,133604
1185,ARM_CORE,0x000D3718,U32_BE,BODY_PROGRESSION,617390.5,1036819530,1036820426,1036746530,1036637289,1036666569,1036641991,-109241,29280,-79961,896,-177539,false,false,false,617390.5,-43780,0,0,-981556
1186,ARM_NEAR_X,0x000D3DF0,U16_BE,BODY_PROGRESSION,615027.0,48504,48690,15361,48459,48519,48542,33098,60,33158,186,38,true,false,true,615027.0,1010,0,0,132700
1187,ARM_CORE,0x000D3DF0,U16_BE,BODY_PROGRESSION,615021.0,48501,48690,15361,48459,48519,48542,33098,60,33158,189,41,true,false,true,615021.0,1016,0,0,132682
1188,ARM_CORE,0x000D3E30,U16_BE,BODY_PROGRESSION,614973.0,48499,48690,15360,48459,48516,48541,33099,57,33156,191,42,true,false,true,614973.0,1028,0,0,132670
1189,ARM_NEAR_X,0x000D3E30,U16_BE,BODY_PROGRESSION,614958.5,48501,48690,15361,48459,48516,48541,33098,57,33155,189,40,true,false,true,614958.5,1024,0,0,132678
1190,ARM_CORE,0x000D3A2A,U16_BE,BODY_PROGRESSION,613497.0,16393,59061,16918,52378,53728,52912,35460,1350,36810,42668,36519,true,false,true,613497.0,108300,0,0,-59576
1191,ARM_CORE,0x000D3E44,U16_BE,BODY_PROGRESSION,613196.5,48498,48775,15523,48574,48600,48651,33051,26,33077,277,153,true,false,true,613196.5,1152,0,0,131638
1192,ARM_CORE,0x000D3CE0,U16_BE,BODY_PROGRESSION,613194.5,48338,15646,48256,15508,15193,47880,-32748,-315,-33063,-32692,-458,false,true,true,613194.5,130758,0,0,193972
1193,ARM_NEAR_X,0x000D3CE0,U16_BE,BODY_PROGRESSION,613194.5,48338,15646,48256,15508,15193,47880,-32748,-315,-33063,-32692,-458,false,true,true,613194.5,130758,0,0,193972
1194,ARM_CORE,0x000D3E04,U16_BE,BODY_PROGRESSION,613169.5,48500,48775,15526,48573,48601,48651,33047,28,33075,275,151,true,false,true,613169.5,1146,0,0,131642
1195,ARM_NEAR_X,0x000D3E44,U16_BE,BODY_PROGRESSION,613145.0,48500,48775,15526,48574,48600,48651,33048,26,33074,275,151,true,false,true,613145.0,1148,0,0,131638
1196,ARM_NEAR_X,0x000D3E04,U16_BE,BODY_PROGRESSION,613120.0,48503,48775,15529,48573,48601,48651,33044,28,33072,272,148,true,false,true,613120.0,1140,0,0,131648
1197,ARM_CORE,0x000D38B8,U16_BE,BODY_PROGRESSION,612647.0,49205,49280,16288,16289,49324,49194,1,33035,33036,75,-11,true,false,true,612647.0,366,0,0,132206
1198,ARM_CORE,0x000D3894,U16_BE,BODY_PROGRESSION,612614.0,48657,48717,15744,15745,48778,48648,1,33033,33034,60,-9,true,false,true,612614.0,344,0,0,132184
1199,ARM_CORE,0x000D3A48,U16_BE,BODY_PROGRESSION,612597.5,48554,48601,15504,48196,48497,48466,32692,301,32993,47,-88,true,false,true,612597.5,220,0,0,131362
1200,ARM_CORE,0x000D3A88,U16_BE,BODY_PROGRESSION,612516.5,48554,48602,15507,48198,48496,48467,32691,298,32989,48,-87,true,false,true,612516.5,230,0,0,131356
1201,ARM_CORE,0x000D38C4,U16_BE,BODY_PROGRESSION,612268.0,16183,48942,15933,16130,48919,16151,197,32789,32986,32759,-32,true,false,true,612268.0,131018,0,0,197206
1202,ARM_CORE,0x000D38A0,U16_BE,BODY_PROGRESSION,612250.5,15634,48395,15383,15568,48370,15602,185,32802,32987,32761,-32,true,false,true,612250.5,131030,0,0,197214
1203,ARM_CORE,0x000D3D00,U16_BE,BODY_PROGRESSION,611181.5,48395,48422,15392,15583,48317,48393,191,32734,32925,27,-2,true,false,true,611181.5,314,0,0,131738
1204,ARM_NEAR_X,0x000D3D00,U16_BE,BODY_PROGRESSION,611181.5,48395,48422,15392,15583,48317,48393,191,32734,32925,27,-2,true,false,true,611181.5,314,0,0,131738
1205,ARM_NEAR_X,0x000D3C50,U16_BE,BODY_PROGRESSION,609480.5,15408,48338,48187,15400,15306,15108,-32787,-94,-32881,32930,-300,false,true,true,609480.5,197184,0,0,194984
1206,ARM_CORE,0x000D3C50,U16_BE,BODY_PROGRESSION,609363.5,15411,48338,48181,15400,15306,15108,-32781,-94,-32875,32927,-303,false,true,true,609363.5,197166,0,0,194930
1207,ARM_NEAR_X,0x000D3C74,U16_BE,BODY_PROGRESSION,609358.5,15965,48899,48745,15954,15868,15653,-32791,-86,-32877,32934,-312,false,true,true,609358.5,197174,0,0,194880
1208,ARM_CORE,0x000D3C74,U16_BE,BODY_PROGRESSION,609241.5,15968,48899,48739,15954,15868,15653,-32785,-86,-32871,32931,-315,false,true,true,609241.5,197156,0,0,194826
1209,ARM_CORE,0x000D3CB4,U16_BE,BODY_PROGRESSION,607970.0,15685,47954,48405,48319,15633,15650,-86,-32686,-32772,32269,-35,false,true,true,607970.0,193648,0,0,195346
1210,ARM_NEAR_X,0x000D3CB4,U16_BE,BODY_PROGRESSION,607970.0,15685,47954,48405,48319,15633,15650,-86,-32686,-32772,32269,-35,false,true,true,607970.0,193648,0,0,195346
1211,ARM_CORE,0x000D3992,U16_BE,BODY_PROGRESSION,607836.0,36736,36736,53248,40960,20736,20736,-12288,-20224,-32512,0,-16000,false,true,true,607836.0,0,0,0,2048
1212,ARM_NEAR_X,0x000D3D3A,U16_BE,BODY_PROGRESSION,607836.0,36736,36736,53248,40960,20736,20736,-12288,-20224,-32512,0,-16000,false,true,true,607836.0,0,0,0,2048
1213,ARM_CORE,0x000D3D3A,U16_BE,BODY_PROGRESSION,607836.0,36736,36736,53248,40960,20736,20736,-12288,-20224,-32512,0,-16000,false,true,true,607836.0,0,0,0,2048
1214,ARM_CORE,0x000D3C68,U16_BE,BODY_PROGRESSION,604943.0,16121,48755,16153,48493,48743,16010,32340,250,32590,32634,-111,true,false,true,604943.0,130338,0,0,194740
1215,ARM_NEAR_X,0x000D3C68,U16_BE,BODY_PROGRESSION,604941.0,16122,48755,16153,48493,48743,16010,32340,250,32590,32633,-112,true,false,true,604941.0,130332,0,0,194730
1216,ARM_CORE,0x000D3C44,U16_BE,BODY_PROGRESSION,604774.0,15559,48194,15605,47933,48185,15453,32328,252,32580,32635,-106,true,false,true,604774.0,130346,0,0,194742
1217,ARM_NEAR_X,0x000D3C44,U16_BE,BODY_PROGRESSION,604772.0,15560,48194,15605,47933,48185,15453,32328,252,32580,32634,-107,true,false,true,604772.0,130340,0,0,194732
1218,ARM_CORE,0x000D3DC0,U16_BE,BODY_PROGRESSION,604692.0,15558,48604,15606,47947,48184,15452,32341,237,32578,33046,-106,true,false,true,604692.0,132812,0,0,195556
1219,ARM_NEAR_X,0x000D3DC0,U16_BE,BODY_PROGRESSION,604692.0,15558,48604,15606,47947,48184,15452,32341,237,32578,33046,-106,true,false,true,604692.0,132812,0,0,195556
1220,ARM_CORE,0x000D38CC,U16_BE,BODY_PROGRESSION,604304.0,16165,48525,16073,16185,48641,16185,112,32456,32568,32360,20,true,false,true,604304.0,129632,0,0,194832
1221,ARM_CORE,0x000D38A8,U16_BE,BODY_PROGRESSION,604117.5,15620,47969,15521,15636,48078,15636,115,32442,32557,32349,16,true,false,true,604117.5,129582,0,0,194798
1222,ARM_CORE,0x000D3C3C,U16_BE,BODY_PROGRESSION,600125.0,15994,48770,15928,16009,48284,15892,81,32275,32356,32776,-102,true,false,true,600125.0,131872,0,0,194160
1223,ARM_CORE,0x000D3DD4,U16_BE,BODY_PROGRESSION,600125.0,15994,49034,15928,16009,48284,15892,81,32275,32356,33040,-102,true,false,true,600125.0,133456,0,0,194688
1224,ARM_NEAR_X,0x000D3C3C,U16_BE,BODY_PROGRESSION,600029.0,15999,48770,15932,16009,48284,15892,77,32275,32352,32771,-107,true,false,true,600029.0,131842,0,0,194094
1225,ARM_NEAR_X,0x000D3DD4,U16_BE,BODY_PROGRESSION,600029.0,15999,49034,15932,16009,48284,15892,77,32275,32352,33035,-107,true,false,true,600029.0,133426,0,0,194622
1226,ARM_CORE,0x000D3C60,U16_BE,BODY_PROGRESSION,599947.0,16540,49315,16487,16556,48835,16441,69,32279,32348,32775,-99,true,false,true,599947.0,131862,0,0,194150
1227,ARM_NEAR_X,0x000D3C60,U16_BE,BODY_PROGRESSION,599855.0,16543,49315,16491,16556,48835,16441,65,32279,32344,32772,-102,true,false,true,599855.0,131844,0,0,194104
1228,ARM_CORE,0x000D3AC2,U16_BE,BODY_PROGRESSION,599138.0,63402,28779,7010,14871,43380,14007,7861,28509,36370,-34623,-49395,true,false,true,599138.0,68904,0,0,-180434
1229,ARM_CORE,0x000D5FB8,U16_BE,BODY_PROGRESSION,596480.0,47616,48128,63488,1536,48128,47616,-61952,46592,-15360,512,0,false,false,false,596480.0,2048,0,0,248832
1230,ARM_CORE,0x000D60F0,U16_BE,BODY_PROGRESSION,596480.0,47616,1536,63488,1536,48128,47616,-61952,46592,-15360,-46080,0,false,false,false,596480.0,277504,0,0,339968
1231,ARM_NEAR_X,0x000D3C82,U16_BE,BODY_PROGRESSION,596367.0,25990,37150,24330,51647,56066,28743,27317,4419,31736,11160,2753,true,false,true,596367.0,76966,0,0,127240
1232,ARM_CORE,0x000D3C82,U16_BE,BODY_PROGRESSION,596367.0,25990,37150,24330,51647,56066,28743,27317,4419,31736,11160,2753,true,false,true,596367.0,76966,0,0,127240
1233,ARM_CORE,0x000D395E,U16_BE,BODY_PROGRESSION,594972.5,37939,53408,60519,49651,28122,18701,-10868,-21529,-32397,15469,-19238,false,true,true,594972.5,73972,0,0,6622
1234,ARM_CORE,0x000D5E82,U16_BE,BODY_PROGRESSION,592815.0,0,0,38916,5126,3078,38916,-33790,-2048,-35838,0,38916,false,true,true,592815.0,-71676,0,0,-167976
1235,ARM_CORE,0x000D5F2A,U16_BE,BODY_PROGRESSION,592815.0,38916,0,38916,5126,3078,0,-33790,-2048,-35838,-38916,-38916,false,true,true,592815.0,83988,0,0,-90144
1236,ARM_CORE,0x000D5F7A,U16_BE,BODY_PROGRESSION,592815.0,38916,5122,38916,5126,3078,0,-33790,-2048,-35838,-33794,-38916,false,true,true,592815.0,61432,0,0,-100388
1237,ARM_CORE,0x000D3F50,U16_BE,BODY_PROGRESSION,591001.0,0,48984,1981,37544,38229,41571,35563,685,36248,48984,41571,true,false,true,591001.0,134304,0,0,-89608
1238,ARM_NEAR_X,0x000D3F50,U16_BE,BODY_PROGRESSION,591001.0,0,48983,1981,37544,38229,41571,35563,685,36248,48983,41571,true,false,true,591001.0,134298,0,0,-89610
1239,ARM_CORE,0x000D3C5A,U16_BE,BODY_PROGRESSION,587929.0,48858,58655,52910,45733,19110,18657,-7177,-26623,-33800,9797,-30201,false,true,true,587929.0,57876,0,0,-86814
1240,ARM_CORE,0x000D6008,U16_BE,BODY_PROGRESSION,579968.0,59136,48128,64256,1536,48128,47616,-62720,46592,-16128,-11008,-11520,false,false,false,579968.0,20992,0,0,180736
1241,ARM_CORE,0x000D5EC0,U16_BE,BODY_PROGRESSION,572288.0,47616,48128,63488,1536,47360,59136,-61952,45824,-16128,512,11520,false,false,false,572288.0,-19456,0,0,156672
1242,ARM_CORE,0x000D60A8,U16_BE,BODY_PROGRESSION,571264.0,63488,48128,64256,1536,48128,47616,-62720,46592,-16128,-15360,-15872,false,false,false,571264.0,29696,0,0,154624
1243,ARM_CORE,0x000D5D8E,U16_BE,BODY_PROGRESSION,568080.0,8312,38720,8312,37376,38720,8312,29064,1344,30408,30408,0,true,false,true,568080.0,121632,0,0,182448
1244,ARM_CORE,0x000D601E,U16_BE,BODY_PROGRESSION,567570.0,0,0,8312,37376,38720,255,29064,1344,30408,0,255,true,false,true,567570.0,76930,0,0,119592
1245,ARM_CORE,0x000D3F64,U16_BE,BODY_PROGRESSION,565596.5,0,48984,5967,40619,41106,43718,34652,487,35139,48984,43718,true,false,true,565596.5,124256,0,0,-111220
1246,ARM_NEAR_X,0x000D3F64,U16_BE,BODY_PROGRESSION,565596.5,0,48983,5967,40619,41106,43718,34652,487,35139,48983,43718,true,false,true,565596.5,124250,0,0,-111222
1247,ARM_CORE,0x000D5F68,U16_BE,BODY_PROGRESSION,564736.0,63488,48128,63488,1536,48128,47616,-61952,46592,-15360,-15360,-15872,false,false,false,564736.0,29696,0,0,151552
1248,ARM_CORE,0x000D5FF6,U16_BE,BODY_PROGRESSION,560305.5,38656,8312,0,56312,255,37440,56312,-56057,255,-30344,-1216,false,false,false,560305.5,135058,0,0,276208
1249,ARM_CORE,0x000D3896,U16_BE,BODY_PROGRESSION,560214.5,5889,19733,33030,30868,2869,8764,-2162,-27999,-30161,13844,2875,false,true,true,560214.5,83354,0,0,125332
1250,ARM_CORE,0x000D3634,U16_BE,BODY_PROGRESSION,559623.5,15141,47895,47822,46634,14351,47468,-1188,-32283,-33471,32754,32327,false,true,true,559623.5,133450,0,0,-59224
1251,ARM_CORE,0x000D3978,U16_BE,BODY_PROGRESSION,557047.5,0,0,65535,0,0,0,-65535,0,-65535,0,0,false,false,false,557047.5,0,0,0,262140
1252,ARM_CORE,0x000D3D20,U16_BE,BODY_PROGRESSION,557047.5,0,0,65535,65535,0,0,0,-65535,-65535,0,0,false,false,false,557047.5,0,0,0,262140
1253,ARM_NEAR_X,0x000D3D20,U16_BE,BODY_PROGRESSION,557047.5,0,0,65535,65535,0,0,0,-65535,-65535,0,0,false,false,false,557047.5,0,0,0,262140
1254,ARM_CORE,0x000D5BE4,U16_BE,BODY_PROGRESSION,557047.5,65535,65535,0,0,65535,65535,0,65535,65535,0,0,false,false,false,557047.5,0,0,0,262140
1255,ARM_CORE,0x000D5BE6,U16_BE,BODY_PROGRESSION,557047.5,65535,65535,0,0,65535,65535,0,65535,65535,0,0,false,false,false,557047.5,0,0,0,262140
1256,ARM_CORE,0x000D5BEC,U16_BE,BODY_PROGRESSION,557047.5,65535,65535,0,0,65535,65535,0,65535,65535,0,0,false,false,false,557047.5,0,0,0,262140
1257,ARM_CORE,0x000D5C6C,U16_BE,BODY_PROGRESSION,557047.5,65535,65534,0,0,65535,65535,0,65535,65535,-1,0,false,false,false,557047.5,6,0,0,262142
1258,ARM_NEAR_X,0x000D3D22,U16_BE,BODY_PROGRESSION,557032.0,2,2,65534,65535,2,2,1,-65533,-65532,0,0,false,false,false,557032.0,0,0,0,262132
1259,ARM_CORE,0x000D3D22,U16_BE,BODY_PROGRESSION,557032.0,2,2,65534,65535,2,2,1,-65533,-65532,0,0,false,false,false,557032.0,0,0,0,262132
1260,ARM_CORE,0x000D397A,U16_BE,BODY_PROGRESSION,557022.0,2,1,65534,2,2,2,-65532,0,-65532,-1,0,false,false,false,557022.0,6,0,0,262130
1261,ARM_NEAR_X,0x000D3DA0,U32_BE,AUTO_AIM_DOWN,553796,3212831056,3212738804,3212828303,3212835900,3212835463,3212835321,7597,-437,7160,-92252,4265,false,false,false,56700.0,553796,0,0,180772
1262,ARM_CORE,0x000D3DA0,U32_BE,AUTO_AIM_DOWN,553706,3212831041,3212738804,3212828376,3212835900,3212835463,3212835321,7524,-437,7087,-92237,4280,false,false,false,56049.5,553706,0,0,180330
1263,ARM_CORE,0x000D5BAC,U16_BE,BODY_PROGRESSION,551679.5,65224,65414,399,348,65246,65209,-51,64898,64847,190,-15,false,false,false,551679.5,1066,0,0,259852
1264,ARM_CORE,0x000D5FE0,U16_BE,BODY_PROGRESSION,550400.0,48128,64256,1536,63488,47616,48128,61952,-15872,46080,16128,0,false,false,false,550400.0,97792,0,0,280064
1265,ARM_CORE,0x000D38EE,U16_BE,BODY_PROGRESSION,548923.0,33288,47064,26239,29227,58357,61150,2988,29130,32118,13776,27862,true,false,true,548923.0,21966,0,0,-66872
1266,ARM_CORE,0x000D60C8,U16_BE,BODY_PROGRESSION,548864.0,48128,63488,1536,63488,47616,47360,61952,-15872,46080,15360,-768,false,false,false,548864.0,91648,0,0,272384
1267,ARM_CORE,0x000D3722,U16_BE,BODY_PROGRESSION,547857.5,35686,8681,46106,27220,16037,13952,-18886,-11183,-30069,-27005,-21734,false,true,true,547857.5,79264,0,0,414
1268,ARM_CORE,0x000D3914,U16_BE,BODY_PROGRESSION,547799.5,48314,15597,48390,48348,15335,15642,-42,-33013,-33055,-32717,-32672,false,true,true,547799.5,66048,0,0,-63722
1269,ARM_CORE,0x000D38C0,U16_BE,BODY_PROGRESSION,547591.0,48852,16093,48919,48669,15909,16180,-250,-32760,-33010,-32759,-32672,false,true,true,547591.0,66060,0,0,-63818
1270,ARM_CORE,0x000D389C,U16_BE,BODY_PROGRESSION,547522.0,48297,15537,48370,48123,15364,15632,-247,-32759,-33006,-32760,-32665,false,true,true,547522.0,66056,0,0,-63776
1271,ARM_CORE,0x000D5C86,U16_BE,BODY_PROGRESSION,546923.0,24359,14923,33753,26869,5027,21029,-6884,-21842,-28726,-9436,-3330,false,true,true,546923.0,50876,0,0,107136
1272,ARM_CORE,0x000D5E76,U16_BE,BODY_PROGRESSION,544616.0,0,23752,0,25304,28792,0,25304,3488,28792,23752,0,true,false,true,544616.0,105088,0,0,162672
1273,ARM_CORE,0x000D3908,U16_BE,BODY_PROGRESSION,543792.0,48190,48317,48407,48032,15637,15651,-375,-32395,-32770,127,-32539,false,true,true,543792.0,790,0,0,-128978
1274,ARM_NEAR_X,0x000D3CBC,U16_BE,BODY_PROGRESSION,543537.5,15353,48200,15469,15628,48306,48315,159,32678,32837,32847,32962,true,false,true,543537.5,65676,0,0,-66654
1275,ARM_CORE,0x000D3CBC,U16_BE,BODY_PROGRESSION,543537.5,15353,48200,15469,15628,48306,48315,159,32678,32837,32847,32962,true,false,true,543537.5,65676,0,0,-66654
1276,ARM_CORE,0x000D36B4,U16_BE,BODY_PROGRESSION,541168.0,47668,15008,47745,15240,15095,15272,-32505,-145,-32650,-32660,-32396,false,true,true,541168.0,66022,0,0,-63248
1277,ARM_CORE,0x000D5D80,U16_BE,BODY_PROGRESSION,535619.0,64550,1536,64550,1536,1536,64550,-63014,0,-63014,-63014,0,false,false,false,535619.0,252056,0,0,378084
1278,ARM_CORE,0x000D394C,U16_BE,BODY_PROGRESSION,534412.0,15519,15536,15313,15566,47635,48421,253,32069,32322,17,32902,true,false,true,534412.0,-1538,0,0,-133894
1279,ARM_CORE,0x000D3A72,U16_BE,BODY_PROGRESSION,533702.0,62915,13411,58691,759,29491,63824,-57932,28732,-29200,-49504,909,false,false,false,533702.0,228358,0,0,323464
1280,ARM_CORE,0x000D3AB2,U16_BE,BODY_PROGRESSION,533674.0,62917,13414,58690,762,29494,63823,-57928,28732,-29196,-49503,906,false,false,false,533674.0,228360,0,0,323470
1281,ARM_CORE,0x000D5EE8,U16_BE,BODY_PROGRESSION,531584.0,48128,64533,1536,63488,59136,47360,61952,-4352,57600,16405,-768,false,false,false,531584.0,74878,0,0,274474
1282,ARM_NEAR_X,0x000D3DEA,U16_BE,BODY_PROGRESSION,530983.0,55552,58586,50245,17401,15971,1114,-32844,-1430,-34274,3034,-54438,false,true,true,530983.0,-11510,0,0,-292340
1283,ARM_CORE,0x000D394E,U16_BE,BODY_PROGRESSION,530004.5,24349,9434,51379,7130,62464,27703,-44249,55334,11085,-14915,3354,false,false,false,530004.5,159012,0,0,224334
1284,ARM_CORE,0x000D6140,U16_BE,BODY_PROGRESSION,526592.0,63488,1536,63488,1536,1536,63488,-61952,0,-61952,-61952,0,false,false,false,526592.0,247808,0,0,371712
1285,ARM_CORE,0x000D6168,U16_BE,BODY_PROGRESSION,526592.0,1536,63488,1536,63488,63488,1536,61952,0,61952,61952,0,false,false,false,526592.0,247808,0,0,371712
1286,ARM_CORE,0x000D6190,U16_BE,BODY_PROGRESSION,526592.0,63488,1536,63488,1536,1536,63488,-61952,0,-61952,-61952,0,false,false,false,526592.0,247808,0,0,371712
1287,ARM_CORE,0x000D61B8,U16_BE,BODY_PROGRESSION,526592.0,1536,63488,1536,63488,63488,1536,61952,0,61952,61952,0,false,false,false,526592.0,247808,0,0,371712
1288,ARM_CORE,0x000D61E0,U16_BE,BODY_PROGRESSION,526592.0,63488,1536,63488,1536,1536,63488,-61952,0,-61952,-61952,0,false,false,false,526592.0,247808,0,0,371712
1289,ARM_CORE,0x000D3C42,U16_BE,BODY_PROGRESSION,519592.5,33022,39193,63555,4236,27498,42778,-59319,23262,-36057,6171,9756,false,false,false,519592.5,28562,0,0,171570
1290,ARM_CORE,0x000D363A,U16_BE,BODY_PROGRESSION,518708.0,51290,51794,43008,3408,63952,23632,-39600,60544,20944,504,-27658,false,false,false,518708.0,-28984,0,0,21920
1291,ARM_CORE,0x000D6096,U16_BE,BODY_PROGRESSION,518641.5,15392,8312,0,56312,255,37440,56312,-56057,255,-7080,22048,false,false,false,518641.5,338,0,0,63024
1292,ARM_NEAR_X,0x000D3C3E,U16_BE,BODY_PROGRESSION,512135.0,30375,34506,21483,47084,50751,9463,25601,3667,29268,4131,-20912,true,false,true,512135.0,7190,0,0,-41962
1293,ARM_NEAR_X,0x000D3DD6,U16_BE,BODY_PROGRESSION,512135.0,30375,47342,21483,47084,50751,9463,25601,3667,29268,16967,-20912,true,false,true,512135.0,32862,0,0,-16290
1294,ARM_CORE,0x000D3DEA,U16_BE,BODY_PROGRESSION,509682.0,55565,58586,49095,17401,15971,1114,-31694,-1430,-33124,3021,-54451,false,true,true,509682.0,-11588,0,0,-297070
1295,ARM_CORE,0x000D5C74,U16_BE,BODY_PROGRESSION,506709.0,41956,63348,59898,49046,34104,44224,-10852,-14942,-25794,21392,2268,false,true,true,506709.0,139520,0,0,127816
1296,ARM_CORE,0x000D613E,U16_BE,BODY_PROGRESSION,506636.0,0,46824,0,53216,17016,0,53216,-36200,17016,46824,0,false,false,false,506636.0,246912,0,0,306512
1297,ARM_CORE,0x000D6070,U16_BE,BODY_PROGRESSION,506112.0,64533,47616,1536,59136,48128,64533,57600,-11008,46592,-16917,0,false,false,false,506112.0,68692,0,0,264234
1298,ARM_CORE,0x000D3902,U16_BE,BODY_PROGRESSION,503289.0,28167,38364,9065,56616,827,49289,47551,-55789,-8238,10197,21122,false,false,false,503289.0,73618,0,0,74574
1299,ARM_CORE,0x000D61E6,U16_BE,BODY_PROGRESSION,500496.0,0,20024,0,24072,26568,0,24072,2496,26568,20024,0,true,false,true,500496.0,93184,0,0,146320
1300,CAMERA_NEAR,0x00079946,U16_BE,BODY_PROGRESSION,496986.0,8957,22533,8721,12881,36853,27675,4160,23972,28132,13576,18718,true,false,true,496986.0,45508,0,0,-10064
1301,ARM_CORE,0x000D36D6,U16_BE,BODY_PROGRESSION,496589.0,47209,39960,2630,4838,32132,18548,2208,27294,29502,-7249,-28661,true,false,true,496589.0,-12670,0,0,-96782
1302,ARM_CORE,0x000D5EAE,U16_BE,BODY_PROGRESSION,496464.0,38656,8312,42816,56312,0,37440,13496,-56312,-42816,-30344,-1216,false,false,false,496464.0,135568,0,0,276208
1303,ARM_CORE,0x000D5DD0,U16_BE,BODY_PROGRESSION,494848.0,47616,1536,63488,1536,1536,63488,-61952,0,-61952,-46080,15872,false,false,false,494848.0,152576,0,0,212992
1304,ARM_CORE,0x000D5E20,U16_BE,BODY_PROGRESSION,494848.0,47616,1536,63488,1536,1536,63488,-61952,0,-61952,-46080,15872,false,false,false,494848.0,152576,0,0,212992
1305,ARM_CORE,0x000D5E70,U16_BE,BODY_PROGRESSION,494848.0,47616,1536,63488,1536,1536,63488,-61952,0,-61952,-46080,15872,false,false,false,494848.0,152576,0,0,212992
1306,ARM_CORE,0x000D5D3E,U16_BE,BODY_PROGRESSION,494524.0,12288,38720,12288,37376,38720,12288,25088,1344,26432,26432,0,true,false,true,494524.0,105728,0,0,158592
1307,ARM_CORE,0x000D5FA6,U16_BE,BODY_PROGRESSION,494296.5,38656,61272,42816,56312,255,37440,13496,-56057,-42561,22616,-1216,false,false,false,494296.5,210066,0,0,259732
1308,ARM_NEAR_X,0x000D3E46,U16_BE,BODY_PROGRESSION,493979.5,58041,50141,28824,12810,3523,59766,-16014,-9287,-25301,-7900,1725,false,true,true,493979.5,121386,0,0,103204
1309,CAMERA_NEAR,0x0007997A,U16_BE,BODY_PROGRESSION,493626.0,29572,40275,31889,64811,6177,2499,32922,-58634,-25712,10703,-27073,false,false,false,493626.0,56862,0,0,39358
1310,ARM_CORE,0x000D618E,U16_BE,BODY_PROGRESSION,493376.0,0,52648,0,57320,53216,0,57320,-4104,53216,52648,0,false,false,false,493376.0,211728,0,0,334576
1311,ARM_CORE,0x000D5F66,U16_BE,BODY_PROGRESSION,490892.0,0,38720,0,50336,8312,0,50336,-42024,8312,38720,0,false,false,false,490892.0,215696,0,0,278784
1312,ARM_CORE,0x000D5D98,U16_BE,BODY_PROGRESSION,489600.0,1536,59136,1536,59136,59136,1536,57600,0,57600,57600,0,false,false,false,489600.0,230400,0,0,345600
1313,ARM_CORE,0x000D5EE6,U16_BE,BODY_PROGRESSION,489036.0,8312,255,61272,0,42816,56312,-61272,42816,-18456,-8057,48000,false,false,false,489036.0,21350,0,0,-122798
1314,ARM_CORE,0x000D6006,U16_BE,BODY_PROGRESSION,488620.0,42816,19792,0,58672,8312,0,58672,-50360,8312,-23024,-42816,false,false,false,488620.0,29424,0,0,-61792
1315,ARM_CORE,0x000D5D76,U16_BE,BODY_PROGRESSION,486395.5,65535,8312,65535,8312,8312,65535,-57223,0,-57223,-57223,0,false,false,false,486395.5,228892,0,0,343338
1316,ARM_CORE,0x000D5F56,U16_BE,BODY_PROGRESSION,485976.5,42816,27832,42816,56312,255,37440,13496,-56057,-42561,-14984,-5376,false,false,false,485976.5,104338,0,0,211188
1317,ARM_CORE,0x000D3A0C,U32_BE,AUTO_AIM_DOWN,480514,1065342770,1065258648,1065348512,1065341987,1065330685,1065342794,-6525,-11302,-17827,-84122,24,false,true,true,350826.5,480514,0,0,239360
1318,ARM_CORE,0x000D5EFE,U16_BE,BODY_PROGRESSION,478896.0,38656,17016,38784,56312,0,25632,17528,-56312,-38784,-21640,-13024,false,false,false,478896.0,94544,0,0,164336
1319,ARM_CORE,0x000D5D6E,U16_BE,BODY_PROGRESSION,478652.0,0,56312,0,56312,56312,0,56312,0,56312,56312,0,false,false,false,478652.0,225248,0,0,337872
1320,ARM_NEAR_X,0x000D3E16,U16_BE,BODY_PROGRESSION,477928.0,9961,57311,63057,10618,48121,21990,-52439,37503,-14936,47350,12029,false,false,false,477928.0,183722,0,0,208224
1321,ARM_CORE,0x000D3706,U16_BE,BODY_PROGRESSION,476100.0,43594,44392,32474,64844,5242,4058,32370,-59602,-27232,798,-39536,false,false,false,476100.0,2420,0,0,-76284
1322,ARM_CORE,0x000D3A1A,U16_BE,BODY_PROGRESSION,474481.5,11587,16840,52633,32997,27352,5761,-19636,-5645,-25281,5253,-5826,false,true,true,474481.5,30384,0,0,65022
1323,ARM_NEAR_X,0x000D3E56,U16_BE,BODY_PROGRESSION,471921.0,8608,56032,62195,10797,46049,17528,-51398,35252,-16146,47424,8920,false,false,false,471921.0,191822,0,0,229080
1324,ARM_CORE,0x000D3A32,U16_BE,BODY_PROGRESSION,470287.0,36289,64105,32562,58640,5540,26199,26078,-53100,-27022,27816,-10090,false,false,false,470287.0,208214,0,0,187312
