frame,event,mode,gate_enabled,armed,stable_count,invalid_count,screen_x,screen_x_copy,raw_horizontal,normalized,camera_reference_loaded,camera_max_delta,arm_ready,camera_ready,gate_ready,blocker
5160,SAMPLE,ARM_ONLY,true,false,1735,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5170,SAMPLE,ARM_ONLY,true,false,1745,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5180,SAMPLE,ARM_ONLY,true,false,1755,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5190,SAMPLE,ARM_ONLY,true,false,1765,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5200,SAMPLE,ARM_ONLY,true,false,1775,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5210,SAMPLE,ARM_ONLY,true,false,1785,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5220,SAMPLE,ARM_ONLY,true,false,1795,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5230,SAMPLE,ARM_ONLY,true,false,1805,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5240,SAMPLE,ARM_ONLY,true,false,1815,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5250,SAMPLE,ARM_ONLY,true,false,1825,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5260,SAMPLE,ARM_ONLY,true,false,1835,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5270,SAMPLE,ARM_ONLY,true,false,1845,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5280,SAMPLE,ARM_ONLY,true,false,1855,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5290,SAMPLE,ARM_ONLY,true,false,1865,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5300,SAMPLE,ARM_ONLY,true,false,1875,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5310,SAMPLE,ARM_ONLY,true,false,1885,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5320,SAMPLE,ARM_ONLY,true,false,1895,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5330,SAMPLE,ARM_ONLY,true,false,1905,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5340,SAMPLE,ARM_ONLY,true,false,1915,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5350,SAMPLE,ARM_ONLY,true,false,1925,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5360,SAMPLE,ARM_ONLY,true,false,1935,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5370,SAMPLE,ARM_ONLY,true,false,1945,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5380,SAMPLE,ARM_ONLY,true,false,1955,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5390,SAMPLE,ARM_ONLY,true,false,1965,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5400,SAMPLE,ARM_ONLY,true,false,1975,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5410,SAMPLE,ARM_ONLY,true,false,1985,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5420,SAMPLE,ARM_ONLY,true,false,1995,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5430,SAMPLE,ARM_ONLY,true,false,2005,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5440,SAMPLE,ARM_ONLY,true,false,2015,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5450,SAMPLE,ARM_ONLY,true,false,2025,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5460,SAMPLE,ARM_ONLY,true,false,2035,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5470,SAMPLE,ARM_ONLY,true,false,2045,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5480,SAMPLE,ARM_ONLY,true,false,2055,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5490,SAMPLE,ARM_ONLY,true,false,2065,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5500,SAMPLE,ARM_ONLY,true,false,2075,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5510,SAMPLE,ARM_ONLY,true,false,2085,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5520,SAMPLE,ARM_ONLY,true,false,2095,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5530,SAMPLE,ARM_ONLY,true,false,2105,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5540,SAMPLE,ARM_ONLY,true,false,2115,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5550,SAMPLE,ARM_ONLY,true,false,2125,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5560,SAMPLE,ARM_ONLY,true,false,2135,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5570,SAMPLE,ARM_ONLY,true,false,2145,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5580,SAMPLE,ARM_ONLY,true,false,2155,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5590,SAMPLE,ARM_ONLY,true,false,2165,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5600,SAMPLE,ARM_ONLY,true,false,2175,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5610,SAMPLE,ARM_ONLY,true,false,2185,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5620,SAMPLE,ARM_ONLY,true,false,2195,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5630,SAMPLE,ARM_ONLY,true,false,2205,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5640,SAMPLE,ARM_ONLY,true,false,2215,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5650,SAMPLE,ARM_ONLY,true,false,2225,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5660,SAMPLE,ARM_ONLY,true,false,2235,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5670,SAMPLE,ARM_ONLY,true,false,2245,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5680,SAMPLE,ARM_ONLY,true,false,2255,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5690,SAMPLE,ARM_ONLY,true,false,2265,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5700,SAMPLE,ARM_ONLY,true,false,2275,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5710,SAMPLE,ARM_ONLY,true,false,2285,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5720,SAMPLE,ARM_ONLY,true,false,2295,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5730,SAMPLE,ARM_ONLY,true,false,2305,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5740,SAMPLE,ARM_ONLY,true,false,2315,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5750,SAMPLE,ARM_ONLY,true,false,2325,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5760,SAMPLE,ARM_ONLY,true,false,2335,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5770,SAMPLE,ARM_ONLY,true,false,2345,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5780,SAMPLE,ARM_ONLY,true,false,2355,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5790,SAMPLE,ARM_ONLY,true,false,2365,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5800,SAMPLE,ARM_ONLY,true,false,2375,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5810,SAMPLE,ARM_ONLY,true,false,2385,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5820,SAMPLE,ARM_ONLY,true,false,2395,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5830,SAMPLE,ARM_ONLY,true,false,2405,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5840,SAMPLE,ARM_ONLY,true,false,2415,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5850,SAMPLE,ARM_ONLY,true,false,2425,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5860,SAMPLE,ARM_ONLY,true,false,2435,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5870,SAMPLE,ARM_ONLY,true,false,2445,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5880,SAMPLE,ARM_ONLY,true,false,2455,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5890,SAMPLE,ARM_ONLY,true,false,2465,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5900,SAMPLE,ARM_ONLY,true,false,2475,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5910,SAMPLE,ARM_ONLY,true,false,2485,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5920,SAMPLE,ARM_ONLY,true,false,2495,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5930,SAMPLE,ARM_ONLY,true,false,2505,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5940,SAMPLE,ARM_ONLY,true,false,2515,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5950,SAMPLE,ARM_ONLY,true,false,2525,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5960,SAMPLE,ARM_ONLY,true,false,2535,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5970,SAMPLE,ARM_ONLY,true,false,2545,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5980,SAMPLE,ARM_ONLY,true,false,2555,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
5990,SAMPLE,ARM_ONLY,true,false,2565,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6000,SAMPLE,ARM_ONLY,true,false,2575,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6010,SAMPLE,ARM_ONLY,true,false,2585,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6020,SAMPLE,ARM_ONLY,true,false,2595,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6030,SAMPLE,ARM_ONLY,true,false,2605,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6040,SAMPLE,ARM_ONLY,true,false,2615,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6050,SAMPLE,ARM_ONLY,true,false,2625,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6060,SAMPLE,ARM_ONLY,true,false,2635,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6070,SAMPLE,ARM_ONLY,true,false,2645,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6080,SAMPLE,ARM_ONLY,true,false,2655,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6090,SAMPLE,ARM_ONLY,true,false,2665,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6100,SAMPLE,ARM_ONLY,true,false,2675,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6110,SAMPLE,ARM_ONLY,true,false,2685,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6120,SAMPLE,ARM_ONLY,true,false,2695,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6130,SAMPLE,ARM_ONLY,true,false,2705,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6140,SAMPLE,ARM_ONLY,true,false,2715,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6150,SAMPLE,ARM_ONLY,true,false,2725,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6160,SAMPLE,ARM_ONLY,true,false,2735,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6170,SAMPLE,ARM_ONLY,true,false,2745,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6180,SAMPLE,ARM_ONLY,true,false,2755,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6190,SAMPLE,ARM_ONLY,true,false,2765,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6200,SAMPLE,ARM_ONLY,true,false,2775,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6210,SAMPLE,ARM_ONLY,true,false,2785,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6220,SAMPLE,ARM_ONLY,true,false,2795,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6230,SAMPLE,ARM_ONLY,true,false,2805,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6240,SAMPLE,ARM_ONLY,true,false,2815,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6250,SAMPLE,ARM_ONLY,true,false,2825,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6260,SAMPLE,ARM_ONLY,true,false,2835,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6270,SAMPLE,ARM_ONLY,true,false,2845,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6280,SAMPLE,ARM_ONLY,true,false,2855,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6290,SAMPLE,ARM_ONLY,true,false,2865,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6300,SAMPLE,ARM_ONLY,true,false,2875,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6310,SAMPLE,ARM_ONLY,true,false,2885,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6320,SAMPLE,ARM_ONLY,true,false,2895,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6330,SAMPLE,ARM_ONLY,true,false,2905,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6340,SAMPLE,ARM_ONLY,true,false,2915,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6350,SAMPLE,ARM_ONLY,true,false,2925,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6360,SAMPLE,ARM_ONLY,true,false,2935,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6370,SAMPLE,ARM_ONLY,true,false,2945,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6380,SAMPLE,ARM_ONLY,true,false,2955,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6390,SAMPLE,ARM_ONLY,true,false,2965,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6400,SAMPLE,ARM_ONLY,true,false,2975,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6410,SAMPLE,ARM_ONLY,true,false,2985,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6420,SAMPLE,ARM_ONLY,true,false,2995,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6430,SAMPLE,ARM_ONLY,true,false,3005,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6440,SAMPLE,ARM_ONLY,true,false,3015,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6450,SAMPLE,ARM_ONLY,true,false,3025,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6460,SAMPLE,ARM_ONLY,true,false,3035,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6470,SAMPLE,ARM_ONLY,true,false,3045,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6480,SAMPLE,ARM_ONLY,true,false,3055,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6490,SAMPLE,ARM_ONLY,true,false,3065,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6500,SAMPLE,ARM_ONLY,true,false,3075,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6510,SAMPLE,ARM_ONLY,true,false,3085,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6520,SAMPLE,ARM_ONLY,true,false,3095,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6530,SAMPLE,ARM_ONLY,true,false,3105,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6540,SAMPLE,ARM_ONLY,true,false,3115,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6550,SAMPLE,ARM_ONLY,true,false,3125,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6560,SAMPLE,ARM_ONLY,true,false,3135,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6570,SAMPLE,ARM_ONLY,true,false,3145,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6580,SAMPLE,ARM_ONLY,true,false,3155,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6590,SAMPLE,ARM_ONLY,true,false,3165,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6600,SAMPLE,ARM_ONLY,true,false,3175,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6610,SAMPLE,ARM_ONLY,true,false,3185,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6620,SAMPLE,ARM_ONLY,true,false,3195,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6630,SAMPLE,ARM_ONLY,true,false,3205,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6640,SAMPLE,ARM_ONLY,true,false,3215,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6650,SAMPLE,ARM_ONLY,true,false,3225,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6660,SAMPLE,ARM_ONLY,true,false,3235,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6670,SAMPLE,ARM_ONLY,true,false,3245,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6680,SAMPLE,ARM_ONLY,true,false,3255,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6690,SAMPLE,ARM_ONLY,true,false,3265,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6700,SAMPLE,ARM_ONLY,true,false,3275,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6710,SAMPLE,ARM_ONLY,true,false,3285,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6720,SAMPLE,ARM_ONLY,true,false,3295,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6730,SAMPLE,ARM_ONLY,true,false,3305,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6740,SAMPLE,ARM_ONLY,true,false,3315,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6750,SAMPLE,ARM_ONLY,true,false,3325,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6760,SAMPLE,ARM_ONLY,true,false,3335,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6770,SAMPLE,ARM_ONLY,true,false,3345,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6780,SAMPLE,ARM_ONLY,true,false,3355,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6790,SAMPLE,ARM_ONLY,true,false,3365,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6800,SAMPLE,ARM_ONLY,true,false,3375,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6810,SAMPLE,ARM_ONLY,true,false,3385,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6820,SAMPLE,ARM_ONLY,true,false,3395,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6830,SAMPLE,ARM_ONLY,true,false,3405,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6840,SAMPLE,ARM_ONLY,true,false,3415,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6850,SAMPLE,ARM_ONLY,true,false,3425,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6860,SAMPLE,ARM_ONLY,true,false,3435,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6870,SAMPLE,ARM_ONLY,true,false,3445,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6880,SAMPLE,ARM_ONLY,true,false,3455,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6890,SAMPLE,ARM_ONLY,true,false,3465,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6900,SAMPLE,ARM_ONLY,true,false,3475,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6910,SAMPLE,ARM_ONLY,true,false,3485,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6920,SAMPLE,ARM_ONLY,true,false,3495,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6930,SAMPLE,ARM_ONLY,true,false,3505,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6940,SAMPLE,ARM_ONLY,true,false,3515,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6950,SAMPLE,ARM_ONLY,true,false,3525,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6960,SAMPLE,ARM_ONLY,true,false,3535,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6970,SAMPLE,ARM_ONLY,true,false,3545,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6980,SAMPLE,ARM_ONLY,true,false,3555,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
6990,SAMPLE,ARM_ONLY,true,false,3565,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7000,SAMPLE,ARM_ONLY,true,false,3575,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7010,SAMPLE,ARM_ONLY,true,false,3585,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7020,SAMPLE,ARM_ONLY,true,false,3595,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7030,SAMPLE,ARM_ONLY,true,false,3605,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7040,SAMPLE,ARM_ONLY,true,false,3615,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7050,SAMPLE,ARM_ONLY,true,false,3625,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7060,SAMPLE,ARM_ONLY,true,false,3635,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7070,SAMPLE,ARM_ONLY,true,false,3645,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7080,SAMPLE,ARM_ONLY,true,false,3655,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7090,SAMPLE,ARM_ONLY,true,false,3665,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7100,SAMPLE,ARM_ONLY,true,false,3675,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7110,SAMPLE,ARM_ONLY,true,false,3685,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7120,SAMPLE,ARM_ONLY,true,false,3695,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7130,SAMPLE,ARM_ONLY,true,false,3705,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7140,SAMPLE,ARM_ONLY,true,false,3715,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7150,SAMPLE,ARM_ONLY,true,false,3725,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7160,SAMPLE,ARM_ONLY,true,false,3735,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7170,SAMPLE,ARM_ONLY,true,false,3745,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7180,SAMPLE,ARM_ONLY,true,false,3755,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7190,SAMPLE,ARM_ONLY,true,false,3765,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7200,SAMPLE,ARM_ONLY,true,false,3775,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7210,SAMPLE,ARM_ONLY,true,false,3785,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7220,SAMPLE,ARM_ONLY,true,false,3795,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7230,SAMPLE,ARM_ONLY,true,false,3805,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7240,SAMPLE,ARM_ONLY,true,false,3815,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7250,SAMPLE,ARM_ONLY,true,false,3825,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7260,SAMPLE,ARM_ONLY,true,false,3835,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7270,SAMPLE,ARM_ONLY,true,false,3845,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7280,SAMPLE,ARM_ONLY,true,false,3855,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7290,SAMPLE,ARM_ONLY,true,false,3865,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7300,SAMPLE,ARM_ONLY,true,false,3875,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7310,SAMPLE,ARM_ONLY,true,false,3885,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7320,SAMPLE,ARM_ONLY,true,false,3895,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7330,SAMPLE,ARM_ONLY,true,false,3905,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7340,SAMPLE,ARM_ONLY,true,false,3915,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7350,SAMPLE,ARM_ONLY,true,false,3925,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7360,SAMPLE,ARM_ONLY,true,false,3935,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7370,SAMPLE,ARM_ONLY,true,false,3945,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7380,SAMPLE,ARM_ONLY,true,false,3955,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7390,SAMPLE,ARM_ONLY,true,false,3965,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7400,SAMPLE,ARM_ONLY,true,false,3975,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7410,SAMPLE,ARM_ONLY,true,false,3985,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7420,SAMPLE,ARM_ONLY,true,false,3995,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7430,SAMPLE,ARM_ONLY,true,false,4005,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7440,SAMPLE,ARM_ONLY,true,false,4015,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7450,SAMPLE,ARM_ONLY,true,false,4025,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7460,SAMPLE,ARM_ONLY,true,false,4035,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7470,SAMPLE,ARM_ONLY,true,false,4045,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7480,SAMPLE,ARM_ONLY,true,false,4055,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7490,SAMPLE,ARM_ONLY,true,false,4065,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
7500,SAMPLE,ARM_ONLY,true,false,4075,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
