frame,event,mode,gate_enabled,armed,stable_count,invalid_count,screen_x,screen_x_copy,raw_horizontal,normalized,arm_ready,raw_active,normalized_active,acquisition_ready,gate_ready,blocker
4100,SAMPLE,ARM_AND_ACQUISITION,false,true,0,218,173.51416015625,173.51416015625,70.726486206055,-0.070779800415039,false,true,true,true,false,ARM
4105,SAMPLE,ARM_AND_ACQUISITION,false,true,0,223,173.71977233887,173.71977233887,71.799667358398,-0.071834564208984,false,true,true,true,false,ARM
4110,SAMPLE,ARM_AND_ACQUISITION,false,true,0,228,173.74526977539,173.74526977539,71.935363769531,-0.071978092193604,false,true,true,true,false,ARM
4115,SAMPLE,ARM_AND_ACQUISITION,false,true,0,233,173.75489807129,173.75489807129,71.989555358887,-0.072026252746582,false,true,true,true,false,ARM
4120,SAMPLE,ARM_AND_ACQUISITION,false,true,0,238,173.62258911133,173.62258911133,71.305587768555,-0.071307182312012,false,true,true,true,false,ARM
4125,SAMPLE,ARM_AND_ACQUISITION,false,true,0,243,173.35507202148,173.35507202148,69.919853210449,-0.06996488571167,false,true,true,true,false,ARM
4130,SAMPLE,ARM_AND_ACQUISITION,false,true,0,248,173.05528259277,173.05528259277,68.361190795898,-0.06838321685791,false,true,true,true,false,ARM
4135,SAMPLE,ARM_AND_ACQUISITION,false,true,0,253,172.61514282227,172.61514282227,66.067008972168,-0.066082000732422,false,true,true,true,false,ARM
4140,SAMPLE,ARM_AND_ACQUISITION,false,true,0,258,172.35089111328,172.35089111328,64.686111450195,-0.06469202041626,false,true,true,true,false,ARM
4145,SAMPLE,ARM_AND_ACQUISITION,false,true,0,263,172.11225891113,172.11225891113,63.438800811768,-0.063445568084717,false,true,true,true,false,ARM
4150,SAMPLE,ARM_AND_ACQUISITION,false,true,0,268,171.92199707031,171.92199707031,62.442935943604,-0.062438488006592,false,true,true,true,false,ARM
4155,SAMPLE,ARM_AND_ACQUISITION,false,true,0,273,171.80403137207,171.80403137207,61.822338104248,-0.061815738677979,false,true,true,true,false,ARM
4160,SAMPLE,ARM_AND_ACQUISITION,false,true,0,278,171.89808654785,171.89808654785,62.309917449951,-0.062343120574951,false,true,true,true,false,ARM
4165,SAMPLE,ARM_AND_ACQUISITION,false,true,0,283,172.08297729492,172.08297729492,63.271041870117,-0.063253879547119,false,true,true,true,false,ARM
4170,SAMPLE,ARM_AND_ACQUISITION,false,true,0,288,172.17752075195,172.17752075195,63.762496948242,-0.063781261444092,false,true,true,true,false,ARM
4175,SAMPLE,ARM_AND_ACQUISITION,false,true,0,293,172.26759338379,172.26759338379,64.230407714844,-0.064260482788086,false,true,true,true,false,ARM
4180,SAMPLE,ARM_AND_ACQUISITION,false,true,0,298,172.3429107666,172.3429107666,64.622329711914,-0.064643859863281,false,true,true,true,false,ARM
4185,SAMPLE,ARM_AND_ACQUISITION,false,true,0,303,172.4253692627,172.4253692627,65.049819946289,-0.065075397491455,false,true,true,true,false,ARM
4190,SAMPLE,ARM_AND_ACQUISITION,false,true,0,308,172.49101257324,172.49101257324,65.389205932617,-0.06541109085083,false,true,true,true,false,ARM
4195,SAMPLE,ARM_AND_ACQUISITION,false,true,0,313,172.28395080566,172.28395080566,64.30931854248,-0.064356327056885,false,true,true,true,false,ARM
4200,SAMPLE,ARM_AND_ACQUISITION,false,true,0,318,171.1711730957,171.1711730957,58.510860443115,-0.058507919311523,false,true,true,true,false,ARM
4205,SAMPLE,ARM_AND_ACQUISITION,false,true,0,323,167.34269714355,167.34269714355,38.50110244751,-0.038469791412354,false,true,true,true,false,ARM
4210,SAMPLE,ARM_AND_ACQUISITION,false,true,0,328,160.71949768066,160.71949768066,3.7752621173859,-0.0037150382995605,true,false,false,false,false,ACQUISITION
4215,SAMPLE,ARM_AND_ACQUISITION,false,true,0,2,155.10192871094,155.10192871094,-25.691408157349,0.025670528411865,false,true,true,true,false,ARM
4220,SAMPLE,ARM_AND_ACQUISITION,false,true,0,7,145.34533691406,145.34533691406,-76.667297363281,0.076724171638489,false,true,true,true,false,ARM
4225,SAMPLE,ARM_AND_ACQUISITION,false,true,0,12,134.98495483398,134.98495483398,-130.15740966797,0.11272525787354,false,true,true,true,false,ARM
4230,SAMPLE,ARM_AND_ACQUISITION,false,true,0,17,127.92420959473,127.92420959473,-165.99858093262,0.16675102710724,false,true,true,true,false,ARM
4235,SAMPLE,ARM_AND_ACQUISITION,false,true,0,22,116.31606292725,116.31606292725,-223.44456481934,0.22533082962036,false,true,true,true,false,ARM
4240,SAMPLE,ARM_AND_ACQUISITION,false,true,0,27,107.95240020752,107.95240020752,-263.4719543457,0.26660513877869,false,true,true,true,false,ARM
4245,SAMPLE,ARM_AND_ACQUISITION,false,true,0,32,116.84496307373,116.84496307373,-220.89901733398,0.22269427776337,false,true,true,true,false,ARM
4250,SAMPLE,ARM_AND_ACQUISITION,false,true,0,37,136.3938293457,136.3938293457,-122.9582824707,0.12327170372009,false,true,true,true,false,ARM
4255,SAMPLE,ARM_AND_ACQUISITION,false,true,0,42,150.44972229004,150.44972229004,-50.062980651855,0.067616105079651,false,true,true,true,false,ARM
4260,SAMPLE,ARM_AND_ACQUISITION,false,true,0,47,154.77592468262,154.77592468262,-27.408960342407,0.027348399162292,false,true,true,true,false,ARM
4265,SAMPLE,ARM_AND_ACQUISITION,false,true,3,0,157.88650512695,157.88650512695,-11.092286109924,0.011049628257751,true,true,true,true,true,NONE
4270,SAMPLE,ARM_AND_ACQUISITION,false,true,8,0,158.84390258789,158.84390258789,-6.06782579422,0.0060162544250488,true,true,true,true,true,NONE
4275,SAMPLE,ARM_AND_ACQUISITION,false,true,0,3,159.53228759766,159.53228759766,-2.454845905304,0.0023728609085083,true,false,false,false,false,ACQUISITION
4280,SAMPLE,ARM_AND_ACQUISITION,false,true,0,8,159.81077575684,159.81077575684,-0.99316912889481,0.00093472003936768,true,false,false,false,false,ACQUISITION
4285,SAMPLE,ARM_AND_ACQUISITION,false,true,0,13,134.4914855957,134.4914855957,-132.7008972168,0.1330509185791,false,true,true,true,false,ARM
4290,SAMPLE,ARM_AND_ACQUISITION,false,true,0,18,139.27897644043,139.27897644043,-108.1181640625,0.1083151102066,false,true,true,true,false,ARM
4295,SAMPLE,ARM_AND_ACQUISITION,false,true,2,0,157.12522888184,157.12522888184,-15.086231231689,0.015028476715088,true,true,true,true,true,NONE
4300,SAMPLE,ARM_AND_ACQUISITION,false,true,0,3,166.97492980957,166.97492980957,36.580829620361,-0.036552429199219,false,true,true,true,false,ARM
4305,SAMPLE,ARM_AND_ACQUISITION,false,true,0,8,174.0220489502,174.0220489502,73.384780883789,-0.073464393615723,false,true,true,true,false,ARM
4310,SAMPLE,ARM_AND_ACQUISITION,false,true,0,13,176.88786315918,176.88786315918,88.26815032959,-0.088372707366943,false,true,true,true,false,ARM
4315,SAMPLE,ARM_AND_ACQUISITION,false,true,0,18,177.78904724121,177.78904724121,92.93416595459,-0.093070983886719,false,true,true,true,false,ARM
4320,SAMPLE,ARM_AND_ACQUISITION,false,true,0,23,178.53080749512,178.53080749512,96.767440795898,-0.096905708312988,false,true,true,true,false,ARM
4325,SAMPLE,ARM_AND_ACQUISITION,false,true,0,28,178.83239746094,178.83239746094,98.322525024414,-0.098487854003906,false,true,true,true,false,ARM
4330,SAMPLE,ARM_AND_ACQUISITION,false,true,0,33,179.0375213623,179.0375213623,99.378593444824,-0.099542617797852,false,true,true,true,false,ARM
4335,SAMPLE,ARM_AND_ACQUISITION,false,true,0,38,179.01031494141,179.01031494141,99.236373901367,-0.099398612976074,false,true,true,true,false,ARM
4340,SAMPLE,ARM_AND_ACQUISITION,false,true,0,43,178.96138000488,178.96138000488,98.982391357422,-0.099158763885498,false,true,true,true,false,ARM
4345,SAMPLE,ARM_AND_ACQUISITION,false,true,0,48,178.94110107422,178.94110107422,98.876182556152,-0.099063396453857,false,true,true,true,false,ARM
4350,SAMPLE,ARM_AND_ACQUISITION,false,true,0,53,178.77017211914,178.77017211914,97.99560546875,-0.098152637481689,false,true,true,true,false,ARM
4355,SAMPLE,ARM_AND_ACQUISITION,false,true,0,58,178.06680297852,178.06680297852,94.374092102051,-0.094509124755859,false,true,true,true,false,ARM
4360,SAMPLE,ARM_AND_ACQUISITION,false,true,0,63,177.62004089355,177.62004089355,92.074394226074,-0.092160224914551,false,true,true,true,false,ARM
4365,SAMPLE,ARM_AND_ACQUISITION,false,true,0,68,177.43533325195,177.43533325195,91.127296447754,-0.091249465942383,false,true,true,true,false,ARM
4370,SAMPLE,ARM_AND_ACQUISITION,false,true,0,73,177.19680786133,177.19680786133,89.894393920898,-0.089954853057861,false,true,true,true,false,ARM
4375,SAMPLE,ARM_AND_ACQUISITION,false,true,0,78,176.63876342773,176.63876342773,86.997215270996,-0.08707857131958,false,true,true,true,false,ARM
4380,SAMPLE,ARM_AND_ACQUISITION,false,true,0,83,175.96620178223,175.96620178223,83.503868103027,-0.083579540252686,false,true,true,true,false,ARM
4385,SAMPLE,ARM_AND_ACQUISITION,false,true,0,88,175.4409942627,175.4409942627,80.775703430176,-0.080798625946045,false,true,true,true,false,ARM
4390,SAMPLE,ARM_AND_ACQUISITION,false,true,0,93,175.09101867676,175.09101867676,78.957214355469,-0.079025268554688,false,true,true,true,false,ARM
4395,SAMPLE,ARM_AND_ACQUISITION,false,true,0,98,174.85874938965,174.85874938965,77.749954223633,-0.077778816223145,false,true,true,true,false,ARM
4400,SAMPLE,ARM_AND_ACQUISITION,false,true,0,103,174.72607421875,174.72607421875,77.060272216797,-0.077107906341553,false,true,true,true,false,ARM
4405,SAMPLE,ARM_AND_ACQUISITION,false,true,0,108,174.6770324707,174.6770324707,76.80541229248,-0.076819896697998,false,true,true,true,false,ARM
4410,SAMPLE,ARM_AND_ACQUISITION,false,true,0,113,174.67535400391,174.67535400391,76.796859741211,-0.076819896697998,false,true,true,true,false,ARM
4415,SAMPLE,ARM_AND_ACQUISITION,false,true,0,118,174.66397094727,174.66397094727,76.737655639648,-0.076772212982178,false,true,true,true,false,ARM
4420,SAMPLE,ARM_AND_ACQUISITION,false,true,0,123,174.82440185547,174.82440185547,77.572418212891,-0.077587127685547,false,true,true,true,false,ARM
4425,SAMPLE,ARM_AND_ACQUISITION,false,true,0,128,174.83309936523,174.83309936523,77.617637634277,-0.077682971954346,false,true,true,true,false,ARM
4430,SAMPLE,ARM_AND_ACQUISITION,false,true,0,133,174.95620727539,174.95620727539,78.257759094238,-0.078306198120117,false,true,true,true,false,ARM
4435,SAMPLE,ARM_AND_ACQUISITION,false,true,0,138,175.21569824219,175.21569824219,79.60693359375,-0.079648494720459,false,true,true,true,false,ARM
4440,SAMPLE,ARM_AND_ACQUISITION,false,true,0,143,175.59004211426,175.59004211426,81.552558898926,-0.081614017486572,false,true,true,true,false,ARM
4445,SAMPLE,ARM_AND_ACQUISITION,false,true,0,148,175.72196960449,175.72196960449,82.238037109375,-0.082284927368164,false,true,true,true,false,ARM
4450,SAMPLE,ARM_AND_ACQUISITION,false,true,0,153,175.6999206543,175.6999206543,82.123573303223,-0.082189083099365,false,true,true,true,false,ARM
4455,SAMPLE,ARM_AND_ACQUISITION,false,true,0,158,175.57737731934,175.57737731934,81.487205505371,-0.081565856933594,false,true,true,true,false,ARM
4460,SAMPLE,ARM_AND_ACQUISITION,false,true,0,163,175.64483642578,175.64483642578,81.83797454834,-0.081901550292969,false,true,true,true,false,ARM
4465,SAMPLE,ARM_AND_ACQUISITION,false,true,0,168,175.80758666992,175.80758666992,82.683708190918,-0.082764148712158,false,true,true,true,false,ARM
4470,SAMPLE,ARM_AND_ACQUISITION,false,true,0,173,175.83395385742,175.83395385742,82.820472717285,-0.082860469818115,false,true,true,true,false,ARM
4475,SAMPLE,ARM_AND_ACQUISITION,false,true,0,178,176.21392822266,176.21392822266,84.793914794922,-0.084873676300049,false,true,true,true,false,ARM
4480,SAMPLE,ARM_AND_ACQUISITION,false,true,0,183,177.14547729492,177.14547729492,89.628128051758,-0.089715480804443,false,true,true,true,false,ARM
4485,SAMPLE,ARM_AND_ACQUISITION,false,true,0,188,179.42951965332,179.42951965332,101.45230865479,-0.10160398483276,false,true,true,true,false,ARM
4490,SAMPLE,ARM_AND_ACQUISITION,false,true,0,193,181.35638427734,181.35638427734,111.39402008057,-0.11162281036377,false,true,true,true,false,ARM
4495,SAMPLE,ARM_AND_ACQUISITION,false,true,0,198,183.72711181641,183.72711181641,123.57657623291,-0.12384700775146,false,true,true,true,false,ARM
4500,SAMPLE,ARM_AND_ACQUISITION,false,true,0,203,186.36608886719,186.36608886719,137.05015563965,-0.13746118545532,false,true,true,true,false,ARM
4505,SAMPLE,ARM_AND_ACQUISITION,false,true,0,208,188.30456542969,188.30456542969,146.86947631836,-0.14748001098633,false,true,true,true,false,ARM
4510,SAMPLE,ARM_AND_ACQUISITION,false,true,0,213,189.47973632813,189.47973632813,152.78598022461,-0.15347242355347,false,true,true,true,false,ARM
4515,SAMPLE,ARM_AND_ACQUISITION,false,true,0,218,190.11087036133,190.11087036133,155.94891357422,-0.15668439865112,false,true,true,true,false,ARM
4520,SAMPLE,ARM_AND_ACQUISITION,false,true,0,223,190.48822021484,190.48822021484,157.83419799805,-0.15860176086426,false,true,true,true,false,ARM
4525,SAMPLE,ARM_AND_ACQUISITION,false,true,0,228,190.83210754395,190.83210754395,159.54878234863,-0.16037511825562,false,true,true,true,false,ARM
4530,SAMPLE,ARM_AND_ACQUISITION,false,true,0,233,191.09280395508,191.09280395508,160.84777832031,-0.16171789169312,false,true,true,true,false,ARM
4535,SAMPLE,ARM_AND_ACQUISITION,false,true,0,238,191.28799438477,191.28799438477,161.82151794434,-0.16272401809692,false,true,true,true,false,ARM
4540,SAMPLE,ARM_AND_ACQUISITION,false,true,0,243,191.45487976074,191.45487976074,162.65466308594,-0.16358709335327,false,true,true,true,false,ARM
4545,SAMPLE,ARM_AND_ACQUISITION,false,true,0,248,191.57437133789,191.57437133789,163.25294494629,-0.16421031951904,false,true,true,true,false,ARM
4550,SAMPLE,ARM_AND_ACQUISITION,false,true,0,253,191.70413208008,191.70413208008,163.90267944336,-0.16483354568481,false,true,true,true,false,ARM
4555,SAMPLE,ARM_AND_ACQUISITION,false,true,0,258,191.77024841309,191.77024841309,164.23460388184,-0.16516923904419,false,true,true,true,false,ARM
4560,SAMPLE,ARM_AND_ACQUISITION,false,true,0,263,191.82119750977,191.82119750977,164.49052429199,-0.16545677185059,false,true,true,true,false,ARM
4565,SAMPLE,ARM_AND_ACQUISITION,false,true,0,268,191.84524536133,191.84524536133,164.61134338379,-0.16555261611938,false,true,true,true,false,ARM
4570,SAMPLE,ARM_AND_ACQUISITION,false,true,0,273,191.7046661377,191.7046661377,163.92669677734,-0.16483354568481,false,true,true,true,false,ARM
4575,SAMPLE,ARM_AND_ACQUISITION,false,true,0,278,190.99494934082,190.99494934082,160.42652893066,-0.16123819351196,false,true,true,true,false,ARM
4580,SAMPLE,ARM_AND_ACQUISITION,false,true,0,283,190.48039245605,190.48039245605,157.89717102051,-0.15860176086426,false,true,true,true,false,ARM
4585,SAMPLE,ARM_AND_ACQUISITION,false,true,0,288,190.42152404785,190.42152404785,157.64131164551,-0.15826606750488,false,true,true,true,false,ARM
4590,SAMPLE,ARM_AND_ACQUISITION,false,true,0,293,190.66229248047,190.66229248047,158.87840270996,-0.15951251983643,false,true,true,true,false,ARM
4595,SAMPLE,ARM_AND_ACQUISITION,false,true,0,298,191.03190612793,191.03190612793,160.75547790527,-0.16142988204956,false,true,true,true,false,ARM
4600,SAMPLE,ARM_AND_ACQUISITION,false,true,0,303,191.12287902832,191.12287902832,161.21545410156,-0.16186141967773,false,true,true,true,false,ARM
4605,SAMPLE,ARM_AND_ACQUISITION,false,true,0,308,191.09036254883,191.09036254883,161.05139160156,-0.16171789169312,false,true,true,true,false,ARM
4610,SAMPLE,ARM_AND_ACQUISITION,false,true,0,313,190.8616027832,190.8616027832,159.89688110352,-0.16051912307739,false,true,true,true,false,ARM
4615,SAMPLE,ARM_AND_ACQUISITION,false,true,0,318,190.78651428223,190.78651428223,159.51773071289,-0.1601357460022,false,true,true,true,false,ARM
4620,SAMPLE,ARM_AND_ACQUISITION,false,true,0,323,191.05924987793,191.05924987793,160.89389038086,-0.16157388687134,false,true,true,true,false,ARM
4625,SAMPLE,ARM_AND_ACQUISITION,false,true,0,328,191.15670776367,191.15670776367,161.38505554199,-0.16205310821533,false,true,true,true,false,ARM
4630,SAMPLE,ARM_AND_ACQUISITION,false,true,0,333,191.00811767578,191.00811767578,160.63383483887,-0.16128635406494,false,true,true,true,false,ARM
4635,SAMPLE,ARM_AND_ACQUISITION,false,true,0,338,190.60820007324,190.60820007324,158.60829162598,-0.15922498703003,false,true,true,true,false,ARM
4640,SAMPLE,ARM_AND_ACQUISITION,false,true,0,343,189.99468994141,189.99468994141,155.50021362305,-0.15606069564819,false,true,true,true,false,ARM
4645,SAMPLE,ARM_AND_ACQUISITION,false,true,0,348,190.04995727539,190.04995727539,155.78350830078,-0.15634870529175,false,true,true,true,false,ARM
4650,SAMPLE,ARM_AND_ACQUISITION,false,true,0,353,190.44332885742,190.44332885742,157.77667236328,-0.1584095954895,false,true,true,true,false,ARM
4655,SAMPLE,ARM_AND_ACQUISITION,false,true,0,358,190.68399047852,190.68399047852,158.99362182617,-0.15960836410522,false,true,true,true,false,ARM
4660,SAMPLE,ARM_AND_ACQUISITION,false,true,0,363,190.84417724609,190.84417724609,159.80249023438,-0.16042327880859,false,true,true,true,false,ARM
4665,SAMPLE,ARM_AND_ACQUISITION,false,true,0,368,190.95132446289,190.95132446289,160.34286499023,-0.16099882125854,false,true,true,true,false,ARM
4670,SAMPLE,ARM_AND_ACQUISITION,false,true,0,373,164.15283203125,164.15283203125,21.791275024414,-0.021739482879639,false,true,true,true,false,ARM
4675,SAMPLE,ARM_AND_ACQUISITION,false,true,0,378,139.10908508301,139.10908508301,-108.99503326416,0.10917794704437,false,true,true,true,false,ARM
4680,SAMPLE,ARM_AND_ACQUISITION,false,true,0,383,150.17234802246,150.17234802246,-51.513248443604,0.051509022712708,false,true,true,true,false,ARM
4685,SAMPLE,ARM_AND_ACQUISITION,false,true,0,388,156.02404785156,156.02404785156,-20.863788604736,0.02078104019165,false,true,true,true,false,ARM
4690,SAMPLE,ARM_AND_ACQUISITION,false,true,3,0,158.1296081543,158.1296081543,-9.8165378570557,0.0097552537918091,true,true,true,true,true,NONE
4695,SAMPLE,ARM_AND_ACQUISITION,false,true,8,0,159.1201171875,159.1201171875,-4.6181373596191,0.0045781135559082,true,true,true,true,true,NONE
4700,SAMPLE,ARM_AND_ACQUISITION,false,true,0,4,159.5186920166,159.5186920166,-2.5262033939362,0.0024687051773071,true,false,false,false,false,ACQUISITION
4705,SAMPLE,ARM_AND_ACQUISITION,false,true,0,9,159.7735748291,159.7735748291,-1.1884229183197,0.0011265277862549,true,false,false,false,false,ACQUISITION
4710,SAMPLE,ARM_AND_ACQUISITION,false,true,0,14,143.04661560059,143.04661560059,-88.631629943848,0.088708519935608,false,true,true,true,false,ARM
4715,SAMPLE,ARM_AND_ACQUISITION,false,true,0,19,121.58277893066,121.58277893066,-197.65585327148,0.19891715049744,false,true,true,true,false,ARM
4720,SAMPLE,ARM_AND_ACQUISITION,false,true,0,24,104.71389770508,104.71389770508,-278.66641235352,0.28237664699554,false,true,true,true,false,ARM
4725,SAMPLE,ARM_AND_ACQUISITION,false,true,0,29,100.6587677002,100.6587677002,-297.35125732422,0.30188727378845,false,true,true,true,false,ARM
4730,SAMPLE,ARM_AND_ACQUISITION,false,true,0,34,97.776901245117,97.776901245117,-310.42483520508,0.3155974149704,false,true,true,true,false,ARM
4735,SAMPLE,ARM_AND_ACQUISITION,false,true,0,39,96.866401672363,96.866401672363,-314.51797485352,0.31991183757782,false,true,true,true,false,ARM
4740,SAMPLE,ARM_AND_ACQUISITION,false,true,0,44,96.331665039063,96.331665039063,-316.91333007813,0.32245242595673,false,true,true,true,false,ARM
4745,SAMPLE,ARM_AND_ACQUISITION,false,true,0,49,96.15153503418,96.15153503418,-317.71789550781,0.32331538200378,false,true,true,true,false,ARM
4750,SAMPLE,ARM_AND_ACQUISITION,false,true,0,54,96.063117980957,96.063117980957,-318.11102294922,0.32369875907898,false,true,true,true,false,ARM
4755,SAMPLE,ARM_AND_ACQUISITION,false,true,0,59,125.02600097656,125.02600097656,-180.54286193848,0.18151581287384,false,true,true,true,false,ARM
4760,SAMPLE,ARM_AND_ACQUISITION,false,true,0,64,145.85066223145,145.85066223145,-74.060371398926,0.10002195835114,false,true,true,true,false,ARM
4765,SAMPLE,ARM_AND_ACQUISITION,false,true,0,69,152.26019287109,152.26019287109,-40.589897155762,0.040579199790955,false,true,true,true,false,ARM
4770,SAMPLE,ARM_AND_ACQUISITION,false,true,0,74,156.35899353027,156.35899353027,-19.106830596924,0.019055128097534,false,true,true,true,false,ARM
4775,SAMPLE,ARM_AND_ACQUISITION,false,true,4,0,158.00833129883,158.00833129883,-10.452976226807,0.010378479957581,true,true,true,true,true,NONE
4780,SAMPLE,ARM_AND_ACQUISITION,false,true,9,0,158.91053771973,158.91053771973,-5.7181000709534,0.0056806802749634,true,true,true,true,true,NONE
4785,SAMPLE,ARM_AND_ACQUISITION,false,true,0,4,159.48748779297,159.48748779297,-2.6899814605713,0.0026605129241943,true,false,false,false,false,ACQUISITION
4790,SAMPLE,ARM_AND_ACQUISITION,false,true,0,9,136.94990539551,136.94990539551,-120.10563659668,0.12034738063812,false,true,true,true,false,ARM
4795,SAMPLE,ARM_AND_ACQUISITION,false,true,0,14,144.21180725098,144.21180725098,-82.581634521484,0.082668542861938,false,true,true,true,false,ARM
4800,SAMPLE,ARM_AND_ACQUISITION,false,true,0,19,145.88130187988,145.88130187988,-73.895729064941,0.073943734169006,false,true,true,true,false,ARM
4805,SAMPLE,ARM_AND_ACQUISITION,false,true,0,24,145.41450500488,145.41450500488,-76.320007324219,0.076388597488403,false,true,true,true,false,ARM
4810,SAMPLE,ARM_AND_ACQUISITION,false,true,0,29,144.62405395508,144.62405395508,-80.426918029785,0.080463290214539,false,true,true,true,false,ARM
4815,SAMPLE,ARM_AND_ACQUISITION,false,true,0,34,143.87734985352,143.87734985352,-84.305290222168,0.084394216537476,false,true,true,true,false,ARM
4820,SAMPLE,ARM_AND_ACQUISITION,false,true,0,39,143.01295471191,143.01295471191,-88.792129516602,0.088852405548096,false,true,true,true,false,ARM
4825,SAMPLE,ARM_AND_ACQUISITION,false,true,0,44,141.98426818848,141.98426818848,-94.12483215332,0.094221472740173,false,true,true,true,false,ARM
4830,SAMPLE,ARM_AND_ACQUISITION,false,true,0,49,141.32467651367,141.32467651367,-97.540061950684,0.097672820091248,false,true,true,true,false,ARM
4835,SAMPLE,ARM_AND_ACQUISITION,false,true,0,54,140.77513122559,140.77513122559,-100.38366699219,0.10054922103882,false,true,true,true,false,ARM
4840,SAMPLE,ARM_AND_ACQUISITION,false,true,0,59,140.2759552002,140.2759552002,-102.96176147461,0.10313785076141,false,true,true,true,false,ARM
4845,SAMPLE,ARM_AND_ACQUISITION,false,true,0,64,139.76167297363,139.76167297363,-105.61528015137,0.10582232475281,false,true,true,true,false,ARM
4850,SAMPLE,ARM_AND_ACQUISITION,false,true,0,69,139.35040283203,139.35040283203,-107.73590087891,0.10793161392212,false,true,true,true,false,ARM
4855,SAMPLE,ARM_AND_ACQUISITION,false,true,0,74,138.95021057129,138.95021057129,-109.79780578613,0.10999286174774,false,true,true,true,false,ARM
4860,SAMPLE,ARM_AND_ACQUISITION,false,true,0,79,138.78868103027,138.78868103027,-110.63444519043,0.1108558177948,false,true,true,true,false,ARM
4865,SAMPLE,ARM_AND_ACQUISITION,false,true,0,84,138.68968200684,138.68968200684,-111.14864349365,0.11138308048248,false,true,true,true,false,ARM
4870,SAMPLE,ARM_AND_ACQUISITION,false,true,0,89,138.55500793457,138.55500793457,-111.84558868408,0.11205422878265,false,true,true,true,false,ARM
4875,SAMPLE,ARM_AND_ACQUISITION,false,true,0,94,138.41156005859,138.41156005859,-112.58716583252,0.11282122135162,false,true,true,true,false,ARM
4880,SAMPLE,ARM_AND_ACQUISITION,false,true,0,99,138.55905151367,138.55905151367,-111.82897186279,0.11205422878265,false,true,true,true,false,ARM
4885,SAMPLE,ARM_AND_ACQUISITION,false,true,0,104,138.88191223145,138.88191223145,-110.16626739502,0.11037635803223,false,true,true,true,false,ARM
4890,SAMPLE,ARM_AND_ACQUISITION,false,true,0,109,139.02534484863,139.02534484863,-109.42720031738,0.10960936546326,false,true,true,true,false,ARM
4895,SAMPLE,ARM_AND_ACQUISITION,false,true,0,114,139.07481384277,139.07481384277,-109.17226409912,0.10936975479126,false,true,true,true,false,ARM
4900,SAMPLE,ARM_AND_ACQUISITION,false,true,0,119,139.03547668457,139.03547668457,-109.37505340576,0.10956144332886,false,true,true,true,false,ARM
4905,SAMPLE,ARM_AND_ACQUISITION,false,true,0,124,139.1304473877,139.1304473877,-108.8854598999,0.10908210277557,false,true,true,true,false,ARM
4910,SAMPLE,ARM_AND_ACQUISITION,false,true,0,129,139.28701782227,139.28701782227,-108.07814025879,0.1082671880722,false,true,true,true,false,ARM
4915,SAMPLE,ARM_AND_ACQUISITION,false,true,0,134,139.33174133301,139.33174133301,-107.84750366211,0.10802745819092,false,true,true,true,false,ARM
4920,SAMPLE,ARM_AND_ACQUISITION,false,true,0,139,139.46447753906,139.46447753906,-107.16284179688,0.10735630989075,false,true,true,true,false,ARM
4925,SAMPLE,ARM_AND_ACQUISITION,false,true,0,144,139.58572387695,139.58572387695,-106.53731536865,0.10668528079987,false,true,true,true,false,ARM
4930,SAMPLE,ARM_AND_ACQUISITION,false,true,0,149,139.72311401367,139.72311401367,-105.82833099365,0.10601413249969,false,true,true,true,false,ARM
4935,SAMPLE,ARM_AND_ACQUISITION,false,true,0,154,139.81289672852,139.81289672852,-105.3649520874,0.10553467273712,false,true,true,true,false,ARM
4940,SAMPLE,ARM_AND_ACQUISITION,false,true,0,159,139.98931884766,139.98931884766,-104.45422363281,0.10462379455566,false,true,true,true,false,ARM
4945,SAMPLE,ARM_AND_ACQUISITION,false,true,0,164,140.14524841309,140.14524841309,-103.64906311035,0.10380887985229,false,true,true,true,false,ARM
4950,SAMPLE,ARM_AND_ACQUISITION,false,true,0,169,140.25968933105,140.25968933105,-103.05799102783,0.10318577289581,false,true,true,true,false,ARM
4955,SAMPLE,ARM_AND_ACQUISITION,false,true,0,174,140.39323425293,140.39323425293,-102.36815643311,0.10251462459564,false,true,true,true,false,ARM
4960,SAMPLE,ARM_AND_ACQUISITION,false,true,0,179,140.60345458984,140.60345458984,-101.28190612793,0.10174763202667,false,true,true,true,false,ARM
4965,SAMPLE,ARM_AND_ACQUISITION,false,true,0,184,140.72497558594,140.72497558594,-100.65381622314,0.1007889509201,false,true,true,true,false,ARM
4970,SAMPLE,ARM_AND_ACQUISITION,false,true,0,189,140.82609558105,140.82609558105,-100.13108062744,0.10026156902313,false,true,true,true,false,ARM
4975,SAMPLE,ARM_AND_ACQUISITION,false,true,0,194,140.94049072266,140.94049072266,-99.539604187012,0.09968638420105,false,true,true,true,false,ARM
4980,SAMPLE,ARM_AND_ACQUISITION,false,true,0,199,141.07238769531,141.07238769531,-98.85750579834,0.098967313766479,false,true,true,true,false,ARM
4985,SAMPLE,ARM_AND_ACQUISITION,false,true,0,204,141.13729858398,141.13729858398,-98.521766662598,0.098631739616394,false,true,true,true,false,ARM
4990,SAMPLE,ARM_AND_ACQUISITION,false,true,0,209,141.17158508301,141.17158508301,-98.344413757324,0.098487973213196,false,true,true,true,false,ARM
4995,SAMPLE,ARM_AND_ACQUISITION,false,true,0,214,141.24038696289,141.24038696289,-97.98851776123,0.098104357719421,false,true,true,true,false,ARM
