frame,event,state,enabled,acquisition,stable_count,quiet_count,reacquire_count,search_frame,normalized_x,normalized_y,target_x,target_y,error_x,error_y,velocity_x,velocity_y,filtered_velocity_x,filtered_velocity_y,remembered_error_x,remembered_error_y,screen_x,screen_y,raw_x,raw_y,acquired_signal,quiet_signal,enter_aligned,exit_aligned,command_x,command_y,search_decay
29643,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13444089889526,-0.13762092590332,0.0,-0.07,-0.13444089889526,-0.06762092590332,0.0,0.0,-3.6764433438788e-05,0.0013899299707261,-0.13444089889526,-0.06762092590332,185.77589416504,133.06365966797,133.75859069824,1.1507098674774,true,false,false,false,38,-15,0
29644,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13444089889526,-0.13762092590332,0.0,-0.07,-0.13444089889526,-0.06762092590332,0.0,0.0,-2.3896881735212e-05,0.00090345448097197,-0.13444089889526,-0.06762092590332,185.77589416504,133.06365966797,133.75859069824,1.1507098674774,true,false,false,false,38,-15,0
29645,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13444089889526,-0.13201236724854,0.0,-0.07,-0.13444089889526,-0.062012367248535,0.0,0.0056085586547852,-1.5532973127888e-05,0.0025502409418066,-0.13444089889526,-0.062012367248535,185.77169799805,131.98355102539,133.78594970703,1.1505225896835,true,false,false,false,38,-13,0
29646,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13444089889526,-0.13201236724854,0.0,-0.07,-0.13444089889526,-0.062012367248535,0.0,0.0,-1.0096432533127e-05,0.0016576566121743,-0.13444089889526,-0.062012367248535,185.77169799805,131.98355102539,133.78594970703,1.1505225896835,true,false,false,false,38,-14,0
29647,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13367414474487,-0.1254448890686,0.0,-0.07,-0.13367414474487,-0.055444889068604,0.00076675415039063,0.0065674781799316,0.00026180127149019,0.0033760941608894,-0.13367414474487,-0.055444889068604,185.62811279297,130.70751953125,133.1057434082,1.1441122293472,true,false,false,false,37,-12,0
29648,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13367414474487,-0.1254448890686,0.0,-0.07,-0.13367414474487,-0.055444889068604,0.0,0.0,0.00017017082646862,0.0021944612045781,-0.13367414474487,-0.055444889068604,185.62811279297,130.70751953125,133.1057434082,1.1441122293472,true,false,false,false,37,-12,0
29649,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13367414474487,-0.1254448890686,0.0,-0.07,-0.13367414474487,-0.055444889068604,0.0,0.0,0.0001106110372046,0.0014263997829758,-0.13367414474487,-0.055444889068604,185.62811279297,130.70751953125,133.1057434082,1.1441122293472,true,false,false,false,37,-12,0
29650,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13247537612915,-0.11791849136353,0.0,-0.07,-0.13247537612915,-0.047918491363525,0.0011987686157227,0.0075263977050781,0.00049146618968592,0.0035613990557116,-0.13247537612915,-0.047918491363525,185.39866638184,129.25752258301,131.98645019531,1.1338694095612,true,false,false,false,37,-10,0
29651,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13247537612915,-0.11791849136353,0.0,-0.07,-0.13247537612915,-0.047918491363525,0.0,0.0,0.00031945302329585,0.0023149093862125,-0.13247537612915,-0.047918491363525,185.39866638184,129.25752258301,131.98645019531,1.1338694095612,true,false,false,false,37,-10,0
29652,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13247537612915,-0.11791849136353,0.0,-0.07,-0.13247537612915,-0.047918491363525,0.0,0.0,0.0002076444651423,0.0015046911010381,-0.13247537612915,-0.047918491363525,185.39866638184,129.25752258301,131.98645019531,1.1338694095612,true,false,false,false,37,-10,0
29653,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13185262680054,-0.1104884147644,0.0,-0.07,-0.13185262680054,-0.040488414764404,0.00062274932861328,0.0074300765991211,0.00035293116735714,0.0035785760253672,-0.13185262680054,-0.040488414764404,185.27577209473,127.82817840576,131.40222167969,1.1283826828003,true,false,false,false,37,-9,0
29654,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13185262680054,-0.1104884147644,0.0,-0.07,-0.13185262680054,-0.040488414764404,0.0,0.0,0.00022940525878214,0.0023260744164887,-0.13185262680054,-0.040488414764404,185.27577209473,127.82817840576,131.40222167969,1.1283826828003,true,false,false,false,37,-9,0
29655,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13257169723511,-0.10296201705933,0.0,-0.07,-0.13257169723511,-0.032962017059326,-0.00071907043457031,0.0075263977050781,-0.00010256123389122,0.004146187567495,-0.13257169723511,-0.032962017059326,185.40664672852,126.38829803467,132.10729980469,1.1342251300812,true,false,false,false,37,-7,0
29656,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13257169723511,-0.10296201705933,0.0,-0.07,-0.13257169723511,-0.032962017059326,0.0,0.0,-6.666480202929e-05,0.0026950219188717,-0.13257169723511,-0.032962017059326,185.40664672852,126.38829803467,132.10729980469,1.1342251300812,true,false,false,false,37,-7,0
29657,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13257169723511,-0.10296201705933,0.0,-0.07,-0.13257169723511,-0.032962017059326,0.0,0.0,-4.3332121319039e-05,0.0017517642472666,-0.13257169723511,-0.032962017059326,185.40664672852,126.38829803467,132.10729980469,1.1342251300812,true,false,false,false,37,-7,0
29658,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13439321517944,-0.095436096191406,0.0,-0.07,-0.13439321517944,-0.025436096191406,-0.0018215179443359,0.0075259208679199,-0.00066569715937495,0.0037727190644953,-0.13439321517944,-0.025436096191406,185.76948547363,124.94201660156,133.99000549316,1.1504232883453,true,false,false,false,38,-5,0
29659,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13439321517944,-0.095436096191406,0.0,-0.07,-0.13439321517944,-0.025436096191406,0.0,0.0,-0.00043270315359372,0.0024522673919219,-0.13439321517944,-0.025436096191406,185.76948547363,124.94201660156,133.99000549316,1.1504232883453,true,false,false,false,38,-5,0
29660,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13439321517944,-0.095436096191406,0.0,-0.07,-0.13439321517944,-0.025436096191406,0.0,0.0,-0.00028125704983592,0.0015939738047493,-0.13439321517944,-0.025436096191406,185.76948547363,124.94201660156,133.99000549316,1.1504232883453,true,false,false,false,38,-5,0
29661,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13659811019897,-0.089827537536621,0.0,-0.07,-0.13659811019897,-0.019827537536621,-0.0022048950195313,0.0056085586547852,-0.00095453033922928,0.0029990785022618,-0.13659811019897,-0.019827537536621,186.19793701172,123.85765075684,136.19435119629,1.1695507764816,true,false,false,false,38,-4,0
29662,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.13659811019897,-0.089827537536621,0.0,-0.07,-0.13659811019897,-0.019827537536621,0.0,0.0,-0.00062044472049903,0.0019494010264702,-0.13659811019897,-0.019827537536621,186.19793701172,123.85765075684,136.19435119629,1.1695507764816,true,false,false,false,38,-4,0
29663,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14000177383423,-0.086663246154785,0.0,-0.07,-0.14000177383423,-0.016663246154785,-0.0034036636352539,0.0031642913818359,-0.0015945713406632,0.0023746126508482,-0.14000177383423,-0.016663246154785,186.8583984375,123.25369262695,139.5699005127,1.1990361213684,true,false,false,false,39,-3,0
29664,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14000177383423,-0.086663246154785,0.0,-0.07,-0.14000177383423,-0.016663246154785,0.0,0.0,-0.0010364713714311,0.0015434982230513,-0.14000177383423,-0.016663246154785,186.8583984375,123.25369262695,139.5699005127,1.1990361213684,true,false,false,false,39,-4,0
29665,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14000177383423,-0.086663246154785,0.0,-0.07,-0.14000177383423,-0.016663246154785,0.0,0.0,-0.00067370639143022,0.0010032738449834,-0.14000177383423,-0.016663246154785,186.8583984375,123.25369262695,139.5699005127,1.1990361213684,true,false,false,false,39,-4,0
29666,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14350128173828,-0.084506034851074,0.0,-0.07,-0.14350128173828,-0.014506034851074,-0.0034995079040527,0.0021572113037109,-0.0016627369208481,0.001407151955538,-0.14350128173828,-0.014506034851074,187.5368347168,122.84310150146,143.02897644043,1.2293230295181,true,false,false,false,40,-3,0
29667,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14350128173828,-0.084506034851074,0.0,-0.07,-0.14350128173828,-0.014506034851074,0.0,0.0,-0.0010807789985513,0.00091464877109971,-0.14350128173828,-0.014506034851074,187.5368347168,122.84310150146,143.02897644043,1.2293230295181,true,false,false,false,40,-3,0
29668,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14350128173828,-0.084506034851074,0.0,-0.07,-0.14350128173828,-0.014506034851074,0.0,0.0,-0.00070250634905832,0.00059452170121481,-0.14350128173828,-0.014506034851074,187.5368347168,122.84310150146,143.02897644043,1.2293230295181,true,false,false,false,40,-3,0
29669,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14618587493896,-0.082348823547363,0.0,-0.07,-0.14618587493896,-0.012348823547363,-0.0026845932006836,0.0021572113037109,-0.0013962367471272,0.0011414630620885,-0.14618587493896,-0.012348823547363,188.05606079102,122.42180633545,145.67353820801,1.2525029182434,true,false,false,false,41,-3,0
29670,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14618587493896,-0.082348823547363,0.0,-0.07,-0.14618587493896,-0.012348823547363,0.0,0.0,-0.00090755388563266,0.0007419509903575,-0.14618587493896,-0.012348823547363,188.05606079102,122.42180633545,145.67353820801,1.2525029182434,true,false,false,false,41,-3,0
29671,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14925384521484,-0.079089164733887,0.0,-0.07,-0.14925384521484,-0.0090891647338867,-0.0030679702758789,0.0032596588134766,-0.0016636996222188,0.0016231487284492,-0.14925384521484,-0.0090891647338867,188.65602111816,121.8009185791,148.7257232666,1.2792865037918,true,false,false,false,42,-2,0
29672,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14925384521484,-0.079089164733887,0.0,-0.07,-0.14925384521484,-0.0090891647338867,0.0,0.0,-0.0010814047544422,0.001055046673492,-0.14925384521484,-0.0090891647338867,188.65602111816,121.8009185791,148.7257232666,1.2792865037918,true,false,false,false,42,-2,0
29673,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.14925384521484,-0.079089164733887,0.0,-0.07,-0.14925384521484,-0.0090891647338867,0.0,0.0,-0.00070291309038746,0.00068578033776977,-0.14925384521484,-0.0090891647338867,188.65602111816,121.8009185791,148.7257232666,1.2792865037918,true,false,false,false,42,-2,0
29674,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.15308904647827,-0.076021194458008,0.0,-0.07,-0.15308904647827,-0.0060211944580078,-0.0038352012634277,0.0030679702758789,-0.0017992139509516,0.001519546816108,-0.15308904647827,-0.0060211944580078,189.41119384766,121.21084594727,152.55865478516,1.3130000829697,true,false,false,false,43,-1,0
29675,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.15308904647827,-0.076021194458008,0.0,-0.07,-0.15308904647827,-0.0060211944580078,0.0,0.0,-0.0011694890681185,0.00098770543047018,-0.15308904647827,-0.0060211944580078,189.41119384766,121.21084594727,152.55865478516,1.3130000829697,true,false,false,false,43,-1,0
29676,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.15308904647827,-0.076021194458008,0.0,-0.07,-0.15308904647827,-0.0060211944580078,0.0,0.0,-0.00076016789427703,0.00064200852980562,-0.15308904647827,-0.0060211944580078,189.41119384766,121.21084594727,152.55865478516,1.3130000829697,true,false,false,false,43,-1,0
29677,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.15826606750488,-0.074151515960693,0.0,-0.07,-0.15826606750488,-0.0041515159606934,-0.0051770210266113,0.0018696784973145,-0.002306066490594,0.0010716930184337,-0.15826606750488,-0.0041515159606934,190.42260742188,120.84417724609,157.67823791504,1.3581520318985,true,false,false,false,45,-1,0
29678,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.15826606750488,-0.074151515960693,0.0,-0.07,-0.15826606750488,-0.0041515159606934,0.0,0.0,-0.0014989432188861,0.00069660046198191,-0.15826606750488,-0.0041515159606934,190.42260742188,120.84417724609,157.67823791504,1.3581520318985,true,false,false,false,44,-1,0
29679,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.16334772109985,-0.074055671691895,0.0,-0.07,-0.16334772109985,-0.0040556716918945,-0.0050816535949707,9.5844268798828e-05,-0.0027528918505157,0.00048633579436783,-0.16334772109985,-0.0040556716918945,191.41088867188,120.82832336426,162.66703796387,1.4022719860077,true,false,false,false,45,-1,0
29680,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.16334772109985,-0.074055671691895,0.0,-0.07,-0.16334772109985,-0.0040556716918945,0.0,0.0,-0.0017893797028352,0.00031611826633909,-0.16334772109985,-0.0040556716918945,191.41088867188,120.82832336426,162.66703796387,1.4022719860077,true,false,false,false,45,-1,0
29681,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.16334772109985,-0.074055671691895,0.0,-0.07,-0.16334772109985,-0.0040556716918945,0.0,0.0,-0.0011630968068429,0.00020547687312041,-0.16334772109985,-0.0040556716918945,191.41088867188,120.82832336426,162.66703796387,1.4022719860077,true,false,false,false,45,-1,0
29682,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.17130517959595,-0.074966430664063,0.0,-0.07,-0.17130517959595,-0.0049664306640625,-0.0079574584960938,-0.00091075897216797,-0.0035411233980807,-0.00018520567273052,-0.17130517959595,-0.0049664306640625,192.96678161621,121.00682067871,170.49493408203,1.4717314243317,true,false,false,false,45,-1,0
29683,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.17130517959595,-0.074966430664063,0.0,-0.07,-0.17130517959595,-0.0049664306640625,0.0,0.0,-0.0023017302087525,-0.00012038368727484,-0.17130517959595,-0.0049664306640625,192.96678161621,121.00682067871,170.49493408203,1.4717314243317,true,false,false,false,45,-1,0
29684,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.17130517959595,-0.074966430664063,0.0,-0.07,-0.17130517959595,-0.0049664306640625,0.0,0.0,-0.0014961246356891,-7.8249396728646e-05,-0.17130517959595,-0.0049664306640625,194.88272094727,121.36750030518,180.0887298584,1.5572644472122,true,false,false,false,45,-1,0
29685,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.18103647232056,-0.076836109161377,0.0,-0.07,-0.18103647232056,-0.0068361091613769,-0.0097312927246094,-0.0018696784973145,-0.0043784334668112,-0.00070524958193368,-0.18103647232056,-0.0068361091613769,194.88272094727,121.36750030518,180.0887298584,1.5572644472122,true,false,false,false,45,-2,0
29686,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.18103647232056,-0.076836109161377,0.0,-0.07,-0.18103647232056,-0.0068361091613769,0.0,0.0,-0.0028459817534273,-0.00045841222825689,-0.18103647232056,-0.0068361091613769,194.88272094727,121.36750030518,180.0887298584,1.5572644472122,true,false,false,false,45,-2,0
29687,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.19263744354248,-0.07880163192749,0.0,-0.07,-0.19263744354248,-0.0088016319274902,-0.011600971221924,-0.0019655227661133,-0.0059102280674011,-0.00098590091650663,-0.19263744354248,-0.0088016319274902,197.18048095703,121.75588989258,191.52612304688,1.6598429679871,true,false,false,false,45,-2,0
29688,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.19263744354248,-0.07880163192749,0.0,-0.07,-0.19263744354248,-0.0088016319274902,0.0,0.0,-0.0038416482438107,-0.00064083559572931,-0.19263744354248,-0.0088016319274902,197.18048095703,121.75588989258,191.52612304688,1.6598429679871,true,false,false,false,45,-2,0
29689,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.19263744354248,-0.07880163192749,0.0,-0.07,-0.19263744354248,-0.0088016319274902,0.0,0.0,-0.002497071358477,-0.00041654313722405,-0.19263744354248,-0.0088016319274902,197.18048095703,121.75588989258,191.52612304688,1.6598429679871,true,false,false,false,45,-2,0
29690,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.20486116409302,-0.083067893981934,0.0,-0.07,-0.20486116409302,-0.013067893981934,-0.012223720550537,-0.0042662620544434,-0.005901398575698,-0.0017639447582508,-0.20486116409302,-0.013067893981934,199.60131835938,122.59160614014,203.48545837402,1.767916560173,true,false,false,false,45,-3,0
29691,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.20486116409302,-0.083067893981934,0.0,-0.07,-0.20486116409302,-0.013067893981934,0.0,0.0,-0.0038359090742037,-0.001146564092863,-0.20486116409302,-0.013067893981934,199.60131835938,122.59160614014,203.48545837402,1.767916560173,true,false,false,false,45,-3,0
29692,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.20486116409302,-0.083067893981934,0.0,-0.07,-0.20486116409302,-0.013067893981934,0.0,0.0,-0.0024933408982324,-0.00074526666036097,-0.20486116409302,-0.013067893981934,201.99124145508,123.64010620117,215.19395446777,1.8746092319489,true,false,false,false,45,-3,0
29693,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.21689367294312,-0.088437080383301,0.0,-0.07,-0.21689367294312,-0.018437080383301,-0.012032508850098,-0.0053691864013672,-0.0058320496813852,-0.0023636385697131,-0.21689367294312,-0.018437080383301,201.99124145508,123.64010620117,215.19395446777,1.8746092319489,true,false,false,false,45,-4,0
29694,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.21689367294312,-0.088437080383301,0.0,-0.07,-0.21689367294312,-0.018437080383301,0.0,0.0,-0.0037908322929004,-0.0015363650703135,-0.21689367294312,-0.018437080383301,201.99124145508,123.64010620117,215.19395446777,1.8746092319489,true,false,false,false,45,-4,0
29695,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.22499513626099,-0.092463493347168,0.0,-0.07,-0.22499513626099,-0.022463493347168,-0.0081014633178711,-0.0040264129638672,-0.0052995531516401,-0.0024078818330573,-0.22499513626099,-0.022463493347168,203.61129760742,124.43430328369,223.07171630859,1.9469327926636,true,false,false,false,45,-5,0
29696,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.22499513626099,-0.092463493347168,0.0,-0.07,-0.22499513626099,-0.022463493347168,0.0,0.0,-0.0034447095485661,-0.0015651231914873,-0.22499513626099,-0.022463493347168,203.61129760742,124.43430328369,223.07171630859,1.9469327926636,true,false,false,false,45,-5,0
29697,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.23256921768188,-0.096346855163574,0.0,-0.07,-0.23256921768188,-0.026346855163574,-0.0075740814208984,-0.0038833618164063,-0.0048899897038824,-0.0023765067102089,-0.23256921768188,-0.026346855163574,205.13717651367,125.20975494385,230.44619750977,2.015052318573,true,false,false,false,45,-6,0
29698,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.23256921768188,-0.096346855163574,0.0,-0.07,-0.23256921768188,-0.026346855163574,0.0,0.0,-0.0031784933075236,-0.0015447293616358,-0.23256921768188,-0.026346855163574,205.13717651367,125.20975494385,230.44619750977,2.015052318573,true,false,false,false,45,-6,0
29699,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.23256921768188,-0.096346855163574,0.0,-0.07,-0.23256921768188,-0.026346855163574,0.0,0.0,-0.0020660206498903,-0.0010040740850633,-0.23256921768188,-0.026346855163574,205.13717651367,125.20975494385,230.44619750977,2.015052318573,true,false,false,false,45,-6,0
29700,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.23966407775879,-0.10008573532104,0.0,-0.07,-0.23966407775879,-0.030085735321045,-0.0070948600769043,-0.0037388801574707,-0.0038261144493452,-0.0019612562104059,-0.23966407775879,-0.030085735321045,206.56359863281,125.95140838623,237.29898071289,2.0787324905396,true,false,false,false,45,-7,0
29701,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.23966407775879,-0.10008573532104,0.0,-0.07,-0.23966407775879,-0.030085735321045,0.0,0.0,-0.0024869743920744,-0.0012748165367638,-0.23966407775879,-0.030085735321045,206.56359863281,125.95140838623,237.29898071289,2.0787324905396,true,false,false,false,45,-7,0
29702,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.24867677688599,-0.10507154464722,0.0,-0.07,-0.24867677688599,-0.035071544647217,-0.0090126991271973,-0.0049858093261719,-0.0047709780493674,-0.0025736640130566,-0.24867677688599,-0.035071544647217,208.38584899902,126.9460144043,245.99266052246,2.1600828170776,true,false,false,false,45,-8,0
29703,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.24867677688599,-0.10507154464722,0.0,-0.07,-0.24867677688599,-0.035071544647217,0.0,0.0,-0.0031011357320888,-0.0016728816084868,-0.24867677688599,-0.035071544647217,208.38584899902,126.9460144043,245.99266052246,2.1600828170776,true,false,false,false,45,-8,0
29704,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.24867677688599,-0.10507154464722,0.0,-0.07,-0.24867677688599,-0.035071544647217,0.0,0.0,-0.0020157382258577,-0.0010873730455164,-0.24867677688599,-0.035071544647217,208.38584899902,126.9460144043,245.99266052246,2.1600828170776,true,false,false,false,45,-8,0
29705,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.25610685348511,-0.10952949523926,0.0,-0.07,-0.25610685348511,-0.039529495239258,-0.0074300765991211,-0.004457950592041,-0.0039107566564999,-0.0022670751868,-0.25610685348511,-0.039529495239258,209.89907836914,127.83444213867,253.15686035156,2.2276380062103,true,false,false,false,45,-9,0
29706,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.25610685348511,-0.10952949523926,0.0,-0.07,-0.25610685348511,-0.039529495239258,0.0,0.0,-0.0025419918267249,-0.00147359887142,-0.25610685348511,-0.039529495239258,209.89907836914,127.83444213867,253.15686035156,2.2276380062103,true,false,false,false,45,-9,0
29707,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.26224279403687,-0.1136999130249,0.0,-0.07,-0.26224279403687,-0.043699913024902,-0.0061359405517578,-0.0041704177856445,-0.0037998738804864,-0.0024174854913986,-0.26224279403687,-0.043699913024902,211.14807128906,128.66697692871,259.02740478516,2.2833964824677,true,false,false,false,45,-10,0
29708,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.26224279403687,-0.1136999130249,0.0,-0.07,-0.26224279403687,-0.043699913024902,0.0,0.0,-0.0024699180223162,-0.0015713655694091,-0.26224279403687,-0.043699913024902,211.14807128906,128.66697692871,259.02740478516,2.2833964824677,true,false,false,false,45,-10,0
29709,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.26224279403687,-0.1136999130249,0.0,-0.07,-0.26224279403687,-0.043699913024902,0.0,0.0,-0.0016054467145055,-0.0010213876201159,-0.26224279403687,-0.043699913024902,211.14807128906,128.66697692871,259.02740478516,2.2833964824677,true,false,false,false,45,-10,0
29710,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.26224279403687,-0.1136999130249,0.0,-0.07,-0.26224279403687,-0.043699913024902,0.0,0.0,-0.0010435403644286,-0.00066390195307534,-0.26224279403687,-0.043699913024902,211.14807128906,128.66697692871,259.02740478516,2.2833964824677,true,false,false,false,45,-10,0
29711,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.26224279403687,-0.1136999130249,0.0,-0.07,-0.26224279403687,-0.043699913024902,0.0,0.0,-0.00067830123687858,-0.00043153626949897,-0.26224279403687,-0.043699913024902,196.06100463867,128.84625244141,185.77619934082,1.6098662614822,true,false,false,false,45,-10,0
29712,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.18702840805054,-0.11537790298462,0.0,-0.07,-0.18702840805054,-0.045377902984619,0.075214385986328,-0.0016779899597168,0.025884139291244,-0.00086779506107521,-0.18702840805054,-0.045377902984619,196.06100463867,128.84625244141,185.77619934082,1.6098662614822,true,false,false,false,45,-10,0
29713,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.18702840805054,-0.11537790298462,0.0,-0.07,-0.18702840805054,-0.045377902984619,0.0,0.0,0.016824690539308,-0.00056406678969889,-0.18702840805054,-0.045377902984619,196.06100463867,128.84625244141,185.77619934082,1.6098662614822,true,false,false,false,45,-10,0
29714,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.18702840805054,-0.11537790298462,0.0,-0.07,-0.18702840805054,-0.045377902984619,0.0,0.0,0.01093604885055,-0.00036664341330428,-0.18702840805054,-0.045377902984619,196.06100463867,128.84625244141,185.77619934082,1.6098662614822,true,false,false,false,45,-10,0
29715,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.03717565536499,-0.11389207839966,0.0,-0.07,-0.03717565536499,-0.043892078399658,0.14985275268555,0.0014858245849609,0.059556895192799,0.00028172038608855,-0.03717565536499,-0.043892078399658,167.09504699707,128.41949462891,37.177307128906,0.31674310564995,true,false,false,false,5,-10,0
29716,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.03717565536499,-0.11389207839966,0.0,-0.07,-0.03717565536499,-0.043892078399658,0.0,0.0,0.038711981875319,0.00018311825095756,-0.03717565536499,-0.043892078399658,167.09504699707,128.41949462891,37.177307128906,0.31674310564995,true,false,false,false,7,-10,0
29717,SAMPLE,ALIGNING,true,3,0,0,0,0,-0.03717565536499,-0.11389207839966,0.0,-0.07,-0.03717565536499,-0.043892078399658,0.0,0.0,0.025162788218958,0.00011902686312241,-0.03717565536499,-0.043892078399658,167.09504699707,128.41949462891,37.177307128906,0.31674310564995,true,false,false,false,8,-10,0
29718,SAMPLE,ALIGNING,true,3,0,0,0,0,0.026964902877808,-0.11441898345947,0.0,-0.07,0.026964902877808,-0.044418983459473,0.064140558242798,-0.00052690505981445,0.038805007727302,-0.00010704930990549,0.026964902877808,-0.044418983459473,154.84713745117,128.51611328125,-27.008680343628,-0.23003846406937,true,false,false,true,-11,-10,0
29719,SAMPLE,ALIGNING,true,3,0,0,0,0,0.026964902877808,-0.11441898345947,0.0,-0.07,0.026964902877808,-0.044418983459473,0.0,0.0,0.025223255022746,-6.9582051438569e-05,0.026964902877808,-0.044418983459473,154.84713745117,128.51611328125,-27.008680343628,-0.23003846406937,true,false,false,true,-10,-10,0
29720,SAMPLE,ALIGNING,true,3,0,0,0,0,0.026964902877808,-0.11441898345947,0.0,-0.07,0.026964902877808,-0.044418983459473,0.0,0.0,0.016395115764785,-4.522833343507e-05,0.026964902877808,-0.044418983459473,154.84713745117,128.51611328125,-27.008680343628,-0.23003846406937,true,false,false,true,-9,-10,0
29721,SAMPLE,ALIGNING,true,3,0,0,0,0,0.067280530929565,-0.1156177520752,0.0,-0.07,0.067280530929565,-0.045617752075195,0.040315628051758,-0.0011987686157227,0.024767295065225,-0.00044896743223573,0.067280530929565,-0.045617752075195,147.15225219727,128.75955200195,-67.20970916748,-0.5735604763031,true,false,false,false,-21,-10,0
29722,SAMPLE,ALIGNING,true,3,0,0,0,0,0.067280530929565,-0.1156177520752,0.0,-0.07,0.067280530929565,-0.045617752075195,0.0,0.0,0.016098741792397,-0.00029182883095322,0.067280530929565,-0.045617752075195,147.15225219727,128.75955200195,-67.20970916748,-0.5735604763031,true,false,false,false,-20,-10,0
29723,SAMPLE,ALIGNING,true,3,0,0,0,0,0.067280530929565,-0.1156177520752,0.0,-0.07,0.067280530929565,-0.045617752075195,0.0,0.0,0.010464182165058,-0.00018968874011959,0.067280530929565,-0.045617752075195,147.15225219727,128.75955200195,-67.20970916748,-0.5735604763031,true,false,false,false,-20,-10,0
29724,SAMPLE,ALIGNING,true,3,0,0,0,0,0.092160105705261,-0.11763095855713,0.0,-0.07,0.092160105705261,-0.047630958557129,0.024879574775696,-0.0020132064819336,0.015509569578781,-0.00082791994975449,0.092160105705261,-0.047630958557129,142.38140869141,129.16510009766,-91.975280761719,-0.78654402494431,true,false,false,false,-27,-11,0
