frame,event,last_marker,screen_x,screen_y,screen_x_copy,screen_y_copy,raw_vertical,raw_vertical_copy,normalized_vertical,normalized_horizontal,rolling_count,rolling_screen_y_min,rolling_screen_y_max,rolling_screen_y_mean,rolling_norm_y_min,rolling_norm_y_max,rolling_norm_y_mean,rolling_raw_y_min,rolling_raw_y_max,rolling_raw_y_mean
9987,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9988,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9989,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9990,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9991,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9992,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9993,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9994,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9995,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9996,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9997,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9998,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
9999,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10000,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10001,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10002,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10003,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10004,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10005,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10006,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10007,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10008,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10009,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10010,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10011,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10012,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10013,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10014,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10015,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10016,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10017,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10018,SAMPLE,HEAD,160.0,120.0,160.0,120.0,2.8025969286496e-45,4.2038953929745e-45,0.003490652423352,0.0,15,120.0,120.0,120.0,0.003490652423352,0.003490652423352,0.003490652423352,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10019,SAMPLE,HEAD,160.0,175.39105224609,160.0,163.79920959473,2.8025969286496e-45,4.2038953929745e-45,-0.28628587722778,0.0,15,120.0,175.39105224609,123.69273681641,-0.28628587722778,0.003490652423352,-0.015827782886724,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10020,SAMPLE,HEAD,160.0,175.39105224609,160.0,163.79920959473,2.8025969286496e-45,4.2038953929745e-45,-0.28628587722778,0.0,15,120.0,175.39105224609,127.38547363281,-0.28628587722778,0.003490652423352,-0.035146218196799,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10021,SAMPLE,HEAD,160.0,203.7512512207,160.0,190.6974029541,2.8025969286496e-45,4.2038953929745e-45,-0.28628587722778,0.0,15,120.0,203.7512512207,132.96889038086,-0.28628587722778,0.003490652423352,-0.054464653506875,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10022,SAMPLE,HEAD,160.0,203.7512512207,160.0,190.6974029541,2.8025969286496e-45,4.2038953929745e-45,-0.43118715286255,0.0,15,120.0,203.7512512207,138.55230712891,-0.43118715286255,0.003490652423352,-0.083443173859268,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10023,SAMPLE,HEAD,160.0,203.7512512207,160.0,190.6974029541,2.8025969286496e-45,4.2038953929745e-45,-0.43118715286255,0.0,15,120.0,203.7512512207,144.13572387695,-0.43118715286255,0.003490652423352,-0.11242169421166,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10024,SAMPLE,HEAD,160.0,218.27169799805,160.0,207.21627807617,2.8025969286496e-45,4.2038953929745e-45,-0.43118715286255,0.0,15,120.0,218.27169799805,150.68717041016,-0.43118715286255,0.003490652423352,-0.14140021456406,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10025,SAMPLE,HEAD,160.0,218.27169799805,160.0,207.21627807617,2.8025969286496e-45,4.2038953929745e-45,-0.51388311386108,0.0,15,120.0,218.27169799805,157.23861694336,-0.51388311386108,0.003490652423352,-0.17589179898302,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10026,SAMPLE,HEAD,160.0,218.27169799805,160.0,207.21627807617,2.8025969286496e-45,4.2038953929745e-45,-0.51388311386108,0.0,15,120.0,218.27169799805,163.79006347656,-0.51388311386108,0.003490652423352,-0.21038338340198,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10027,SAMPLE,HEAD,160.0,170.31510925293,160.0,173.56169128418,2.8025969286496e-45,4.2038953929745e-45,-0.29591083526611,0.0,15,120.0,218.27169799805,167.14440409342,-0.51388311386108,0.003490652423352,-0.23034348258128,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10028,SAMPLE,HEAD,160.0,170.31510925293,160.0,173.56169128418,2.8025969286496e-45,4.2038953929745e-45,-0.29591083526611,0.0,15,120.0,218.27169799805,170.49874471029,-0.51388311386108,0.003490652423352,-0.25030358176058,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10029,SAMPLE,HEAD,160.0,170.31510925293,160.0,173.56169128418,2.8025969286496e-45,4.2038953929745e-45,-0.29591083526611,0.0,15,120.0,218.27169799805,173.85308532715,-0.51388311386108,0.003490652423352,-0.27026368093987,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10030,SAMPLE,HEAD,160.0,145.76133728027,160.0,152.89358520508,2.8025969286496e-45,4.2038953929745e-45,-0.17208766937256,0.0,15,120.0,218.27169799805,175.5705078125,-0.51388311386108,0.003490652423352,-0.28196890239293,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10031,SAMPLE,HEAD,160.0,145.76133728027,160.0,152.89358520508,2.8025969286496e-45,4.2038953929745e-45,-0.17208766937256,0.0,15,120.0,218.27169799805,177.28793029785,-0.51388311386108,0.003490652423352,-0.29367412384599,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10032,SAMPLE,HEAD,160.0,145.76133728027,160.0,152.89358520508,2.8025969286496e-45,4.2038953929745e-45,-0.17208766937256,0.0,15,120.0,218.27169799805,179.0053527832,-0.51388311386108,0.003490652423352,-0.30537934529906,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10033,SAMPLE,HEAD,160.0,133.18980407715,160.0,140.20077514648,2.8025969286496e-45,4.2038953929745e-45,-0.1067967414856,0.0,15,133.18980407715,218.27169799805,179.88467305501,-0.51388311386108,-0.1067967414856,-0.31273183822632,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10034,SAMPLE,HEAD,160.0,133.18980407715,160.0,140.20077514648,2.8025969286496e-45,4.2038953929745e-45,-0.1067967414856,0.0,15,133.18980407715,218.27169799805,177.07125651042,-0.51388311386108,-0.1067967414856,-0.30076589584351,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10035,SAMPLE,HEAD,160.0,133.18980407715,160.0,140.20077514648,2.8025969286496e-45,4.2038953929745e-45,-0.1067967414856,0.0,15,133.18980407715,218.27169799805,174.25783996582,-0.51388311386108,-0.1067967414856,-0.28879995346069,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10036,SAMPLE,HEAD,160.0,126.75318145752,160.0,132.40579223633,2.8025969286496e-45,4.2038953929745e-45,-0.073096752166748,0.0,15,126.75318145752,218.27169799805,169.12463531494,-0.51388311386108,-0.073096752166748,-0.27458734512329,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10037,SAMPLE,HEAD,160.0,126.75318145752,160.0,132.40579223633,2.8025969286496e-45,4.2038953929745e-45,-0.073096752166748,0.0,15,126.75318145752,218.27169799805,163.99143066406,-0.51388311386108,-0.073096752166748,-0.25071465174357,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10038,SAMPLE,HEAD,160.0,126.75318145752,160.0,132.40579223633,2.8025969286496e-45,4.2038953929745e-45,-0.073096752166748,0.0,15,126.75318145752,218.27169799805,158.85822601318,-0.51388311386108,-0.073096752166748,-0.22684195836385,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10039,SAMPLE,HEAD,160.0,123.45762634277,160.0,127.61871337891,2.8025969286496e-45,4.2038953929745e-45,-0.055839061737061,0.0,15,123.45762634277,218.27169799805,152.53728790283,-0.51388311386108,-0.055839061737061,-0.20181875228882,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10040,SAMPLE,HEAD,160.0,123.45762634277,160.0,127.61871337891,2.8025969286496e-45,4.2038953929745e-45,-0.055839061737061,0.0,15,123.45762634277,218.27169799805,146.21634979248,-0.51388311386108,-0.055839061737061,-0.17128248214722,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10041,SAMPLE,HEAD,160.0,121.77030944824,160.0,124.67884063721,2.8025969286496e-45,4.2038953929745e-45,-0.046970844268799,0.0,15,121.77030944824,170.31510925293,139.78292388916,-0.29591083526611,-0.046970844268799,-0.14015499750773,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10042,SAMPLE,HEAD,160.0,121.77030944824,160.0,124.67884063721,2.8025969286496e-45,4.2038953929745e-45,-0.046970844268799,0.0,15,121.77030944824,170.31510925293,136.54660390218,-0.29591083526611,-0.046970844268799,-0.12355899810791,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10043,SAMPLE,HEAD,160.0,121.77030944824,160.0,124.67884063721,2.8025969286496e-45,4.2038953929745e-45,-0.046970844268799,0.0,15,121.77030944824,170.31510925293,133.3102839152,-0.29591083526611,-0.046970844268799,-0.10696299870809,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10044,SAMPLE,HEAD,160.0,120.9063949585,160.0,122.87339019775,2.8025969286496e-45,4.2038953929745e-45,-0.046970844268799,0.0,15,120.9063949585,145.76133728027,130.01636962891,-0.17208766937256,-0.046970844268799,-0.090366999308268,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10045,SAMPLE,HEAD,160.0,120.9063949585,160.0,122.87339019775,2.8025969286496e-45,4.2038953929745e-45,-0.042416572570801,0.0,15,120.9063949585,145.76133728027,128.35937347412,-0.17208766937256,-0.042416572570801,-0.081722259521484,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10046,SAMPLE,HEAD,160.0,120.9063949585,160.0,122.87339019775,2.8025969286496e-45,4.2038953929745e-45,-0.042416572570801,0.0,15,120.9063949585,145.76133728027,126.70237731934,-0.17208766937256,-0.042416572570801,-0.073077519734701,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10047,SAMPLE,HEAD,160.0,120.46407318115,160.0,121.76462554932,2.8025969286496e-45,4.2038953929745e-45,-0.040115356445313,0.0,15,120.46407318115,133.18980407715,125.01589304606,-0.1067967414856,-0.040115356445313,-0.064279365539551,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10048,SAMPLE,HEAD,160.0,120.46407318115,160.0,121.76462554932,2.8025969286496e-45,4.2038953929745e-45,-0.040115356445313,0.0,15,120.46407318115,133.18980407715,124.16751098633,-0.1067967414856,-0.040115356445313,-0.059833939870199,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10049,SAMPLE,HEAD,160.0,120.46407318115,160.0,121.76462554932,2.8025969286496e-45,4.2038953929745e-45,-0.040115356445313,0.0,15,120.46407318115,133.18980407715,123.3191289266,-0.1067967414856,-0.040115356445313,-0.055388514200846,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10050,SAMPLE,HEAD,160.0,120.23760986328,160.0,121.0837020874,2.8025969286496e-45,4.2038953929745e-45,-0.038917064666748,0.0,15,120.23760986328,126.75318145752,122.45564931234,-0.073096752166748,-0.038917064666748,-0.050863202412923,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10051,SAMPLE,HEAD,160.0,120.23760986328,160.0,121.0837020874,2.8025969286496e-45,4.2038953929745e-45,-0.038917064666748,0.0,15,120.23760986328,126.75318145752,122.02127787272,-0.073096752166748,-0.038917064666748,-0.04858455657959,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10052,SAMPLE,HEAD,160.0,120.23760986328,160.0,121.0837020874,2.8025969286496e-45,4.2038953929745e-45,-0.038917064666748,0.0,15,120.23760986328,126.75318145752,121.58690643311,-0.073096752166748,-0.038917064666748,-0.046305910746257,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10053,SAMPLE,HEAD,160.0,120.1216583252,160.0,120.66552734375,2.8025969286496e-45,4.2038953929745e-45,-0.038293838500977,0.0,15,120.1216583252,123.45762634277,121.14480489095,-0.055839061737061,-0.038293838500977,-0.043985716501872,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10054,SAMPLE,HEAD,160.0,120.1216583252,160.0,120.66552734375,2.8025969286496e-45,4.2038953929745e-45,-0.038293838500977,0.0,15,120.1216583252,123.45762634277,120.92240702311,-0.055839061737061,-0.038293838500977,-0.042816034952799,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10055,SAMPLE,HEAD,160.0,120.1216583252,160.0,120.66552734375,2.8025969286496e-45,4.2038953929745e-45,-0.038293838500977,0.0,15,120.1216583252,121.77030944824,120.70000915527,-0.046970844268799,-0.038293838500977,-0.041646353403727,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10056,SAMPLE,HEAD,160.0,120.06228637695,160.0,120.40871429443,2.8025969286496e-45,4.2038953929745e-45,-0.03800630569458,0.0,15,120.06228637695,121.77030944824,120.58614095052,-0.046970844268799,-0.03800630569458,-0.041048717498779,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10057,SAMPLE,HEAD,160.0,120.06228637695,160.0,120.40871429443,2.8025969286496e-45,4.2038953929745e-45,-0.03800630569458,0.0,15,120.06228637695,121.77030944824,120.47227274577,-0.046970844268799,-0.03800630569458,-0.040451081593831,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10058,SAMPLE,HEAD,160.0,120.06228637695,160.0,120.40871429443,2.8025969286496e-45,4.2038953929745e-45,-0.03800630569458,0.0,15,120.06228637695,120.9063949585,120.35840454102,-0.046970844268799,-0.03800630569458,-0.039853445688883,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10059,SAMPLE,HEAD,160.0,120.03189086914,160.0,120.25099945068,2.8025969286496e-45,4.2038953929745e-45,-0.037862300872803,0.0,15,120.03189086914,120.9063949585,120.30010426839,-0.042416572570801,-0.037862300872803,-0.039246209462484,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10060,SAMPLE,HEAD,160.0,120.03189086914,160.0,120.25099945068,2.8025969286496e-45,4.2038953929745e-45,-0.037862300872803,0.0,15,120.03189086914,120.9063949585,120.24180399577,-0.042416572570801,-0.037862300872803,-0.038942591349284,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10061,SAMPLE,HEAD,160.0,120.0163269043,160.0,120.15414428711,2.8025969286496e-45,4.2038953929745e-45,-0.037862300872803,0.0,15,120.0163269043,120.46407318115,120.18246612549,-0.040115356445313,-0.037862300872803,-0.038638973236084,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10062,SAMPLE,HEAD,160.0,120.0163269043,160.0,120.15414428711,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.0163269043,120.46407318115,120.1526163737,-0.040115356445313,-0.037766456604004,-0.03848237991333,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10063,SAMPLE,HEAD,160.0,120.0163269043,160.0,120.15414428711,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.0163269043,120.46407318115,120.12276662191,-0.040115356445313,-0.037766456604004,-0.038325786590576,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10064,SAMPLE,HEAD,160.0,120.0163269043,160.0,120.15414428711,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.0163269043,120.23760986328,120.09291687012,-0.038917064666748,-0.037766456604004,-0.038169193267822,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10065,SAMPLE,HEAD,160.0,120.00836181641,160.0,120.09466552734,2.8025969286496e-45,4.2038953929745e-45,-0.037718791514635,0.0,15,120.00836181641,120.23760986328,120.07763366699,-0.038917064666748,-0.037718791514635,-0.038089308391015,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10066,SAMPLE,HEAD,160.0,120.00836181641,160.0,120.09466552734,2.8025969286496e-45,4.2038953929745e-45,-0.037718791514635,0.0,15,120.00836181641,120.23760986328,120.06235046387,-0.038917064666748,-0.037718791514635,-0.038009423514207,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10067,SAMPLE,HEAD,160.0,120.00428009033,160.0,120.05813598633,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00428009033,120.1216583252,120.04679514567,-0.038293838500977,-0.037718791514635,-0.037932716310024,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10068,SAMPLE,HEAD,160.0,120.00428009033,160.0,120.05813598633,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00428009033,120.1216583252,120.03896993001,-0.038293838500977,-0.037718791514635,-0.037897557516893,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10069,SAMPLE,HEAD,160.0,120.00428009033,160.0,120.05813598633,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00428009033,120.1216583252,120.03114471436,-0.038293838500977,-0.037718791514635,-0.037862398723761,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10070,SAMPLE,HEAD,160.0,120.00218963623,160.0,120.03570556641,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00218963623,120.06228637695,120.02318013509,-0.03800630569458,-0.037718791514635,-0.03782723993063,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10071,SAMPLE,HEAD,160.0,120.00218963623,160.0,120.03570556641,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00218963623,120.06228637695,120.01917368571,-0.03800630569458,-0.037718791514635,-0.037811249991258,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10072,SAMPLE,HEAD,160.0,120.00218963623,160.0,120.03570556641,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00218963623,120.06228637695,120.01516723633,-0.03800630569458,-0.037718791514635,-0.037795260051886,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10073,SAMPLE,HEAD,160.0,120.001121521,160.0,120.02192687988,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.001121521,120.03189086914,120.01108957926,-0.037862300872803,-0.037718791514635,-0.037779270112514,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10074,SAMPLE,HEAD,160.0,120.001121521,160.0,120.02192687988,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.001121521,120.03189086914,120.00903828939,-0.037862300872803,-0.037718791514635,-0.037772880494595,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10075,SAMPLE,HEAD,160.0,120.001121521,160.0,120.02192687988,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.001121521,120.0163269043,120.00698699951,-0.037862300872803,-0.037718791514635,-0.037766490876675,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10076,SAMPLE,HEAD,160.0,120.00057220459,160.0,120.01346588135,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00057220459,120.0163269043,120.0059366862,-0.037766456604004,-0.037718791514635,-0.037760101258755,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10077,SAMPLE,HEAD,160.0,120.00057220459,160.0,120.01346588135,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00057220459,120.0163269043,120.00488637288,-0.037766456604004,-0.037718791514635,-0.037760101258755,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10078,SAMPLE,HEAD,160.0,120.00057220459,160.0,120.01346588135,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00057220459,120.0163269043,120.00383605957,-0.037766456604004,-0.037718791514635,-0.037760101258755,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
10079,SAMPLE,HEAD,160.0,120.00029754639,160.0,120.00827026367,2.8025969286496e-45,4.2038953929745e-45,-0.037766456604004,0.0,15,120.00029754639,120.00836181641,120.00276743571,-0.037766456604004,-0.037718791514635,-0.037760101258755,2.8025969286496e-45,2.8025969286496e-45,2.8025969286496e-45
