frame,event,state,gate_enabled,attempt,memory_remaining,ready_count,result_elapsed,kill_confirm_count,screen_x,screen_x_copy,raw_horizontal,normalized,soldier_state_a,soldier_state_b,soldier_pointer_hex,arm_ready,raw_detected,normalized_detected,auto_aim_detected,pointer_dead,state_a_dead,state_b_dead,strong_kill,medium_kill,kill_candidate
46520,SAMPLE,COMPLETE,false,2,44,2,90,0,137.67156982422,137.67156982422,-114.09851074219,0.11660826206207,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46522,SAMPLE,COMPLETE,false,2,44,2,90,0,137.62315368652,137.62315368652,-114.29563140869,0.11689591407776,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46524,SAMPLE,COMPLETE,false,2,44,2,90,0,137.66188049316,137.66188049316,-114.08092498779,0.11665630340576,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46526,SAMPLE,COMPLETE,false,2,44,2,90,0,137.84178161621,137.84178161621,-113.17874145508,0.1157454252243,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46528,SAMPLE,COMPLETE,false,2,44,2,90,0,138.07122802734,138.07122802734,-112.04138946533,0.11454701423645,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46530,SAMPLE,COMPLETE,false,2,44,2,90,0,138.32458496094,138.32458496094,-110.78534698486,0.11325263977051,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46532,SAMPLE,COMPLETE,false,2,44,2,90,0,138.6170501709,138.6170501709,-109.35129547119,0.11171865463257,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46534,SAMPLE,COMPLETE,false,2,44,2,90,0,138.91014099121,138.91014099121,-107.8985824585,0.11023259162903,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46536,SAMPLE,COMPLETE,false,2,44,2,90,0,139.26025390625,139.26025390625,-106.16019439697,0.1084109544754,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46538,SAMPLE,COMPLETE,false,2,44,2,90,0,139.46051025391,139.46051025391,-105.17195129395,0.10735630989075,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46540,SAMPLE,COMPLETE,false,2,44,2,90,0,139.58795166016,139.58795166016,-104.54593658447,0.10668528079987,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46542,SAMPLE,COMPLETE,false,2,44,2,90,0,139.74223327637,139.74223327637,-103.78053283691,0.10591816902161,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46544,SAMPLE,COMPLETE,false,2,44,2,90,0,139.85467529297,139.85467529297,-103.22537994385,0.10529494285583,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46546,SAMPLE,COMPLETE,false,2,44,2,90,0,139.94026184082,139.94026184082,-102.80481719971,0.10486352443695,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46548,SAMPLE,COMPLETE,false,2,44,2,90,0,140.10032653809,140.10032653809,-102.01575469971,0.10448002815247,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46550,SAMPLE,COMPLETE,false,2,44,2,90,0,140.10032653809,140.10032653809,-102.01575469971,0.10404860973358,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46552,SAMPLE,COMPLETE,false,2,44,2,90,0,140.19641113281,140.19641113281,-101.54043579102,0.1035213470459,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46554,SAMPLE,COMPLETE,false,2,44,2,90,0,140.28305053711,140.28305053711,-101.107421875,0.10308980941772,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46556,SAMPLE,COMPLETE,false,2,44,2,90,0,140.37896728516,140.37896728516,-100.63021087646,0.10256254673004,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46558,SAMPLE,COMPLETE,false,2,44,2,90,0,140.4815826416,140.4815826416,-100.11831665039,0.10208320617676,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46560,SAMPLE,COMPLETE,false,2,44,2,90,0,140.56391906738,140.56391906738,-99.708129882813,0.10165178775787,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46562,SAMPLE,COMPLETE,false,2,44,2,90,0,140.62155151367,140.62155151367,-99.423316955566,0.10131621360779,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46564,SAMPLE,COMPLETE,false,2,44,2,90,0,140.6689453125,140.6689453125,-99.190162658691,0.1010764837265,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46566,SAMPLE,COMPLETE,false,2,44,2,90,0,140.7366027832,140.7366027832,-98.853637695313,0.10074090957642,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46568,SAMPLE,COMPLETE,false,2,44,2,90,0,140.83358764648,140.83358764648,-98.368858337402,0.10021364688873,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46570,SAMPLE,COMPLETE,false,2,44,2,90,0,140.93751525879,140.93751525879,-97.84984588623,0.09968638420105,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46572,SAMPLE,COMPLETE,false,2,44,2,90,0,141.05429077148,141.05429077148,-97.261207580566,0.099063158035278,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46574,SAMPLE,COMPLETE,false,2,44,2,90,0,141.16384887695,141.16384887695,-96.707649230957,0.098487973213196,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46576,SAMPLE,COMPLETE,false,2,44,2,90,0,141.25701904297,141.25701904297,-96.238945007324,0.098008394241333,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46578,SAMPLE,COMPLETE,false,2,44,2,90,0,141.34872436523,141.34872436523,-95.772254943848,0.097529053688049,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46580,SAMPLE,COMPLETE,false,2,44,2,90,0,141.4373626709,141.4373626709,-95.325798034668,0.097097635269165,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46582,SAMPLE,COMPLETE,false,2,44,2,90,0,141.51171875,141.51171875,-94.951431274414,0.096666216850281,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46584,SAMPLE,COMPLETE,false,2,44,2,90,0,141.5711517334,141.5711517334,-94.654289245605,0.096378564834595,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46586,SAMPLE,COMPLETE,false,2,44,2,90,0,141.49922180176,141.49922180176,-95.064491271973,0.09676206111908,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46588,SAMPLE,COMPLETE,false,2,44,2,90,0,141.37777709961,141.37777709961,-95.752449035645,0.097385287284851,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46590,SAMPLE,COMPLETE,false,2,44,2,90,0,141.22300720215,141.22300720215,-96.627365112305,0.09820032119751,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46592,SAMPLE,COMPLETE,false,2,44,2,90,0,141.09945678711,141.09945678711,-97.356315612793,0.098823428153992,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46594,SAMPLE,COMPLETE,false,2,44,2,90,0,141.009765625,141.009765625,-97.926948547363,0.099302887916565,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46596,SAMPLE,COMPLETE,false,2,44,2,90,0,140.92956542969,140.92956542969,-98.458648681641,0.099734306335449,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
